Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Назаровская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590					
14	Число погашенных неиспользованных открепительных удостоверений	234	19	17	1	11	13	17	4	12	4	4	11	12	15	7	21	5	6	22	33	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	0	0	0	3	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3432	138	136	164	224	180	211	242	198	198	249	210	184	102	182	185	111	115	264	120	19					
		17.55%	20.57%	16.17%	14.99%	20.18%	19.35%	21.49%	19.06%	18.95%	17.25%	19.20%	18.34%	17.92%	13.37%	15.56%	16.79%	15.99%	13.02%	19.37%	13.94%	11.80%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2321	79	99	127	142	110	114	133	102	115	143	144	131	86	150	131	93	125	137	145	15					
		11.87%	11.77%	11.77%	11.61%	12.79%	11.83%	11.61%	10.47%	9.76%	10.02%	11.03%	12.58%	12.76%	11.27%	12.82%	11.89%	13.40%	14.16%	10.05%	16.84%	9.32%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	201	13	8	10	12	11	10	8	10	11	5	15	7	6	16	14	10	6	21	7	1					
		1.03%	1.94%	0.95%	0.91%	1.08%	1.18%	1.02%	0.63%	0.96%	0.96%	0.39%	1.31%	0.68%	0.79%	1.37%	1.27%	1.44%	0.68%	1.54%	0.81%	0.62%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4670	170	196	266	260	208	232	309	265	297	312	270	259	204	292	278	147	198	345	130	32					
		23.88%	25.34%	23.31%	24.31%	23.42%	22.37%	23.63%	24.33%	25.36%	25.87%	24.06%	23.58%	25.22%	26.74%	24.96%	25.23%	21.18%	22.42%	25.31%	15.10%	19.88%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	413	20	17	19	33	18	27	31	22	23	28	30	16	20	15	23	13	10	32	14	2					
		2.11%	2.98%	2.02%	1.74%	2.97%	1.94%	2.75%	2.44%	2.11%	2.00%	2.16%	2.62%	1.56%	2.62%	1.28%	2.09%	1.87%	1.13%	2.35%	1.63%	1.24%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8027	234	364	474	401	370	366	508	432	478	525	447	412	317	497	450	310	409	528	420	85					
		41.04%	34.87%	43.28%	43.33%	36.13%	39.78%	37.27%	40.00%	41.34%	41.64%	40.48%	39.04%	40.12%	41.55%	42.48%	40.83%	44.67%	46.32%	38.74%	48.78%	52.80%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	134	6	4	10	13	8	8	14	1	5	10	6	6	6	6	10	3	2	9	7	0					
		0.69%	0.89%	0.48%	0.91%	1.17%	0.86%	0.81%	1.10%	0.10%	0.44%	0.77%	0.52%	0.58%	0.79%	0.51%	0.91%	0.43%	0.23%	0.66%	0.81%	0.00%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
