Выборы Президента Российской Федерации																																							
																																							
Наименование Избирательной комиссии:    Павлоградская																																							
																																							
Итоги голосования 																																							
																																							
		Сумма	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948					
		1.22%	1.30%	1.56%	1.55%	0.32%	3.70%	0.00%	0.48%	1.23%	0.00%	0.71%	1.47%	1.63%	0.76%	1.12%	0.37%	4.90%	0.43%	0.68%	1.00%	0.00%	1.81%	1.04%	1.05%	0.95%	0.00%	1.66%	1.01%	0.00%	0.76%	0.00%	3.23%	1.81%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
