Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
"Наименование Избирательной комиссии:    Волгоград, Советская"																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501					
		3.04%	3.40%	3.08%	3.59%	3.84%	3.10%	3.25%	1.92%	2.12%	2.77%	2.25%	2.16%	1.09%	5.44%	1.84%	4.55%	4.89%	3.48%	2.19%	3.24%	2.94%	3.22%	3.13%	2.97%	2.09%	5.45%	2.64%	3.43%	4.15%	4.98%	1.73%	3.18%	4.14%	2.69%	3.60%	2.56%	2.5%	1.93%	1.19%	2.99%	2.49%	2.29%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1732	99	76	71	65	86	10	44	83	80	14	17	46	10	24	40	46	41	44	64	39	8	58	73	32	55	61	28	47	55	27	54	37	19	29	27	16	71	10	18	8	0					
		4.42%	7.83%	6.51%	5.67%	5.2%	7.21%	2.95%	3.67%	6.53%	6.01%	3.16%	2.45%	3.85%	3.40%	3.41%	4.33%	5.48%	4.33%	3.44%	4.24%	4.10%	3.22%	5.34%	6.20%	2.90%	4.61%	4.89%	4.17%	4.53%	4.81%	5.19%	4.52%	3.56%	2.05%	3.07%	2.66%	1.53%	5.07%	1.49%	3.85%	1.10%	0.0%					
22	"5. ""За Русь Святую"""	217	7	7	9	4	4	2	7	4	5	1	6	6	2	4	5	4	5	10	12	5	0	6	10	6	9	9	7	8	6	3	5	9	5	2	4	2	5	4	5	3	0					
		0.55%	0.55%	0.60%	0.71%	0.32%	0.33%	0.59%	0.58%	0.31%	0.37%	0.22%	0.86%	0.50%	0.68%	0.56%	0.54%	0.47%	0.52%	0.78%	0.79%	0.52%	0.0%	0.55%	0.85%	0.54%	0.75%	0.72%	1.04%	0.77%	0.52%	0.57%	0.41%	0.86%	0.53%	0.21%	0.39%	0.19%	0.35%	0.59%	1.07%	0.41%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	188	0	7	9	5	3	2	4	8	6	0	5	9	0	4	4	2	13	2	3	4	0	4	4	6	5	13	2	6	5	5	12	6	3	5	2	6	5	1	3	3	2					
		0.48%	0.0%	0.60%	0.71%	0.4%	0.25%	0.59%	0.33%	0.62%	0.45%	0.0%	0.72%	0.75%	0.0%	0.56%	0.43%	0.23%	1.37%	0.15%	0.19%	0.42%	0.0%	0.36%	0.34%	0.54%	0.41%	1.04%	0.29%	0.57%	0.43%	0.96%	1.00%	0.57%	0.32%	0.53%	0.19%	0.57%	0.35%	0.14%	0.64%	0.41%	0.65%					
24	"7. ""Новый курс - Автомобильная Россия"""	282	13	2	5	8	3	1	8	14	5	3	5	4	1	5	9	6	3	11	13	5	0	7	10	9	11	12	5	8	4	2	6	10	9	8	7	7	29	6	6	2	0					
		0.72%	1.02%	0.17%	0.39%	0.64%	0.25%	0.29%	0.66%	1.10%	0.37%	0.67%	0.72%	0.33%	0.34%	0.71%	0.97%	0.71%	0.31%	0.86%	0.86%	0.52%	0.0%	0.64%	0.85%	0.81%	0.92%	0.96%	0.74%	0.77%	0.34%	0.38%	0.50%	0.96%	0.97%	0.84%	0.69%	0.67%	2.07%	0.89%	1.28%	0.27%	0.0%					
25	"8. ""Народно-республиканская партия России"""	43	1	3	1	1	2	1	3	2	1	0	2	0	2	0	2	0	0	0	1	2	0	2	1	0	1	1	8	2	2	0	0	0	1	0	0	0	0	0	0	1	0					
		0.10%	0.07%	0.25%	0.07%	0.08%	0.16%	0.29%	0.25%	0.15%	0.07%	0.0%	0.28%	0.0%	0.68%	0.0%	0.21%	0.0%	0.0%	0.0%	0.06%	0.21%	0.0%	0.18%	0.08%	0.0%	0.08%	0.08%	1.19%	0.19%	0.17%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	179	10	1	3	1	9	2	5	9	7	1	2	11	0	3	2	4	4	4	4	3	0	2	3	4	6	3	7	4	7	7	10	5	6	0	3	6	15	1	3	2	0					
		0.45%	0.79%	0.08%	0.23%	0.08%	0.75%	0.59%	0.41%	0.70%	0.52%	0.22%	0.28%	0.92%	0.0%	0.42%	0.21%	0.47%	0.42%	0.31%	0.26%	0.31%	0.0%	0.18%	0.25%	0.36%	0.50%	0.24%	1.04%	0.38%	0.61%	1.34%	0.83%	0.48%	0.64%	0.0%	0.29%	0.57%	1.07%	0.14%	0.64%	0.27%	0.0%					
27	"10. ""Аграрная партия России"""	676	15	12	17	7	30	5	23	17	30	7	4	46	10	14	18	17	18	23	27	17	12	16	9	13	14	15	12	24	11	11	11	11	13	15	18	13	10	7	24	40	20					
		1.72%	1.18%	1.02%	1.35%	0.56%	2.51%	1.47%	1.92%	1.33%	2.25%	1.58%	0.57%	3.85%	3.40%	1.99%	1.95%	2.02%	1.90%	1.79%	1.78%	1.78%	4.83%	1.47%	0.76%	1.18%	1.17%	1.20%	1.79%	2.31%	0.96%	2.11%	0.92%	1.05%	1.40%	1.59%	1.77%	1.25%	0.71%	1.04%	5.13%	5.54%	6.55%					
28	"11. ""Истинные патриоты России"""	31	0	0	3	1	1	1	2	0	0	0	1	1	1	0	0	1	2	0	3	0	1	1	1	2	2	1	0	0	0	0	0	0	2	1	2	0	0	1	0	0	0					
		0.07%	0.0%	0.0%	0.23%	0.08%	0.08%	0.29%	0.16%	0.0%	0.0%	0.0%	0.14%	0.08%	0.34%	0.0%	0.0%	0.11%	0.21%	0.0%	0.19%	0.0%	0.40%	0.09%	0.08%	0.18%	0.16%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.10%	0.19%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	290	5	5	8	13	10	2	13	16	10	5	6	7	6	6	6	4	3	10	6	6	3	9	7	4	10	7	3	8	8	4	9	5	6	8	5	10	14	7	5	9	2					
		0.74%	0.39%	0.42%	0.63%	1.04%	0.83%	0.59%	1.08%	1.25%	0.75%	1.12%	0.86%	0.58%	2.04%	0.85%	0.65%	0.47%	0.31%	0.78%	0.39%	0.63%	1.20%	0.82%	0.59%	0.36%	0.83%	0.56%	0.44%	0.77%	0.69%	0.76%	0.75%	0.48%	0.64%	0.84%	0.49%	0.96%	1.00%	1.04%	1.07%	1.24%	0.65%					
30	"13. ""Демократическая партия России"""	76	1	6	1	1	2	3	4	1	5	0	4	1	2	0	0	1	2	6	1	2	0	2	3	5	1	1	0	3	1	1	3	0	0	2	3	4	0	1	1	2	0					
		0.19%	0.07%	0.51%	0.07%	0.08%	0.16%	0.88%	0.33%	0.07%	0.37%	0.0%	0.57%	0.08%	0.68%	0.0%	0.0%	0.11%	0.21%	0.46%	0.06%	0.21%	0.0%	0.18%	0.25%	0.45%	0.08%	0.08%	0.0%	0.28%	0.08%	0.19%	0.25%	0.0%	0.0%	0.21%	0.29%	0.38%	0.0%	0.14%	0.21%	0.27%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	70	1	4	1	2	2	0	3	1	3	1	4	0	1	0	2	2	2	6	3	0	1	2	0	6	2	1	0	0	1	3	2	1	2	0	2	0	5	0	1	1	2					
		0.17%	0.07%	0.34%	0.07%	0.16%	0.16%	0.0%	0.25%	0.07%	0.22%	0.22%	0.57%	0.0%	0.34%	0.0%	0.21%	0.23%	0.21%	0.46%	0.19%	0.0%	0.40%	0.18%	0.0%	0.54%	0.16%	0.08%	0.0%	0.0%	0.08%	0.57%	0.16%	0.09%	0.21%	0.0%	0.19%	0.0%	0.35%	0.0%	0.21%	0.13%	0.65%					
32	"15. ""Партия СЛОН"""	104	4	3	6	2	4	0	4	4	9	0	8	3	3	1	2	4	4	4	1	1	0	2	2	5	0	4	1	0	0	1	4	2	3	3	3	2	3	1	0	1	0					
		0.26%	0.31%	0.25%	0.47%	0.16%	0.33%	0.0%	0.33%	0.31%	0.67%	0.0%	1.15%	0.25%	1.02%	0.14%	0.21%	0.47%	0.42%	0.31%	0.06%	0.10%	0.0%	0.18%	0.17%	0.45%	0.0%	0.32%	0.14%	0.0%	0.0%	0.19%	0.33%	0.19%	0.32%	0.31%	0.29%	0.19%	0.21%	0.14%	0.0%	0.13%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4580	257	207	204	142	177	25	149	158	197	48	51	183	8	62	111	89	103	159	172	85	16	109	142	97	104	152	76	97	142	46	130	145	85	83	85	101	223	23	63	61	13					
		11.69%	20.33%	17.75%	16.29%	11.36%	14.84%	7.39%	12.44%	12.43%	14.80%	10.83%	7.36%	15.35%	2.72%	8.81%	12.02%	10.62%	10.88%	12.44%	11.39%	8.93%	6.45%	10.04%	12.07%	8.81%	8.73%	12.19%	11.34%	9.36%	12.42%	8.84%	10.89%	13.96%	9.17%	8.80%	8.39%	9.71%	15.95%	3.44%	13.49%	8.44%	4.26%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	105	2	3	2	2	2	3	6	1	2	0	7	1	2	2	4	1	6	8	6	5	1	3	1	2	2	4	0	2	0	0	1	5	3	4	3	4	1	0	0	2	2					
		0.26%	0.15%	0.25%	0.15%	0.16%	0.16%	0.88%	0.50%	0.07%	0.15%	0.0%	1.01%	0.08%	0.68%	0.28%	0.43%	0.11%	0.63%	0.62%	0.39%	0.52%	0.40%	0.27%	0.08%	0.18%	0.16%	0.32%	0.0%	0.19%	0.0%	0.0%	0.08%	0.48%	0.32%	0.42%	0.29%	0.38%	0.07%	0.0%	0.0%	0.27%	0.65%					
35	"18. ""ЛДПР"""	5125	121	123	128	125	126	53	139	173	150	57	163	136	23	79	100	98	133	151	186	141	42	123	136	167	172	158	104	125	162	54	163	116	130	139	142	192	191	124	80	124	76					
		13.08%	9.57%	10.54%	10.22%	10.0%	10.57%	15.68%	11.61%	13.61%	11.26%	12.86%	23.55%	11.40%	7.82%	11.23%	10.83%	11.69%	14.05%	11.81%	12.32%	14.82%	16.93%	11.33%	11.56%	15.18%	14.44%	12.68%	15.52%	12.06%	14.17%	10.38%	13.66%	11.17%	14.03%	14.74%	14.03%	18.46%	13.66%	18.59%	17.13%	17.17%	24.91%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	638	12	24	22	20	8	6	17	35	21	11	11	27	15	18	12	21	14	19	20	15	3	21	24	21	9	21	15	8	24	9	17	7	13	13	20	13	12	6	5	26	3					
		1.62%	0.94%	2.05%	1.75%	1.6%	0.67%	1.77%	1.42%	2.75%	1.57%	2.48%	1.58%	2.26%	5.10%	2.56%	1.30%	2.50%	1.47%	1.48%	1.32%	1.57%	1.20%	1.93%	2.04%	1.90%	0.75%	1.68%	2.23%	0.77%	2.09%	1.73%	1.42%	0.67%	1.40%	1.37%	1.97%	1.25%	0.85%	0.89%	1.07%	3.60%	0.98%					
37	"20. ""Политическая партия ""Единая Россия"""	12720	345	353	367	351	381	118	402	417	422	127	163	380	55	272	281	271	302	407	546	333	78	399	419	355	382	422	202	361	361	166	407	336	321	324	363	295	461	350	115	207	103					
		32.48%	27.29%	30.27%	29.31%	28.08%	31.96%	34.91%	33.58%	32.80%	31.70%	28.66%	23.55%	31.87%	18.70%	38.69%	30.44%	32.33%	31.92%	31.84%	36.18%	35.01%	31.45%	36.77%	35.62%	32.27%	32.07%	33.86%	30.14%	34.84%	31.58%	31.92%	34.11%	32.36%	34.66%	34.35%	35.86%	28.36%	32.97%	52.47%	24.62%	28.67%	33.77%					
38	"21. ""Российская Конституционно-демократическая партия"""	65	0	5	3	2	1	0	5	3	1	0	3	1	0	2	0	3	2	2	3	2	0	3	0	1	4	2	1	1	1	0	1	3	1	1	3	0	2	1	0	0	2					
		0.16%	0.0%	0.42%	0.23%	0.16%	0.08%	0.0%	0.41%	0.23%	0.07%	0.0%	0.43%	0.08%	0.0%	0.28%	0.0%	0.35%	0.21%	0.15%	0.19%	0.21%	0.0%	0.27%	0.0%	0.09%	0.33%	0.16%	0.14%	0.09%	0.08%	0.0%	0.08%	0.28%	0.10%	0.10%	0.29%	0.0%	0.14%	0.14%	0.0%	0.0%	0.65%					
39	"22. ""Развитие предпринимательства"""	89	4	2	2	4	4	0	2	2	4	0	1	2	2	3	0	0	2	4	0	3	1	1	5	0	2	3	2	2	5	7	3	1	2	4	0	3	5	1	1	0	0					
		0.22%	0.31%	0.17%	0.15%	0.32%	0.33%	0.0%	0.16%	0.15%	0.30%	0.0%	0.14%	0.16%	0.68%	0.42%	0.0%	0.0%	0.21%	0.31%	0.0%	0.31%	0.40%	0.09%	0.42%	0.0%	0.16%	0.24%	0.29%	0.19%	0.43%	1.34%	0.25%	0.09%	0.21%	0.42%	0.0%	0.28%	0.35%	0.14%	0.21%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	5563	173	153	195	228	150	34	143	139	152	86	66	177	69	113	160	110	129	186	176	155	32	150	136	168	176	178	83	155	153	50	138	162	190	175	180	190	150	60	71	139	33					
		14.20%	13.68%	13.12%	15.57%	18.24%	12.58%	10.05%	11.94%	10.93%	11.41%	19.41%	9.53%	14.84%	23.46%	16.07%	17.33%	13.12%	13.63%	14.55%	11.66%	16.29%	12.90%	13.82%	11.56%	15.27%	14.77%	14.28%	12.38%	14.96%	13.38%	9.61%	11.56%	15.60%	20.51%	18.55%	17.78%	18.26%	10.72%	8.99%	15.20%	19.25%	10.81%					
																																																
41	Против всех	2036	50	58	67	78	48	26	88	75	58	27	52	42	17	25	42	39	62	92	114	42	15	53	56	69	84	64	38	27	53	41	93	46	36	29	35	41	59	27	24	32	12					
		5.19%	3.95%	4.97%	5.35%	6.24%	4.02%	7.69%	7.35%	5.90%	4.35%	6.09%	7.51%	3.52%	5.78%	3.55%	4.55%	4.65%	6.55%	7.19%	7.55%	4.41%	6.04%	4.88%	4.76%	6.27%	7.05%	5.13%	5.67%	2.60%	4.63%	7.88%	7.79%	4.43%	3.88%	3.07%	3.45%	3.94%	4.22%	4.04%	5.13%	4.43%	3.93%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
