Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																															
Дата голосования: 04.12.2011																																															
																																															
Наименование Избирательной комиссии:    Биробиджанская городская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1305	50	50	40	40	50	50	50	50	40	40	40	25	25	10	25	30	85	25	0	40	20	20	40	20	15	40	15	40	15	45	45	40	20	30	0	20	30	25	40	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	697	28	26	25	13	26	26	16	28	30	28	17	12	16	1	11	27	64	8	0	11	3	15	9	7	11	26	11	13	4	39	40	25	7	10	0	9	14	17	21	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	486	11	18	11	11	14	10	11	8	17	16	7	12	15	2	7	13	14	44	8	10	5	9	11	17	6	22	9	10	3	19	19	11	8	2	6	5	2	10	51	2					
14	Число погашенных неиспользованных открепительных удостоверений	608	22	24	15	27	24	24	34	22	10	12	23	13	9	9	14	3	21	17	0	29	17	5	31	13	4	14	4	27	11	6	5	15	13	20	0	11	16	8	19	17					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	1	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	3818	172	186	156	98	170	144	157	159	158	141	142	96	88	15	34	91	105	102	22	25	20	71	122	42	48	115	44	118	26	198	172	95	44	80	1	56	123	74	87	21					
		13.40%	12.83%	15.18%	12.33%	12.14%	13.68%	11.23%	14.91%	13.14%	14.55%	13.03%	15.78%	13.66%	13.23%	12.93%	9.74%	14.72%	11.18%	15.32%	16.54%	8.25%	7.02%	13.27%	13.39%	14.19%	14.04%	12.33%	14.10%	17.30%	12.56%	16.11%	13.56%	13.55%	15.12%	13.94%	7.14%	12.87%	15.75%	10.96%	10.34%	11.29%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4681	213	186	272	129	172	203	160	181	213	173	118	99	122	28	67	93	153	92	25	59	60	73	146	71	63	133	59	113	24	166	197	136	61	120	2	76	131	104	158	30					
		16.43%	15.88%	15.18%	21.50%	15.99%	13.84%	15.83%	15.19%	14.96%	19.61%	15.99%	13.11%	14.08%	18.35%	24.14%	19.20%	15.05%	16.29%	13.81%	18.80%	19.47%	21.05%	13.64%	16.03%	23.99%	18.42%	14.26%	18.91%	16.57%	11.59%	13.51%	15.54%	19.40%	20.96%	20.91%	14.29%	17.47%	16.77%	15.41%	18.79%	16.13%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	335	20	14	12	5	13	18	13	29	21	17	8	7	9	1	1	5	11	8	4	4	2	8	8	1	4	8	4	5	1	8	15	8	5	10	0	4	6	11	6	1					
		1.18%	1.49%	1.14%	0.95%	0.62%	1.05%	1.40%	1.23%	2.40%	1.93%	1.57%	0.89%	0.99%	1.35%	0.86%	0.29%	0.81%	1.17%	1.20%	3.01%	1.32%	0.70%	1.50%	0.88%	0.34%	1.17%	0.86%	1.28%	0.73%	0.48%	0.65%	1.18%	1.14%	1.72%	1.74%	0.00%	0.92%	0.77%	1.63%	0.71%	0.54%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	6816	315	297	297	220	357	341	287	289	231	267	175	201	153	29	90	164	204	157	27	31	62	167	242	53	77	288	67	167	55	327	328	161	62	121	3	88	155	117	111	33					
		23.93%	23.49%	24.24%	23.48%	27.26%	28.72%	26.60%	27.26%	23.88%	21.27%	24.68%	19.44%	28.59%	23.01%	25.00%	25.79%	26.54%	21.73%	23.57%	20.30%	10.23%	21.75%	31.21%	26.56%	17.91%	22.51%	30.87%	21.47%	24.49%	26.57%	26.61%	25.87%	22.97%	21.31%	21.08%	21.43%	20.23%	19.85%	17.33%	13.20%	17.74%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	917	44	30	28	25	41	40	27	40	45	37	58	30	8	1	6	46	58	37	2	6	3	15	40	5	10	31	22	31	6	36	36	29	3	9	0	7	9	7	9	0					
		3.22%	3.28%	2.45%	2.21%	3.10%	3.30%	3.12%	2.56%	3.31%	4.14%	3.42%	6.44%	4.27%	1.20%	0.86%	1.72%	7.44%	6.18%	5.56%	1.50%	1.98%	1.05%	2.80%	4.39%	1.69%	2.92%	3.32%	7.05%	4.55%	2.90%	2.93%	2.84%	4.14%	1.03%	1.57%	0.00%	1.61%	1.15%	1.04%	1.07%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	11047	540	470	453	295	455	493	373	454	385	413	383	247	258	38	140	204	361	252	49	173	135	183	334	114	134	338	105	230	88	459	483	261	109	220	8	195	332	333	456	94					
		38.78%	40.27%	38.37%	35.81%	36.56%	36.60%	38.46%	35.42%	37.52%	35.45%	38.17%	42.56%	35.14%	38.80%	32.76%	40.11%	33.01%	38.45%	37.84%	36.84%	57.10%	47.37%	34.21%	36.66%	38.51%	39.18%	36.23%	33.65%	33.72%	42.51%	37.35%	38.09%	37.23%	37.46%	38.33%	57.14%	44.83%	42.51%	49.33%	54.22%	50.54%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	178	11	3	6	7	12	7	5	13	11	8	5	3	5	1	0	4	4	4	3	1	0	8	10	3	1	6	1	4	1	11	4	1	0	2	0	3	2	4	4	0					
		0.62%	0.82%	0.24%	0.47%	0.87%	0.97%	0.55%	0.47%	1.07%	1.01%	0.74%	0.56%	0.43%	0.75%	0.86%	0.00%	0.65%	0.43%	0.60%	2.26%	0.33%	0.00%	1.50%	1.10%	1.01%	0.29%	0.64%	0.32%	0.59%	0.48%	0.90%	0.32%	0.14%	0.00%	0.35%	0.00%	0.69%	0.26%	0.59%	0.48%	0.00%					
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
																																															
