Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																								
Дата голосования: 04.12.2011																																																								
																																																								
Наименование Избирательной комиссии:    Альшеевская																																																								
																																																								
Сводная таблица результатов выборов																																																								
																																																								
		Сумма	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868					
		0.73%	0.90%	0.27%	0.61%	0.59%	2.89%	0.30%	0.32%	0.55%	0.59%	0.91%	1.80%	0.41%	0.86%	0.78%	0.00%	0.74%	0.74%	1.05%	0.00%	0.00%	0.25%	0.32%	0.00%	0.22%	0.00%	0.78%	0.00%	0.00%	0.00%	0.57%	0.72%	1.27%	0.25%	2.13%	0.65%	0.00%	1.34%	0.00%	0.47%	1.32%	0.85%	0.73%	0.16%	0.00%	0.69%	0.46%	1.24%	0.38%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	4198	161	126	260	232	88	133	208	308	324	210	72	64	95	36	27	6	143	107	13	4	104	72	16	51	7	22	10	75	4	84	49	6	71	48	17	12	94	9	88	52	81	75	87	26	66	246	51	44	14					
		15.94%	20.72%	16.82%	17.58%	13.71%	5.20%	19.67%	33.77%	21.12%	23.95%	21.17%	18.51%	13.03%	16.32%	9.33%	10.42%	4.44%	26.58%	18.67%	3.31%	2.21%	26.20%	22.93%	5.50%	11.23%	4.40%	8.53%	5.03%	13.54%	2.65%	15.88%	17.75%	2.53%	18.07%	12.77%	11.04%	11.32%	18.04%	5.96%	20.47%	22.91%	17.27%	18.29%	13.64%	7.37%	9.14%	16.18%	21.16%	16.67%	11.38%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	296	11	11	16	20	57	13	13	16	29	12	2	7	6	2	0	0	0	1	2	0	3	1	1	1	0	2	1	2	0	11	7	0	4	2	0	0	1	2	4	2	7	8	4	0	3	10	1	1	0					
		1.12%	1.42%	1.47%	1.08%	1.18%	3.37%	1.92%	2.11%	1.10%	2.14%	1.21%	0.51%	1.43%	1.03%	0.52%	0.00%	0.00%	0.00%	0.17%	0.51%	0.00%	0.76%	0.32%	0.34%	0.22%	0.00%	0.78%	0.50%	0.36%	0.00%	2.08%	2.54%	0.00%	1.02%	0.53%	0.00%	0.00%	0.19%	1.32%	0.93%	0.88%	1.49%	1.95%	0.63%	0.00%	0.42%	0.66%	0.41%	0.38%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	17959	479	470	915	1239	1332	426	274	833	621	641	244	323	328	291	214	113	381	372	369	157	240	228	263	394	135	213	183	392	138	353	190	210	251	280	111	87	336	127	276	133	294	272	431	298	596	1088	135	183	100					
		68.21%	61.65%	62.75%	61.87%	73.23%	78.68%	63.02%	44.48%	57.13%	45.90%	64.62%	62.72%	65.78%	56.36%	75.39%	82.63%	83.70%	70.82%	64.92%	93.89%	86.74%	60.45%	72.61%	90.38%	86.78%	84.91%	82.56%	91.96%	70.76%	91.39%	66.73%	68.84%	88.61%	63.87%	74.47%	72.08%	82.08%	64.49%	84.11%	64.19%	58.59%	62.69%	66.34%	67.55%	84.42%	82.55%	71.58%	56.02%	69.32%	81.30%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	136	0	3	4	10	32	13	7	5	7	7	1	9	4	1	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	3	1	1	1	2	0	0	3	2	0	1	3	2	3	0	0	3	0	0	1					
		0.52%	0.00%	0.40%	0.27%	0.59%	1.89%	1.92%	1.14%	0.34%	0.52%	0.71%	0.26%	1.83%	0.69%	0.26%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.25%	0.32%	0.00%	0.22%	0.00%	0.39%	0.50%	0.00%	0.66%	0.57%	0.36%	0.42%	0.25%	0.53%	0.00%	0.00%	0.58%	1.32%	0.00%	0.44%	0.64%	0.49%	0.47%	0.00%	0.00%	0.20%	0.00%	0.00%	0.81%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
