Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																
Дата голосования: 02.12.2007																																																
																																																
Наименование Избирательной комиссии:    район Чертаново Южное																																																
																																																
Сводная таблица результатов выборов																																																
																																																
		Сумма	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №3252					
		1.76%	0.16%	1.62%	0.06%	0.34%	2.02%	1.62%	0.82%	1.51%	2.40%	2.19%	1.83%	3.85%	1.96%	4.21%	1.86%	2.31%	1.17%	2.23%	1.10%	0.99%	0.98%	1.54%	1.60%	2.02%	1.67%	4.03%	3.24%	1.34%	2.88%	1.12%	1.76%	2.04%	1.54%	3.18%	3.32%	3.64%	2.28%	0.91%	1.08%	0.36%	1.68%					
19	2.Всероссийская политическая партия «Гражданская Сила»	901	6	43	3	1	30	33	12	34	32	53	26	43	25	58	13	15	20	32	15	18	30	31	15	11	22	25	47	11	16	14	10	11	13	8	26	30	19	15	19	4	12					
		1.45%	0.31%	2.11%	0.17%	0.06%	1.55%	1.67%	0.66%	2.13%	1.83%	3.06%	1.64%	3.25%	1.63%	3.75%	0.86%	0.94%	1.07%	2.37%	0.75%	1.06%	1.83%	2.51%	0.89%	0.76%	1.75%	2.19%	3.38%	0.98%	1.44%	0.98%	0.59%	1.25%	1.05%	0.64%	2.54%	2.23%	1.60%	0.72%	1.46%	0.24%	2.52%					
20	3.Политическая партия «Демократическая партия России»	187	1	0	2	6	2	6	3	0	2	7	0	11	3	7	2	0	3	1	60	6	6	6	4	3	3	1	3	1	1	2	0	1	8	3	2	5	3	0	5	6	2					
		0.30%	0.05%	0.00%	0.11%	0.34%	0.10%	0.30%	0.16%	0.00%	0.11%	0.40%	0.00%	0.83%	0.20%	0.45%	0.13%	0.00%	0.16%	0.07%	3.00%	0.35%	0.37%	0.49%	0.24%	0.21%	0.24%	0.09%	0.22%	0.09%	0.09%	0.14%	0.00%	0.11%	0.65%	0.24%	0.20%	0.37%	0.25%	0.00%	0.38%	0.36%	0.42%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	6444	141	156	251	194	159	149	193	147	180	169	192	215	299	301	198	122	143	180	125	128	131	118	145	129	182	143	198	67	144	95	181	149	69	89	162	178	162	159	132	128	41					
		10.40%	7.37%	7.64%	14.03%	10.86%	8.23%	7.55%	10.59%	9.23%	10.28%	9.75%	12.08%	16.24%	19.50%	19.48%	13.17%	7.62%	7.63%	13.35%	6.26%	7.50%	8.01%	9.55%	8.61%	8.96%	14.46%	12.52%	14.25%	5.99%	12.97%	6.67%	10.62%	16.89%	5.58%	7.09%	15.82%	13.20%	13.66%	7.61%	10.16%	7.59%	8.61%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	917	10	26	18	37	18	23	15	21	26	50	35	17	18	27	32	25	26	23	45	28	52	20	23	16	19	17	24	16	21	12	18	15	7	10	13	30	15	18	13	29	9					
		1.48%	0.52%	1.27%	1.01%	2.07%	0.93%	1.17%	0.82%	1.32%	1.48%	2.89%	2.20%	1.28%	1.17%	1.75%	2.13%	1.56%	1.39%	1.71%	2.25%	1.64%	3.18%	1.62%	1.37%	1.11%	1.51%	1.49%	1.73%	1.43%	1.89%	0.84%	1.06%	1.70%	0.57%	0.80%	1.27%	2.23%	1.26%	0.86%	1.00%	1.72%	1.89%					
23	6.Политическая партия «Партия социальной справедливости»	210	3	3	5	8	1	6	0	5	6	9	2	6	9	0	1	6	12	5	26	6	5	5	2	3	2	2	4	5	7	5	7	9	3	0	4	7	6	0	5	4	6					
		0.34%	0.16%	0.15%	0.28%	0.45%	0.05%	0.30%	0.00%	0.31%	0.34%	0.52%	0.13%	0.45%	0.59%	0.00%	0.07%	0.37%	0.64%	0.37%	1.30%	0.35%	0.31%	0.40%	0.12%	0.21%	0.16%	0.18%	0.29%	0.45%	0.63%	0.35%	0.41%	1.02%	0.24%	0.00%	0.39%	0.52%	0.51%	0.00%	0.38%	0.24%	1.26%					
24	7.Политическая партия «Либерально-демократическая партия России»	3405	93	92	27	119	116	76	30	78	121	106	82	110	92	132	58	77	75	64	67	69	47	69	57	60	64	74	98	68	79	51	70	52	117	112	90	105	153	98	49	101	107					
		5.49%	4.86%	4.51%	1.51%	6.66%	6.00%	3.85%	1.65%	4.90%	6.91%	6.12%	5.16%	8.31%	6.00%	8.54%	3.86%	4.81%	4.00%	4.75%	3.35%	4.04%	2.87%	5.59%	3.38%	4.17%	5.08%	6.48%	7.06%	6.08%	7.12%	3.58%	4.11%	5.90%	9.46%	8.92%	8.79%	7.79%	12.90%	4.69%	3.77%	5.99%	22.48%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3026	0	122	10	46	112	73	43	88	91	127	114	105	71	125	64	75	97	92	50	79	58	65	68	83	70	86	97	51	105	60	50	68	33	51	84	108	64	85	51	83	22					
		4.88%	0.00%	5.97%	0.56%	2.58%	5.79%	3.70%	2.36%	5.52%	5.20%	7.33%	7.17%	7.93%	4.63%	8.09%	4.26%	4.68%	5.18%	6.82%	2.50%	4.63%	3.55%	5.26%	4.04%	5.77%	5.56%	7.53%	6.98%	4.56%	9.46%	4.21%	2.93%	7.71%	2.67%	4.06%	8.20%	8.01%	5.40%	4.07%	3.93%	4.92%	4.62%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	693	8	21	9	38	14	15	9	17	21	15	16	30	24	43	10	18	27	10	32	18	8	15	21	7	21	16	17	7	15	15	24	8	12	17	18	22	20	7	9	8	11					
		1.12%	0.42%	1.03%	0.50%	2.13%	0.72%	0.76%	0.49%	1.07%	1.20%	0.87%	1.01%	2.27%	1.57%	2.78%	0.67%	1.12%	1.44%	0.74%	1.60%	1.06%	0.49%	1.21%	1.25%	0.49%	1.67%	1.40%	1.22%	0.63%	1.35%	1.05%	1.41%	0.91%	0.97%	1.35%	1.76%	1.63%	1.69%	0.33%	0.69%	0.47%	2.31%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	42794	1619	1449	1411	1252	1356	1498	1481	1135	1129	1063	1006	661	909	707	1052	1192	1424	865	1535	1289	1249	798	1269	1055	808	668	759	842	628	1101	1279	498	931	876	525	715	683	1633	976	1241	227					
		69.04%	84.59%	70.96%	78.87%	70.10%	70.15%	75.89%	81.24%	71.25%	64.48%	61.34%	63.31%	49.92%	59.30%	45.76%	69.99%	74.45%	76.03%	64.17%	76.83%	75.56%	76.34%	64.62%	75.36%	73.31%	64.18%	58.49%	54.64%	75.31%	56.58%	77.26%	75.01%	56.46%	75.26%	69.75%	51.27%	53.04%	57.59%	78.13%	75.13%	73.56%	47.69%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1667	13	82	34	58	69	48	12	44	77	66	52	53	25	57	36	25	24	40	17	31	19	58	36	29	32	52	63	25	49	44	20	42	8	31	43	83	24	56	17	62	11					
		2.69%	0.68%	4.02%	1.90%	3.25%	3.57%	2.43%	0.66%	2.76%	4.40%	3.81%	3.27%	4.00%	1.63%	3.69%	2.40%	1.56%	1.28%	2.97%	0.85%	1.82%	1.16%	4.70%	2.14%	2.02%	2.54%	4.55%	4.54%	2.24%	4.41%	3.09%	1.17%	4.76%	0.65%	2.47%	4.20%	6.16%	2.02%	2.68%	1.31%	3.68%	2.31%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
