Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Павловская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187					
19	2.Всероссийская политическая партия «Гражданская Сила»	94	11	14	1	2	10	6	8	0	2	0	0	0	3	0	0	0	0	1	1	0	1	9	2	1	0	0	4	8	0	0	0	1	8	0	1	0	0	0					
		0.44%	0.94%	1.02%	0.08%	0.17%	0.92%	0.55%	0.80%	0.00%	0.44%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.61%	0.15%	0.00%	0.16%	1.09%	0.53%	1.28%	0.00%	0.00%	0.23%	0.73%	0.00%	0.00%	0.00%	1.96%	0.64%	0.00%	1.96%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	27	4	1	3	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	1	2	4	0	0	0	0	0	2	0	0	1	0					
		0.13%	0.34%	0.07%	0.23%	0.09%	0.09%	0.18%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.00%	0.12%	0.26%	0.00%	0.17%	0.51%	0.12%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.17%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	3088	253	176	171	228	236	155	189	14	60	26	92	69	91	29	41	22	8	13	68	15	58	112	59	7	93	33	157	119	33	24	57	18	151	57	6	33	89	26					
		14.42%	21.70%	12.82%	13.28%	19.66%	21.61%	14.22%	18.86%	7.07%	13.27%	16.99%	17.83%	14.38%	15.17%	14.72%	13.44%	19.64%	8.99%	7.93%	10.03%	8.82%	9.03%	13.63%	15.61%	8.97%	16.26%	16.84%	9.22%	10.89%	12.18%	16.78%	8.56%	35.29%	12.08%	17.81%	11.76%	23.08%	15.03%	16.15%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	169	10	16	11	3	15	6	16	1	2	0	0	4	8	0	4	0	0	0	1	1	5	2	1	0	7	0	10	5	1	0	1	0	14	4	0	0	21	0					
		0.79%	0.86%	1.17%	0.85%	0.26%	1.37%	0.55%	1.60%	0.51%	0.44%	0.00%	0.00%	0.83%	1.33%	0.00%	1.31%	0.00%	0.00%	0.00%	0.15%	0.59%	0.78%	0.24%	0.26%	0.00%	1.22%	0.00%	0.59%	0.46%	0.37%	0.00%	0.15%	0.00%	1.12%	1.25%	0.00%	0.00%	3.55%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	33	4	2	1	5	5	1	2	0	1	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	2	3	0	1	0	0	0	0	0	0	2	0					
		0.15%	0.34%	0.15%	0.08%	0.43%	0.46%	0.09%	0.20%	0.00%	0.22%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.12%	0.00%	0.00%	0.00%	0.00%	0.12%	0.27%	0.00%	0.70%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2155	99	169	132	88	76	129	97	43	65	26	43	42	63	20	41	10	5	22	81	10	67	77	34	8	51	29	165	120	28	26	57	1	134	23	4	9	46	15					
		10.06%	8.49%	12.31%	10.25%	7.59%	6.96%	11.83%	9.68%	21.72%	14.38%	16.99%	8.33%	8.75%	10.50%	10.15%	13.44%	8.93%	5.62%	13.41%	11.95%	5.88%	10.44%	9.37%	8.99%	10.26%	8.92%	14.80%	9.69%	10.98%	10.33%	18.18%	8.56%	1.96%	10.72%	7.19%	7.84%	6.29%	7.77%	9.32%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1616	78	107	77	59	121	69	52	7	27	6	43	16	38	13	22	4	2	9	51	4	71	85	30	3	27	6	241	89	20	12	35	2	102	13	4	9	55	7					
		7.55%	6.69%	7.79%	5.98%	5.09%	11.08%	6.33%	5.19%	3.54%	5.97%	3.92%	8.33%	3.33%	6.33%	6.60%	7.21%	3.57%	2.25%	5.49%	7.52%	2.35%	11.06%	10.34%	7.94%	3.85%	4.72%	3.06%	14.15%	8.14%	7.38%	8.39%	5.26%	3.92%	8.16%	4.06%	7.84%	6.29%	9.29%	4.35%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	190	11	19	7	4	9	4	7	2	2	0	7	7	4	3	6	0	1	0	3	2	13	10	6	0	6	1	16	20	3	2	3	0	4	2	0	0	5	1					
		0.89%	0.94%	1.38%	0.54%	0.34%	0.82%	0.37%	0.70%	1.01%	0.44%	0.00%	1.36%	1.46%	0.67%	1.52%	1.97%	0.00%	1.12%	0.00%	0.44%	1.18%	2.02%	1.22%	1.59%	0.00%	1.05%	0.51%	0.94%	1.83%	1.11%	1.40%	0.45%	0.00%	0.32%	0.63%	0.00%	0.00%	0.84%	0.62%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12895	629	782	842	725	556	653	564	123	263	84	311	304	350	126	177	68	70	104	419	135	407	492	225	56	334	118	1016	679	172	74	476	26	787	205	33	84	331	95					
		60.21%	53.95%	56.96%	65.37%	62.50%	50.92%	59.91%	56.29%	62.12%	58.19%	54.90%	60.27%	63.33%	58.33%	63.96%	58.03%	60.71%	78.65%	63.41%	61.80%	79.41%	63.40%	59.85%	59.52%	71.79%	58.39%	60.20%	59.66%	62.12%	63.47%	51.75%	71.47%	50.98%	62.96%	64.06%	64.71%	58.74%	55.91%	59.01%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	135	11	7	6	10	9	12	9	2	1	1	0	4	0	0	1	0	0	1	2	1	3	5	2	0	9	0	11	7	2	0	2	1	6	3	0	0	7	0					
		0.63%	0.94%	0.51%	0.47%	0.86%	0.82%	1.10%	0.90%	1.01%	0.22%	0.65%	0.00%	0.83%	0.00%	0.00%	0.33%	0.00%	0.00%	0.61%	0.29%	0.59%	0.47%	0.61%	0.53%	0.00%	1.57%	0.00%	0.65%	0.64%	0.74%	0.00%	0.30%	1.96%	0.48%	0.94%	0.00%	0.00%	1.18%	0.00%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
