Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    район Митино																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №2752	УИК №2753	УИК №2754	УИК №2755	УИК №2756	УИК №2757	УИК №2758	УИК №2759	УИК №2760	УИК №2761	УИК №2762	УИК №2763	УИК №2764	УИК №2765	УИК №2766	УИК №2767	УИК №2768	УИК №2769	УИК №2770	УИК №2771	УИК №2772	УИК №2773	УИК №2774	УИК №2775	УИК №2776	УИК №2777	УИК №2778	УИК №2779	УИК №2780	УИК №2781	УИК №2782	УИК №2783	УИК №2784	УИК №2785	УИК №2786	УИК №2787	УИК №2788	УИК №2789	УИК №2790	УИК №2791	УИК №2792	УИК №2793	УИК №2794					
19	2.Всероссийская политическая партия «Гражданская Сила»	1787	45	22	32	41	69	39	45	55	39	42	53	83	61	38	36	48	22	57	42	25	35	34	31	29	33	39	61	43	40	52	48	25	56	36	32	26	29	20	52	43	40	53	36					
		3.10%	2.71%	1.76%	2.72%	3.08%	6.96%	4.01%	3.17%	4.23%	3.80%	3.57%	4.16%	4.66%	3.58%	2.21%	2.51%	3.24%	1.90%	3.82%	2.55%	2.10%	2.43%	2.60%	2.76%	2.27%	2.73%	2.95%	5.00%	4.66%	2.61%	3.70%	3.12%	1.92%	4.77%	2.98%	2.17%	2.08%	2.56%	2.01%	3.53%	2.96%	2.49%	3.29%	2.35%					
20	3.Политическая партия «Демократическая партия России»	179	10	10	0	1	0	4	2	6	2	4	2	7	2	9	5	1	3	3	5	0	7	3	3	3	3	4	2	4	2	1	7	3	6	1	4	3	0	3	4	3	12	23	2					
		0.31%	0.60%	0.80%	0.00%	0.08%	0.00%	0.41%	0.14%	0.46%	0.20%	0.34%	0.16%	0.39%	0.12%	0.52%	0.35%	0.07%	0.26%	0.20%	0.30%	0.00%	0.49%	0.23%	0.27%	0.24%	0.25%	0.30%	0.16%	0.43%	0.13%	0.07%	0.46%	0.23%	0.51%	0.08%	0.27%	0.24%	0.00%	0.30%	0.27%	0.21%	0.75%	1.43%	0.13%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	7544	180	154	164	187	87	129	175	177	141	186	204	177	180	204	214	219	138	182	268	145	174	210	136	173	171	195	142	132	153	197	216	167	154	189	223	175	131	95	206	201	198	187	208					
		13.08%	10.84%	12.32%	13.96%	14.06%	8.77%	13.27%	12.32%	13.62%	13.76%	15.83%	16.01%	9.94%	10.55%	11.84%	14.91%	14.80%	11.91%	12.19%	16.26%	12.21%	12.10%	16.03%	12.09%	13.57%	14.14%	14.73%	11.65%	14.30%	10.00%	14.02%	14.05%	12.85%	13.12%	15.62%	15.10%	14.01%	11.54%	9.57%	13.99%	13.81%	12.34%	11.61%	13.59%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	1544	42	20	35	42	66	25	39	43	43	22	38	95	85	26	34	34	20	48	41	35	24	23	8	31	20	24	32	42	54	53	32	11	39	37	37	25	26	12	33	54	24	38	32					
		2.68%	2.53%	1.60%	2.98%	3.16%	6.65%	2.57%	2.75%	3.31%	4.20%	1.87%	2.98%	5.33%	4.98%	1.51%	2.37%	2.30%	1.73%	3.22%	2.49%	2.95%	1.67%	1.76%	0.71%	2.43%	1.65%	1.81%	2.63%	4.55%	3.53%	3.77%	2.08%	0.85%	3.32%	3.06%	2.51%	2.00%	2.29%	1.21%	2.24%	3.71%	1.50%	2.36%	2.09%					
23	6.Политическая партия «Партия социальной справедливости»	310	12	8	5	3	10	7	5	9	6	6	9	5	7	8	11	6	5	6	8	3	6	4	9	6	0	11	8	5	6	19	7	3	12	4	10	6	7	3	13	8	8	5	11					
		0.54%	0.72%	0.64%	0.43%	0.23%	1.01%	0.72%	0.35%	0.69%	0.59%	0.51%	0.71%	0.28%	0.41%	0.46%	0.77%	0.41%	0.43%	0.40%	0.49%	0.25%	0.42%	0.31%	0.80%	0.47%	0.00%	0.83%	0.66%	0.54%	0.39%	1.35%	0.46%	0.23%	1.02%	0.33%	0.68%	0.48%	0.62%	0.30%	0.88%	0.55%	0.50%	0.31%	0.72%					
24	7.Политическая партия «Либерально-демократическая партия России»	5161	127	81	112	122	66	63	117	138	79	112	128	144	188	173	123	115	93	98	129	102	116	102	111	126	121	106	110	87	199	133	191	107	105	87	141	99	111	86	144	103	150	150	166					
		8.95%	7.65%	6.48%	9.53%	9.17%	6.65%	6.48%	8.24%	10.62%	7.71%	9.53%	10.05%	8.09%	11.02%	10.04%	8.57%	7.77%	8.02%	6.56%	7.83%	8.59%	8.07%	7.79%	9.87%	9.88%	10.01%	8.01%	9.02%	9.43%	13.01%	9.47%	12.43%	8.23%	8.94%	7.19%	9.55%	7.93%	9.78%	8.66%	9.78%	7.08%	9.35%	9.31%	10.85%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4440	135	101	95	97	54	87	134	83	63	105	86	135	126	164	124	121	89	127	120	94	134	107	89	96	94	106	88	64	81	119	74	92	92	116	124	82	73	78	140	121	121	110	99					
		7.70%	8.13%	8.08%	8.09%	7.29%	5.44%	8.95%	9.44%	6.38%	6.15%	8.94%	6.75%	7.58%	7.39%	9.52%	8.64%	8.18%	7.68%	8.51%	7.28%	7.91%	9.32%	8.17%	7.91%	7.53%	7.78%	8.01%	7.22%	6.93%	5.29%	8.47%	4.81%	7.08%	7.84%	9.59%	8.40%	6.57%	6.43%	7.85%	9.51%	8.32%	7.54%	6.83%	6.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	1008	33	19	19	27	8	16	20	20	17	28	22	26	35	63	31	28	19	17	51	17	22	21	6	25	27	17	18	9	22	36	28	12	17	17	29	19	14	6	18	29	31	45	24					
		1.75%	1.99%	1.52%	1.62%	2.03%	0.81%	1.65%	1.41%	1.54%	1.66%	2.38%	1.73%	1.46%	2.05%	3.66%	2.16%	1.89%	1.64%	1.14%	3.09%	1.43%	1.53%	1.60%	0.53%	1.96%	2.23%	1.28%	1.48%	0.98%	1.44%	2.56%	1.82%	0.92%	1.45%	1.40%	1.96%	1.52%	1.23%	0.60%	1.22%	1.99%	1.93%	2.79%	1.57%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	30294	955	735	610	676	494	518	750	540	516	551	596	915	861	905	731	745	656	784	837	671	801	677	639	654	634	720	616	423	843	698	779	803	550	604	765	728	657	636	727	744	885	835	830					
		52.51%	57.50%	58.80%	51.91%	50.83%	49.80%	53.29%	52.82%	41.54%	50.34%	46.89%	46.78%	51.38%	50.47%	52.52%	50.94%	50.34%	56.60%	52.51%	50.79%	56.48%	55.70%	51.68%	56.80%	51.29%	52.44%	54.38%	50.53%	45.83%	55.10%	49.68%	50.68%	61.77%	46.85%	49.92%	51.79%	58.29%	57.89%	64.05%	49.39%	51.13%	55.17%	51.83%	54.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	2931	69	53	67	74	106	47	72	103	64	65	62	139	108	63	60	95	65	116	83	47	49	67	40	56	49	50	99	61	65	21	88	46	87	69	63	51	36	18	83	89	59	70	57					
		5.08%	4.15%	4.24%	5.70%	5.56%	10.69%	4.84%	5.07%	7.92%	6.24%	5.53%	4.87%	7.80%	6.33%	3.66%	4.18%	6.42%	5.61%	7.77%	5.04%	3.96%	3.41%	5.11%	3.56%	4.39%	4.05%	3.78%	8.12%	6.61%	4.25%	1.49%	5.73%	3.54%	7.41%	5.70%	4.27%	4.08%	3.17%	1.81%	5.64%	6.12%	3.68%	4.35%	3.73%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
