Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Шенталинская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494					
		0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.00%	0.52%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.19%					
24	7.Политическая партия «Либерально-демократическая партия России»	563	8	16	1	2	6	6	29	20	5	0	45	5	15	15	7	6	10	12	1	9	13	11	4	32	7	48	39	50	75	66					
		4.61%	3.83%	5.54%	1.59%	0.61%	2.63%	3.55%	3.41%	4.44%	1.25%	0.00%	5.82%	5.95%	7.46%	3.14%	2.35%	3.11%	2.58%	3.21%	0.45%	3.33%	8.07%	3.37%	1.78%	5.51%	4.76%	5.13%	5.97%	5.64%	8.10%	6.43%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	671	21	19	2	4	12	9	33	18	15	6	22	1	10	23	16	7	14	14	0	8	11	11	3	31	7	74	46	62	85	87					
		5.49%	10.05%	6.57%	3.17%	1.22%	5.26%	5.33%	3.88%	4.00%	3.74%	6.67%	2.85%	1.19%	4.98%	4.82%	5.37%	3.63%	3.61%	3.74%	0.00%	2.96%	6.83%	3.37%	1.33%	5.34%	4.76%	7.91%	7.04%	6.99%	9.18%	8.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	60	0	1	0	0	3	0	7	3	0	2	7	1	0	3	0	2	3	0	0	0	1	0	1	1	0	5	5	5	3	7					
		0.49%	0.00%	0.35%	0.00%	0.00%	1.32%	0.00%	0.82%	0.67%	0.00%	2.22%	0.91%	1.19%	0.00%	0.63%	0.00%	1.04%	0.77%	0.00%	0.00%	0.00%	0.62%	0.00%	0.44%	0.17%	0.00%	0.53%	0.77%	0.56%	0.32%	0.68%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9411	145	188	59	243	203	142	669	353	347	71	610	67	147	394	229	165	312	310	217	226	124	269	180	447	118	674	468	623	661	750					
		76.98%	69.38%	65.05%	93.65%	74.09%	89.04%	84.02%	78.61%	78.44%	86.53%	78.89%	78.91%	79.76%	73.13%	82.60%	76.85%	85.49%	80.41%	82.89%	97.75%	83.70%	77.02%	82.52%	80.00%	76.94%	80.27%	72.09%	71.67%	70.32%	71.38%	73.03%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	38	1	1	0	0	0	0	10	2	2	0	1	0	0	1	2	0	2	4	0	0	1	1	0	2	0	2	0	2	1	3					
		0.31%	0.48%	0.35%	0.00%	0.00%	0.00%	0.00%	1.18%	0.44%	0.50%	0.00%	0.13%	0.00%	0.00%	0.21%	0.67%	0.00%	0.52%	1.07%	0.00%	0.00%	0.62%	0.31%	0.00%	0.34%	0.00%	0.21%	0.00%	0.23%	0.11%	0.29%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
