Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																						
Дата голосования: 04.12.2011																																						
																																						
Наименование Избирательной комиссии:    Альменевская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	434	53	30	30	20	5	5	8	10	3	30	20	10	10	20	5	15	35	15	2	5	10	20	3	5	5	25	10	10	10	3	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	424	53	30	30	18	5	5	8	10	3	30	20	10	10	20	5	15	35	15	2	5	10	12	3	5	5	25	10	10	10	3	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	52	7	7	2	0	3	1	0	3	1	1	1	2	1	1	1	0	1	1	1	0	1	2	1	3	3	3	0	0	3	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	10	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	7	5	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	775	113	133	96	17	7	10	13	17	8	40	23	11	12	31	7	11	25	13	3	15	17	34	5	12	11	36	4	14	19	12	6					
		10.82%	11.63%	14.81%	14.48%	8.99%	4.32%	10.75%	14.13%	10.18%	8.79%	9.69%	10.00%	5.88%	7.84%	16.94%	9.46%	9.09%	6.35%	12.62%	4.05%	15.31%	11.11%	7.51%	5.62%	10.34%	5.79%	11.96%	6.67%	15.56%	11.24%	9.23%	11.54%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	563	86	76	73	24	12	1	3	6	4	29	15	9	10	20	5	16	12	2	5	2	17	41	3	6	11	33	3	8	14	8	9					
		7.86%	8.85%	8.46%	11.01%	12.70%	7.41%	1.08%	3.26%	3.59%	4.40%	7.02%	6.52%	4.81%	6.54%	10.93%	6.76%	13.22%	3.05%	1.94%	6.76%	2.04%	11.11%	9.05%	3.37%	5.17%	5.79%	10.96%	5.00%	8.89%	8.28%	6.15%	17.31%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	41	3	6	3	0	2	0	0	1	0	1	1	0	1	1	2	2	3	0	0	0	2	2	0	0	3	2	0	0	3	3	0					
		0.57%	0.31%	0.67%	0.45%	0.00%	1.23%	0.00%	0.00%	0.60%	0.00%	0.24%	0.43%	0.00%	0.65%	0.55%	2.70%	1.65%	0.76%	0.00%	0.00%	0.00%	1.31%	0.44%	0.00%	0.00%	1.58%	0.66%	0.00%	0.00%	1.78%	2.31%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1640	213	168	140	50	41	53	32	40	19	74	64	53	43	42	10	17	83	28	14	16	23	175	11	20	27	70	27	32	21	27	7					
		22.91%	21.91%	18.71%	21.12%	26.46%	25.31%	56.99%	34.78%	23.95%	20.88%	17.92%	27.83%	28.34%	28.10%	22.95%	13.51%	14.05%	21.07%	27.18%	18.92%	16.33%	15.03%	38.63%	12.36%	17.24%	14.21%	23.26%	45.00%	35.56%	12.43%	20.77%	13.46%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	55	17	4	4	2	0	1	0	1	0	3	0	0	0	1	0	2	4	0	0	0	0	5	0	3	1	4	0	0	0	3	0					
		0.77%	1.75%	0.45%	0.60%	1.06%	0.00%	1.08%	0.00%	0.60%	0.00%	0.73%	0.00%	0.00%	0.00%	0.55%	0.00%	1.65%	1.02%	0.00%	0.00%	0.00%	0.00%	1.10%	0.00%	2.59%	0.53%	1.33%	0.00%	0.00%	0.00%	2.31%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3947	520	488	327	89	96	26	44	101	57	257	121	114	86	86	50	72	261	57	51	58	91	190	64	74	135	155	24	34	112	77	30					
		55.13%	53.50%	54.34%	49.32%	47.09%	59.26%	27.96%	47.83%	60.48%	62.64%	62.23%	52.61%	60.96%	56.21%	46.99%	67.57%	59.50%	66.24%	55.34%	68.92%	59.18%	59.48%	41.94%	71.91%	63.79%	71.05%	51.50%	40.00%	37.78%	66.27%	59.23%	57.69%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	34	8	3	2	1	0	0	0	0	0	2	4	0	0	0	0	1	1	0	1	2	1	2	4	0	1	1	0	0	0	0	0					
		0.47%	0.82%	0.33%	0.30%	0.53%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	1.74%	0.00%	0.00%	0.00%	0.00%	0.83%	0.25%	0.00%	1.35%	2.04%	0.65%	0.44%	4.49%	0.00%	0.53%	0.33%	0.00%	0.00%	0.00%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
