Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																						
Дата голосования: 02.12.2007																						
																						
Наименование Избирательной комиссии:    Мантуровская городская																						
																						
Сводная таблица результатов выборов																						
																						
		Сумма	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404					
		51.41%	51.68%	47.29%	56.13%	58.96%	45.81%	50.00%	49.92%	54.34%	55.43%	51.69%	61.32%	53.29%	51.49%	41.56%	46.38%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	61	1	6	5	3	1	10	3	7	6	4	1	3	2	1	8					
		0.66%	0.17%	1.05%	0.83%	0.55%	0.15%	1.54%	0.50%	1.07%	1.00%	0.61%	0.19%	0.47%	0.30%	0.14%	1.32%					
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
																						
