Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																			
Дата голосования: 07.12.2003 0:00:00																																																			
																																																			
Наименование Избирательной комиссии:    Скопинская																																																			
																																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																			
																																																			
		Сумма	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	69	1	0	0	1	13	3	0	2	2	1	2	2	0	2	1	0	0	0	1	2	3	5	3	1	1	0	0	0	0	15	0	0	0	2	1	0	0	0	1	0	1	0	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	78	1	2	1	4	7	3	1	2	1	0	4	0	0	2	3	1	4	1	2	3	2	3	0	3	2	1	0	3	3	4	1	1	4	0	0	0	1	3	0	1	0	2	1	1					
14	Число погашенных открепительных удостоверений	301	9	5	10	14	7	7	5	3	8	9	3	3	5	8	4	5	10	5	14	8	2	5	7	4	9	10	5	5	5	0	5	5	10	8	4	5	10	5	9	5	9	15	10	7					
15	Число открепительных удостоверений выданных ТИК	9	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																			
18	"1. ""ЕДИНЕНИЕ"""	193	1	1	10	11	3	10	1	2	1	1	10	3	2	4	3	2	8	3	5	4	5	8	4	2	0	4	0	1	3	17	0	0	10	4	6	2	1	2	7	8	2	12	8	2					
		1.34%	0.31%	1.01%	3.49%	1.52%	0.55%	1.76%	1.02%	0.61%	0.41%	0.53%	4.03%	1.89%	1.15%	1.10%	0.92%	0.99%	2.09%	1.51%	0.81%	1.80%	1.95%	1.96%	1.92%	1.21%	0.0%	2.42%	0.0%	0.55%	2.32%	1.33%	0.0%	0.0%	3.00%	0.59%	1.47%	0.87%	0.39%	1.12%	1.60%	2.11%	0.72%	1.83%	1.64%	0.57%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	139	2	1	1	3	9	10	1	4	2	2	0	2	1	5	8	1	3	0	7	1	3	6	2	1	0	1	0	0	0	11	4	0	3	1	4	2	1	2	3	6	4	8	3	11					
		0.96%	0.63%	1.01%	0.34%	0.41%	1.65%	1.76%	1.02%	1.23%	0.82%	1.06%	0.0%	1.26%	0.57%	1.38%	2.46%	0.49%	0.78%	0.0%	1.14%	0.45%	1.17%	1.47%	0.96%	0.60%	0.0%	0.60%	0.0%	0.0%	0.0%	0.86%	2.63%	0.0%	0.90%	0.14%	0.98%	0.87%	0.39%	1.12%	0.68%	1.58%	1.45%	1.22%	0.61%	3.17%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1108	26	5	11	105	50	8	3	21	11	0	6	3	15	13	62	12	47	32	49	6	17	13	15	13	3	4	0	16	10	61	17	7	28	41	68	13	22	13	128	15	22	56	12	29					
		7.72%	8.28%	5.05%	3.84%	14.56%	9.19%	1.41%	3.06%	6.48%	4.52%	0.0%	2.41%	1.89%	8.67%	3.60%	19.07%	5.94%	12.33%	16.16%	8.01%	2.71%	6.64%	3.18%	7.21%	7.92%	1.14%	2.42%	0.0%	8.83%	7.75%	4.78%	11.18%	7.29%	8.40%	6.05%	16.74%	5.67%	8.69%	7.30%	29.29%	3.96%	8.02%	8.56%	2.46%	8.38%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	152	3	1	1	14	10	4	0	4	2	1	5	1	0	2	2	1	3	0	3	3	6	4	1	0	0	0	2	1	1	25	0	0	3	8	4	4	0	0	1	3	5	15	5	4					
		1.06%	0.95%	1.01%	0.34%	1.94%	1.83%	0.70%	0.0%	1.23%	0.82%	0.53%	2.01%	0.63%	0.0%	0.55%	0.61%	0.49%	0.78%	0.0%	0.49%	1.35%	2.34%	0.98%	0.48%	0.0%	0.0%	0.0%	1.58%	0.55%	0.77%	1.95%	0.0%	0.0%	0.90%	1.18%	0.98%	1.74%	0.0%	0.0%	0.22%	0.79%	1.82%	2.29%	1.02%	1.15%					
22	"5. ""За Русь Святую"""	60	1	0	2	3	3	1	0	2	1	3	1	2	1	0	3	0	2	2	3	3	0	3	0	0	0	0	1	0	4	2	1	0	1	1	3	0	0	2	3	0	0	1	5	0					
		0.41%	0.31%	0.0%	0.69%	0.41%	0.55%	0.17%	0.0%	0.61%	0.41%	1.59%	0.40%	1.26%	0.57%	0.0%	0.92%	0.0%	0.52%	1.01%	0.49%	1.35%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	3.10%	0.15%	0.65%	0.0%	0.30%	0.14%	0.73%	0.0%	0.0%	1.12%	0.68%	0.0%	0.0%	0.15%	1.02%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	25	5	0	0	1	2	0	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	1	0	0	1	1	3	1	0	0	0	1	0	0	3	0					
		0.17%	1.59%	0.0%	0.0%	0.13%	0.36%	0.0%	1.02%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.45%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.07%	0.0%	0.0%	0.30%	0.14%	0.73%	0.43%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.61%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	64	0	0	2	2	4	5	0	1	1	1	1	0	0	1	0	1	1	1	3	1	1	2	2	0	0	0	2	2	0	6	1	0	6	2	2	1	1	0	0	1	1	3	4	2					
		0.44%	0.0%	0.0%	0.69%	0.27%	0.73%	0.88%	0.0%	0.30%	0.41%	0.53%	0.40%	0.0%	0.0%	0.27%	0.0%	0.49%	0.26%	0.50%	0.49%	0.45%	0.39%	0.49%	0.96%	0.0%	0.0%	0.0%	1.58%	1.10%	0.0%	0.47%	0.65%	0.0%	1.80%	0.29%	0.49%	0.43%	0.39%	0.0%	0.0%	0.26%	0.36%	0.45%	0.82%	0.57%					
25	"8. ""Народно-республиканская партия России"""	30	1	0	0	0	2	3	1	0	0	0	0	2	3	1	0	0	2	0	1	0	1	2	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	2	0	1	1	1	2					
		0.20%	0.31%	0.0%	0.0%	0.0%	0.36%	0.52%	1.02%	0.0%	0.0%	0.0%	0.0%	1.26%	1.73%	0.27%	0.0%	0.0%	0.52%	0.0%	0.16%	0.0%	0.39%	0.49%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.15%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.45%	0.0%	0.36%	0.15%	0.20%	0.57%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	0	0	0	0	1	0	0	0	0	0	3	0	1	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	2	2	1	1	3	0	0	2	0	0	0	0	2	1	2	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.57%	0.0%	0.30%	0.0%	0.26%	0.0%	0.0%	0.45%	0.0%	0.0%	0.48%	0.60%	0.0%	0.0%	0.0%	0.0%	1.55%	0.15%	0.65%	1.04%	0.90%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.72%	0.15%	0.41%	0.0%					
27	"10. ""Аграрная партия России"""	773	22	2	30	36	16	45	5	19	10	7	6	15	4	50	23	13	21	5	12	29	26	17	33	28	16	5	10	21	3	47	4	3	11	19	9	8	6	9	6	13	16	45	34	14					
		5.39%	7.00%	2.02%	10.48%	4.99%	2.94%	7.93%	5.10%	5.86%	4.11%	3.72%	2.41%	9.49%	2.31%	13.85%	7.07%	6.43%	5.51%	2.52%	1.96%	13.12%	10.15%	4.16%	15.86%	17.07%	6.13%	3.03%	7.93%	11.60%	2.32%	3.68%	2.63%	3.12%	3.30%	2.80%	2.21%	3.49%	2.37%	5.05%	1.37%	3.43%	5.83%	6.88%	6.99%	4.04%					
28	"11. ""Истинные патриоты России"""	26	1	0	0	0	2	2	0	2	0	0	1	2	0	1	0	1	0	0	0	0	2	0	0	0	0	1	1	1	0	1	0	0	1	0	0	1	2	0	1	0	0	0	3	0					
		0.18%	0.31%	0.0%	0.0%	0.0%	0.36%	0.35%	0.0%	0.61%	0.0%	0.0%	0.40%	1.26%	0.0%	0.27%	0.0%	0.49%	0.0%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%	0.0%	0.60%	0.79%	0.55%	0.0%	0.07%	0.0%	0.0%	0.30%	0.0%	0.0%	0.43%	0.79%	0.0%	0.22%	0.0%	0.0%	0.0%	0.61%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	145	3	1	4	2	5	8	0	1	2	1	4	1	0	2	8	0	9	0	2	2	5	3	3	3	0	1	7	3	0	11	0	0	2	4	8	3	1	2	3	11	1	9	10	0					
		1.01%	0.95%	1.01%	1.39%	0.27%	0.91%	1.41%	0.0%	0.30%	0.82%	0.53%	1.61%	0.63%	0.0%	0.55%	2.46%	0.0%	2.36%	0.0%	0.32%	0.90%	1.95%	0.73%	1.44%	1.82%	0.0%	0.60%	5.55%	1.65%	0.0%	0.86%	0.0%	0.0%	0.60%	0.59%	1.97%	1.31%	0.39%	1.12%	0.68%	2.91%	0.36%	1.37%	2.05%	0.0%					
30	"13. ""Демократическая партия России"""	30	3	0	0	0	5	0	0	1	1	1	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	2	0	2	1	1	0	1	0	2	0	1	0	0	1	3	1	0	0					
		0.20%	0.95%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.30%	0.41%	0.53%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.52%	0.50%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.58%	0.0%	1.55%	0.07%	0.65%	0.0%	0.30%	0.0%	0.49%	0.0%	0.39%	0.0%	0.0%	0.26%	1.09%	0.15%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	0	0	0	0	1	2	0	0	1	0	0	0	0	0	0	1	1	1	0	1	2	1	0	0	0	2	1	1	0	10	0	0	2	0	0	2	0	0	1	4	0	0	1	0					
		0.24%	0.0%	0.0%	0.0%	0.0%	0.18%	0.35%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.49%	0.26%	0.50%	0.0%	0.45%	0.78%	0.24%	0.0%	0.0%	0.0%	1.21%	0.79%	0.55%	0.0%	0.78%	0.0%	0.0%	0.60%	0.0%	0.0%	0.87%	0.0%	0.0%	0.22%	1.05%	0.0%	0.0%	0.20%	0.0%					
32	"15. ""Партия СЛОН"""	23	0	2	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	1	0	2	1	1	0	0	2	1	1	2	0	0	1	1	0	0	0					
		0.16%	0.0%	2.02%	0.34%	0.13%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.90%	0.39%	0.0%	0.0%	0.0%	0.0%	0.60%	0.79%	0.0%	1.55%	0.07%	0.65%	0.0%	0.0%	0.29%	0.24%	0.43%	0.79%	0.0%	0.0%	0.26%	0.36%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	874	16	8	30	77	22	36	7	6	17	15	4	4	4	22	22	7	21	4	40	6	6	17	5	9	8	7	9	7	4	103	12	15	9	44	12	25	27	6	24	18	35	60	37	7					
		6.09%	5.09%	8.08%	10.48%	10.67%	4.04%	6.34%	7.14%	1.85%	6.99%	7.97%	1.61%	2.53%	2.31%	6.09%	6.76%	3.46%	5.51%	2.02%	6.54%	2.71%	2.34%	4.16%	2.40%	5.48%	3.06%	4.24%	7.14%	3.86%	3.10%	8.07%	7.89%	15.62%	2.70%	6.49%	2.95%	10.91%	10.67%	3.37%	5.49%	4.76%	12.77%	9.17%	7.61%	2.02%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	59	1	0	1	1	6	2	0	1	2	1	7	1	0	2	1	1	2	0	0	1	0	3	2	1	0	2	0	1	1	4	3	0	1	3	0	0	1	0	3	1	1	1	0	1					
		0.41%	0.31%	0.0%	0.34%	0.13%	1.10%	0.35%	0.0%	0.30%	0.82%	0.53%	2.82%	0.63%	0.0%	0.55%	0.30%	0.49%	0.52%	0.0%	0.0%	0.45%	0.0%	0.73%	0.96%	0.60%	0.0%	1.21%	0.0%	0.55%	0.77%	0.31%	1.97%	0.0%	0.30%	0.44%	0.0%	0.0%	0.39%	0.0%	0.68%	0.26%	0.36%	0.15%	0.0%	0.28%					
35	"18. ""ЛДПР"""	1417	26	12	29	85	87	50	17	27	15	12	14	14	15	47	14	21	51	12	40	21	24	37	24	9	15	20	10	16	12	209	3	2	47	65	31	15	13	6	27	30	29	67	58	39					
		9.88%	8.28%	12.12%	10.13%	11.78%	15.99%	8.81%	17.34%	8.33%	6.17%	6.38%	5.64%	8.86%	8.67%	13.01%	4.30%	10.39%	13.38%	6.06%	6.54%	9.50%	9.37%	9.06%	11.53%	5.48%	5.74%	12.12%	7.93%	8.83%	9.30%	16.37%	1.97%	2.08%	14.11%	9.60%	7.63%	6.55%	5.13%	3.37%	6.17%	7.93%	10.58%	10.24%	11.93%	11.27%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	209	4	0	4	10	11	11	0	6	2	0	10	2	3	5	1	4	12	0	10	2	7	5	3	3	1	0	2	0	3	21	0	1	7	10	7	4	6	5	5	4	4	2	7	5					
		1.45%	1.27%	0.0%	1.39%	1.38%	2.02%	1.94%	0.0%	1.85%	0.82%	0.0%	4.03%	1.26%	1.73%	1.38%	0.30%	1.98%	3.14%	0.0%	1.63%	0.90%	2.73%	1.22%	1.44%	1.82%	0.38%	0.0%	1.58%	0.0%	2.32%	1.64%	0.0%	1.04%	2.10%	1.47%	1.72%	1.74%	2.37%	2.80%	1.14%	1.05%	1.45%	0.30%	1.44%	1.44%					
37	"20. ""Политическая партия ""Единая Россия"""	6500	144	49	88	264	219	260	40	170	142	126	133	91	111	142	140	94	131	103	332	111	107	219	81	73	203	104	44	78	58	498	49	30	135	379	144	80	93	91	152	209	88	283	238	174					
		45.34%	45.85%	49.49%	30.76%	36.61%	40.25%	45.85%	40.81%	52.46%	58.43%	67.02%	53.62%	57.59%	64.16%	39.33%	43.07%	46.53%	34.38%	52.02%	54.33%	50.22%	41.79%	53.67%	38.94%	44.51%	77.77%	63.03%	34.92%	43.09%	44.96%	39.02%	32.23%	31.25%	40.54%	55.98%	35.46%	34.93%	36.75%	51.12%	34.78%	55.29%	32.11%	43.27%	48.97%	50.28%					
38	"21. ""Российская Конституционно-демократическая партия"""	66	1	0	1	2	4	4	0	0	5	3	0	1	0	0	2	2	3	1	1	2	3	3	2	0	1	0	0	0	0	12	0	0	0	2	3	0	0	1	2	1	1	2	1	0					
		0.46%	0.31%	0.0%	0.34%	0.27%	0.73%	0.70%	0.0%	0.0%	2.05%	1.59%	0.0%	0.63%	0.0%	0.0%	0.61%	0.99%	0.78%	0.50%	0.16%	0.90%	1.17%	0.73%	0.96%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.0%	0.29%	0.73%	0.0%	0.0%	0.56%	0.45%	0.26%	0.36%	0.30%	0.20%	0.0%					
39	"22. ""Развитие предпринимательства"""	45	1	0	0	0	1	0	0	0	1	0	6	0	0	3	0	1	3	0	0	1	5	1	0	2	0	0	0	0	0	3	3	1	0	2	2	0	2	0	1	0	1	1	4	0					
		0.31%	0.31%	0.0%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.41%	0.0%	2.41%	0.0%	0.0%	0.83%	0.0%	0.49%	0.78%	0.0%	0.0%	0.45%	1.95%	0.24%	0.0%	1.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	1.97%	1.04%	0.0%	0.29%	0.49%	0.0%	0.79%	0.0%	0.22%	0.0%	0.36%	0.15%	0.82%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1568	39	14	46	57	42	83	16	49	15	12	26	9	4	42	21	33	35	26	57	8	16	31	24	8	9	9	18	26	17	148	49	34	39	61	68	48	58	26	50	37	46	49	32	31					
		10.93%	12.42%	14.14%	16.08%	7.90%	7.72%	14.63%	16.32%	15.12%	6.17%	6.38%	10.48%	5.69%	2.31%	11.63%	6.46%	16.33%	9.18%	13.13%	9.32%	3.61%	6.25%	7.59%	11.53%	4.87%	3.44%	5.45%	14.28%	14.36%	13.17%	11.59%	32.23%	35.41%	11.71%	9.01%	16.74%	20.96%	22.92%	14.60%	11.44%	9.78%	16.78%	7.49%	6.58%	8.95%					
																																																			
41	Против всех	578	4	2	22	36	33	18	5	4	10	2	5	4	8	16	13	5	21	5	33	12	10	19	4	5	5	4	9	4	4	63	1	2	17	25	23	11	14	13	6	9	5	34	12	21					
		4.03%	1.27%	2.02%	7.69%	4.99%	6.06%	3.17%	5.10%	1.23%	4.11%	1.06%	2.01%	2.53%	4.62%	4.43%	4.0%	2.47%	5.51%	2.52%	5.40%	5.42%	3.90%	4.65%	1.92%	3.04%	1.91%	2.42%	7.14%	2.20%	3.10%	4.93%	0.65%	2.08%	5.10%	3.69%	5.66%	4.80%	5.53%	7.30%	1.37%	2.38%	1.82%	5.19%	2.46%	6.06%					
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
