Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Мари-Турекская районная																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349					
		8.71%	2.42%	5.51%	24.83%	6.74%	6.13%	5.46%	8.41%	9.39%	11.34%	6.07%	15.47%	5.15%	9.56%	4.91%	12.08%	13.39%	14.06%	5.44%	3.61%	3.43%	3.13%	8.65%	2.61%	3.51%	3.39%	4.12%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	47	1	5	5	2	0	4	4	4	0	0	4	1	0	1	4	0	4	0	0	5	0	0	0	0	2	1					
		0.31%	0.35%	0.54%	0.49%	0.71%	0.00%	0.66%	0.49%	0.82%	0.00%	0.00%	0.44%	0.22%	0.00%	0.09%	0.49%	0.00%	0.63%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.38%	0.15%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12756	263	778	508	255	449	453	654	404	619	570	721	409	361	1048	650	633	516	236	387	815	174	161	214	365	483	630					
		83.77%	91.00%	84.02%	49.46%	90.43%	91.82%	75.00%	80.84%	82.45%	84.56%	88.65%	79.67%	91.50%	84.15%	91.85%	80.15%	86.48%	80.63%	80.27%	93.25%	90.06%	90.63%	87.03%	93.04%	91.48%	90.96%	92.65%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	40	1	1	2	0	0	8	4	1	6	0	5	0	0	1	4	0	2	2	0	1	0	0	0	0	1	1					
		0.26%	0.35%	0.11%	0.19%	0.00%	0.00%	1.32%	0.49%	0.20%	0.82%	0.00%	0.55%	0.00%	0.00%	0.09%	0.49%	0.00%	0.31%	0.68%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.19%	0.15%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
