Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Голышмановская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254					
30	"13. ""Демократическая партия России"""	31	3	0	2	0	4	1	0	0	1	2	0	0	1	1	2	1	0	0	1	2	2	0	1	1	3	0	0	1	0	2					
		0.24%	0.64%	0.0%	0.32%	0.0%	0.71%	0.20%	0.0%	0.0%	0.20%	0.26%	0.0%	0.0%	0.29%	0.48%	0.33%	0.27%	0.0%	0.0%	0.34%	0.44%	0.35%	0.0%	0.22%	0.18%	0.67%	0.0%	0.0%	0.22%	0.0%	0.60%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	1	1	1	2	2	0	1	0	1	0	4	2	1	0	0	2	0	0	2	1	0	1	1	0	4	0	0	0	2	0					
		0.22%	0.21%	0.19%	0.16%	0.33%	0.35%	0.0%	0.19%	0.0%	0.20%	0.0%	0.82%	0.57%	0.29%	0.0%	0.0%	0.54%	0.0%	0.0%	0.68%	0.22%	0.0%	0.13%	0.22%	0.0%	0.90%	0.0%	0.0%	0.0%	0.65%	0.0%					
32	"15. ""Партия СЛОН"""	13	0	0	1	0	1	2	0	0	1	0	1	0	0	2	0	1	0	0	0	0	1	0	0	0	0	1	0	1	1	0					
		0.10%	0.0%	0.0%	0.16%	0.0%	0.17%	0.40%	0.0%	0.0%	0.20%	0.0%	0.20%	0.0%	0.0%	0.96%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.22%	0.32%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	428	16	33	23	24	17	26	27	18	8	41	16	1	11	7	20	15	4	2	8	10	13	21	21	9	12	1	4	5	10	5					
		3.33%	3.43%	6.40%	3.72%	4.04%	3.05%	5.28%	5.36%	3.33%	1.62%	5.47%	3.29%	0.28%	3.29%	3.36%	3.36%	4.08%	3.47%	1.58%	2.73%	2.23%	2.30%	2.87%	4.82%	1.68%	2.70%	0.83%	4.30%	1.10%	3.27%	1.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	2	2	3	4	1	0	0	3	3	2	2	1	2	0	0	3	1	0	2	0	2	4	5	0	0	0	1	0	2	1					
		0.35%	0.42%	0.38%	0.48%	0.67%	0.17%	0.0%	0.0%	0.55%	0.60%	0.26%	0.41%	0.28%	0.59%	0.0%	0.0%	0.81%	0.86%	0.0%	0.68%	0.0%	0.35%	0.54%	1.14%	0.0%	0.0%	0.0%	1.07%	0.0%	0.65%	0.30%					
35	"18. ""ЛДПР"""	1759	78	117	90	72	72	70	86	122	109	146	58	35	39	21	69	43	21	16	37	64	90	47	49	35	33	7	25	49	26	33					
		13.69%	16.73%	22.71%	14.56%	12.14%	12.94%	14.22%	17.09%	22.63%	22.10%	19.49%	11.93%	10.11%	11.67%	10.09%	11.61%	11.71%	18.26%	12.69%	12.67%	14.28%	15.92%	6.43%	11.26%	6.55%	7.44%	5.83%	26.88%	10.84%	8.52%	10.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	147	7	0	2	11	4	8	4	9	7	5	10	4	3	5	8	3	1	1	2	5	4	6	8	6	7	2	1	7	3	4					
		1.14%	1.50%	0.0%	0.32%	1.85%	0.71%	1.62%	0.79%	1.66%	1.41%	0.66%	2.05%	1.15%	0.89%	2.40%	1.34%	0.81%	0.86%	0.79%	0.68%	1.11%	0.70%	0.82%	1.83%	1.12%	1.58%	1.66%	1.07%	1.54%	0.98%	1.21%					
37	"20. ""Политическая партия ""Единая Россия"""	6468	197	198	267	253	287	216	242	236	214	337	199	235	191	105	303	191	50	85	168	257	261	481	188	338	257	66	39	269	152	186					
		50.34%	42.27%	38.44%	43.20%	42.66%	51.61%	43.90%	48.11%	43.78%	43.40%	44.99%	40.94%	67.91%	57.18%	50.48%	51.01%	52.04%	43.47%	67.46%	57.53%	57.36%	46.19%	65.89%	43.21%	63.29%	58.01%	55.0%	41.93%	59.51%	49.83%	56.36%					
38	"21. ""Российская Конституционно-демократическая партия"""	33	0	0	1	0	0	0	1	2	0	0	3	1	1	0	2	4	0	0	0	2	3	0	0	3	2	1	1	1	4	1					
		0.25%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.19%	0.37%	0.0%	0.0%	0.61%	0.28%	0.29%	0.0%	0.33%	1.08%	0.0%	0.0%	0.0%	0.44%	0.53%	0.0%	0.0%	0.56%	0.45%	0.83%	1.07%	0.22%	1.31%	0.30%					
39	"22. ""Развитие предпринимательства"""	17	0	2	0	5	0	0	2	0	1	1	0	0	0	0	0	2	0	0	0	0	1	1	1	0	0	0	0	0	1	0					
		0.13%	0.0%	0.38%	0.0%	0.84%	0.0%	0.0%	0.39%	0.0%	0.20%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.17%	0.13%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1603	59	63	109	109	68	75	62	53	63	72	73	25	25	20	80	57	15	8	26	37	82	87	78	50	49	26	9	46	46	31					
		12.47%	12.66%	12.23%	17.63%	18.38%	12.23%	15.24%	12.32%	9.83%	12.77%	9.61%	15.02%	7.22%	7.48%	9.61%	13.46%	15.53%	13.04%	6.34%	8.90%	8.25%	14.51%	11.91%	17.93%	9.36%	11.06%	21.66%	9.67%	10.17%	15.08%	9.39%					
																																					
41	Против всех	445	22	26	32	29	28	20	11	26	15	33	10	8	5	8	18	4	1	3	4	8	20	10	15	15	17	10	2	13	18	14					
		3.46%	4.72%	5.04%	5.17%	4.89%	5.03%	4.06%	2.18%	4.82%	3.04%	4.40%	2.05%	2.31%	1.49%	3.84%	3.03%	1.08%	0.86%	2.38%	1.36%	1.78%	3.53%	1.36%	3.44%	2.80%	3.83%	8.33%	2.15%	2.87%	5.90%	4.24%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
