Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Вейделевская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	0	0	0	0	1	4	0	0	0	0	1	0	0	0	0	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	383	41	10	12	11	20	9	8	8	23	1	2	17	10	10	16	1	8	4	32	14	3	6	26	24	16	14	10	2	2	16	7					
		2.60%	4.18%	1.74%	1.45%	1.34%	1.85%	1.12%	1.56%	2.39%	3.13%	0.40%	1.22%	1.99%	3.26%	3.69%	2.17%	0.42%	1.83%	1.70%	4.29%	3.93%	1.68%	1.82%	4.28%	5.29%	3.44%	5.43%	4.48%	1.23%	0.78%	4.51%	3.57%					
19	2.Всероссийская политическая партия «Гражданская Сила»	36	0	0	1	2	2	4	0	1	3	0	0	2	1	3	1	0	1	0	2	0	0	0	1	0	5	3	0	2	1	1	0					
		0.24%	0.00%	0.00%	0.12%	0.24%	0.18%	0.50%	0.00%	0.30%	0.41%	0.00%	0.00%	0.23%	0.33%	1.11%	0.14%	0.00%	0.23%	0.00%	0.27%	0.00%	0.00%	0.00%	0.16%	0.00%	1.08%	1.16%	0.00%	1.23%	0.39%	0.28%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	1	0	0	0	1	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
		0.04%	0.00%	0.17%	0.00%	0.00%	0.00%	0.12%	0.00%	0.30%	0.00%	0.40%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2652	112	94	170	162	230	150	107	90	157	37	27	116	31	24	94	20	92	39	130	50	32	34	124	93	149	67	44	37	74	46	20					
		17.97%	11.42%	16.32%	20.58%	19.78%	21.26%	18.66%	20.86%	26.87%	21.33%	14.62%	16.46%	13.62%	10.10%	8.86%	12.74%	8.47%	21.05%	16.60%	17.43%	14.04%	17.88%	10.33%	20.39%	20.48%	32.04%	25.97%	19.73%	22.70%	28.79%	12.96%	10.20%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	43	3	2	4	5	0	5	3	2	1	0	0	2	2	3	2	1	0	0	0	0	0	1	0	1	1	0	3	1	1	0	0					
		0.29%	0.31%	0.35%	0.48%	0.61%	0.00%	0.62%	0.58%	0.60%	0.14%	0.00%	0.00%	0.23%	0.65%	1.11%	0.27%	0.42%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.22%	0.22%	0.00%	1.35%	0.61%	0.39%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	27	2	0	2	2	0	2	1	2	1	0	0	0	1	0	2	0	0	1	3	2	0	0	2	1	2	0	1	0	0	0	0					
		0.18%	0.20%	0.00%	0.24%	0.24%	0.00%	0.25%	0.19%	0.60%	0.14%	0.00%	0.00%	0.00%	0.33%	0.00%	0.27%	0.00%	0.00%	0.43%	0.40%	0.56%	0.00%	0.00%	0.33%	0.22%	0.43%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	701	40	18	28	39	47	32	22	13	31	20	8	63	17	23	30	8	21	5	25	17	12	17	35	31	14	12	5	9	8	33	18					
		4.75%	4.08%	3.13%	3.39%	4.76%	4.34%	3.98%	4.29%	3.88%	4.21%	7.91%	4.88%	7.39%	5.54%	8.49%	4.07%	3.39%	4.81%	2.13%	3.35%	4.78%	6.70%	5.17%	5.76%	6.83%	3.01%	4.65%	2.24%	5.52%	3.11%	9.30%	9.18%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	768	29	23	59	65	63	54	19	26	30	10	3	45	13	18	23	10	32	12	31	12	8	9	39	34	22	10	10	22	9	15	13					
		5.21%	2.96%	3.99%	7.14%	7.94%	5.82%	6.72%	3.70%	7.76%	4.08%	3.95%	1.83%	5.28%	4.23%	6.64%	3.12%	4.24%	7.32%	5.11%	4.16%	3.37%	4.47%	2.74%	6.41%	7.49%	4.73%	3.88%	4.48%	13.50%	3.50%	4.23%	6.63%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	84	0	1	4	9	10	1	5	1	1	1	0	7	0	1	7	3	3	1	6	2	0	4	6	3	1	1	4	0	1	0	1					
		0.57%	0.00%	0.17%	0.48%	1.10%	0.92%	0.12%	0.97%	0.30%	0.14%	0.40%	0.00%	0.82%	0.00%	0.37%	0.95%	1.27%	0.69%	0.43%	0.80%	0.56%	0.00%	1.22%	0.99%	0.66%	0.22%	0.39%	1.79%	0.00%	0.39%	0.00%	0.51%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9897	746	423	541	517	701	539	344	186	475	181	123	591	230	186	554	191	278	173	502	250	124	255	370	265	249	148	142	88	155	235	135					
		67.08%	76.04%	73.44%	65.50%	63.13%	64.79%	67.04%	67.06%	55.52%	64.54%	71.54%	75.00%	69.37%	74.92%	68.63%	75.07%	80.93%	63.62%	73.62%	67.29%	70.22%	69.27%	77.51%	60.86%	58.37%	53.55%	57.36%	63.68%	53.99%	60.31%	66.20%	68.88%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	49	2	2	2	3	8	3	2	2	6	1	0	3	1	2	3	0	1	0	4	0	0	1	0	0	0	0	0	1	2	0	0					
		0.33%	0.20%	0.35%	0.24%	0.37%	0.74%	0.37%	0.39%	0.60%	0.82%	0.40%	0.00%	0.35%	0.33%	0.74%	0.41%	0.00%	0.23%	0.00%	0.54%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.61%	0.78%	0.00%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
