Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Бологовская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129					
18	1.Политическая партия «Аграрная партия России»	649	23	0	0	38	40	8	45	30	17	30	29	34	10	5	33	10	42	5	1	0	14	30	15	32	5	10	29	8	5	8	6	0	2	3	10	2	1	15	31	15	6	2					
		3.18%	3.88%	0.00%	0.00%	4.65%	2.89%	1.70%	4.30%	2.72%	2.15%	3.00%	2.28%	2.74%	1.49%	1.40%	5.70%	2.16%	4.43%	2.07%	1.10%	0.00%	4.90%	4.94%	3.93%	3.34%	1.94%	2.99%	10.03%	1.96%	2.96%	2.88%	4.62%	0.00%	2.60%	2.11%	4.26%	1.06%	1.03%	2.60%	4.35%	2.35%	2.27%	2.60%					
19	2.Всероссийская политическая партия «Гражданская Сила»	160	6	0	0	2	17	8	18	10	7	12	8	14	4	2	1	1	5	0	1	0	3	4	1	6	0	4	0	0	0	3	0	0	0	1	0	1	0	6	11	0	3	1					
		0.79%	1.01%	0.00%	0.00%	0.24%	1.23%	1.70%	1.72%	0.91%	0.89%	1.20%	0.63%	1.13%	0.60%	0.56%	0.17%	0.22%	0.53%	0.00%	1.10%	0.00%	1.05%	0.66%	0.26%	0.63%	0.00%	1.20%	0.00%	0.00%	0.00%	1.08%	0.00%	0.00%	0.00%	0.70%	0.00%	0.53%	0.00%	1.04%	1.54%	0.00%	1.14%	1.30%					
20	3.Политическая партия «Демократическая партия России»	21	1	0	0	2	2	1	1	2	0	0	0	2	0	1	0	0	3	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	1					
		0.10%	0.17%	0.00%	0.00%	0.24%	0.14%	0.21%	0.10%	0.18%	0.00%	0.00%	0.00%	0.16%	0.00%	0.28%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.17%	0.00%	0.16%	0.00%	1.30%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2386	85	0	0	105	223	53	176	157	62	135	208	191	68	45	65	59	95	26	18	8	8	77	27	137	27	6	16	31	13	31	10	4	6	8	13	11	9	50	57	39	23	4					
		11.71%	14.33%	0.00%	0.00%	12.85%	16.12%	11.28%	16.81%	14.26%	7.85%	13.51%	16.35%	15.39%	10.13%	12.61%	11.23%	12.77%	10.01%	10.74%	19.78%	8.25%	2.80%	12.69%	7.07%	14.29%	10.47%	1.80%	5.54%	7.58%	7.69%	11.15%	7.69%	8.16%	7.79%	5.63%	5.53%	5.85%	9.28%	8.65%	7.99%	6.10%	8.71%	5.19%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	52	2	0	0	4	5	3	7	4	3	1	0	1	2	0	1	1	0	0	0	0	3	3	0	1	4	0	0	0	0	0	1	0	0	0	0	0	0	0	3	2	1	0					
		0.26%	0.34%	0.00%	0.00%	0.49%	0.36%	0.64%	0.67%	0.36%	0.38%	0.10%	0.00%	0.08%	0.30%	0.00%	0.17%	0.22%	0.00%	0.00%	0.00%	0.00%	1.05%	0.49%	0.00%	0.10%	1.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.77%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.42%	0.31%	0.38%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	38	1	0	0	0	4	1	2	3	0	3	4	1	0	0	1	3	2	1	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	2	0					
		0.19%	0.17%	0.00%	0.00%	0.00%	0.29%	0.21%	0.19%	0.27%	0.00%	0.30%	0.31%	0.08%	0.00%	0.00%	0.17%	0.65%	0.21%	0.41%	0.00%	0.00%	0.35%	0.16%	0.26%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.42%	0.16%	0.76%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1932	55	0	2	69	140	44	95	100	77	120	136	98	74	26	67	60	70	23	9	4	31	47	30	62	19	32	33	27	7	21	8	2	9	6	23	11	10	102	59	81	37	6					
		9.48%	9.27%	0.00%	5.00%	8.45%	10.12%	9.36%	9.07%	9.08%	9.75%	12.01%	10.69%	7.90%	11.03%	7.28%	11.57%	12.99%	7.38%	9.50%	9.89%	4.12%	10.84%	7.74%	7.85%	6.47%	7.36%	9.58%	11.42%	6.60%	4.14%	7.55%	6.15%	4.08%	11.69%	4.23%	9.79%	5.85%	10.31%	17.65%	8.27%	12.68%	14.02%	7.79%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1508	54	0	0	77	103	39	103	94	51	84	141	97	47	15	36	37	68	27	0	2	22	64	20	83	10	14	17	12	2	10	6	0	0	6	10	9	7	42	41	39	18	1					
		7.40%	9.11%	0.00%	0.00%	9.42%	7.45%	8.30%	9.84%	8.54%	6.46%	8.41%	11.08%	7.82%	7.00%	4.20%	6.22%	8.01%	7.17%	11.16%	0.00%	2.06%	7.69%	10.54%	5.24%	8.65%	3.88%	4.19%	5.88%	2.93%	1.18%	3.60%	4.62%	0.00%	0.00%	4.23%	4.26%	4.79%	7.22%	7.27%	5.75%	6.10%	6.82%	1.30%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	167	2	0	0	6	17	4	7	12	6	10	8	11	4	2	5	2	8	1	1	0	4	11	2	10	1	3	0	4	1	1	0	0	0	1	2	0	0	3	6	8	3	1					
		0.82%	0.34%	0.00%	0.00%	0.73%	1.23%	0.85%	0.67%	1.09%	0.76%	1.00%	0.63%	0.89%	0.60%	0.56%	0.86%	0.43%	0.84%	0.41%	1.10%	0.00%	1.40%	1.81%	0.52%	1.04%	0.39%	0.90%	0.00%	0.98%	0.59%	0.36%	0.00%	0.00%	0.00%	0.70%	0.85%	0.00%	0.00%	0.52%	0.84%	1.25%	1.14%	1.30%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13254	354	20	38	496	814	303	588	668	564	590	717	774	460	259	366	285	650	159	61	83	198	367	280	621	190	261	194	324	141	203	98	43	60	114	172	154	69	346	496	446	167	61					
		65.03%	59.70%	10.00%	95.00%	60.71%	58.86%	64.47%	56.16%	60.67%	71.39%	59.06%	56.37%	62.37%	68.55%	72.55%	63.21%	61.69%	68.49%	65.70%	67.03%	85.57%	69.23%	60.46%	73.30%	64.75%	73.64%	78.14%	67.13%	79.22%	83.43%	73.02%	75.38%	87.76%	77.92%	80.28%	73.19%	81.91%	71.13%	59.86%	69.57%	69.80%	63.26%	79.22%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	119	6	0	0	7	9	4	2	14	0	7	10	12	1	1	4	3	5	0	0	0	2	2	5	4	2	3	0	2	0	1	0	0	0	3	2	0	0	3	2	1	2	0					
		0.58%	1.01%	0.00%	0.00%	0.86%	0.65%	0.85%	0.19%	1.27%	0.00%	0.70%	0.79%	0.97%	0.15%	0.28%	0.69%	0.65%	0.53%	0.00%	0.00%	0.00%	0.70%	0.33%	1.31%	0.42%	0.78%	0.90%	0.00%	0.49%	0.00%	0.36%	0.00%	0.00%	0.00%	2.11%	0.85%	0.00%	0.00%	0.52%	0.28%	0.16%	0.76%	0.00%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
