Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Лобнеская городская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	734	30	21	38	35	44	25	39	38	31	20	32	23	23	23	32	24	32	22	33	12	26	23	28	24	48	8					
		2.69%	2.96%	1.92%	2.75%	3.60%	3.08%	1.83%	3.65%	3.11%	2.94%	1.59%	2.73%	2.12%	1.96%	2.44%	2.97%	2.95%	3.05%	1.99%	3.63%	1.38%	3.23%	2.50%	3.41%	2.08%	3.56%	3.94%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1649	55	51	121	46	112	106	65	73	72	81	81	64	88	61	61	50	54	60	46	34	20	56	30	57	91	14					
		6.04%	5.43%	4.67%	8.76%	4.73%	7.86%	7.77%	6.08%	5.99%	6.83%	6.44%	6.92%	5.90%	7.50%	6.48%	5.67%	6.15%	5.15%	5.42%	5.07%	3.91%	2.49%	6.09%	3.65%	4.95%	6.76%	6.89%					
22	"5. ""За Русь Святую"""	147	8	7	5	6	7	9	6	3	3	7	7	6	8	3	5	4	4	4	5	5	5	6	4	6	14	0					
		0.53%	0.79%	0.64%	0.36%	0.61%	0.49%	0.66%	0.56%	0.24%	0.28%	0.55%	0.59%	0.55%	0.68%	0.31%	0.46%	0.49%	0.38%	0.36%	0.55%	0.57%	0.62%	0.65%	0.48%	0.52%	1.04%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	55	5	0	1	0	4	2	1	3	3	2	2	3	2	2	1	2	2	2	1	1	0	6	0	5	4	1					
		0.20%	0.49%	0.0%	0.07%	0.0%	0.28%	0.14%	0.09%	0.24%	0.28%	0.15%	0.17%	0.27%	0.17%	0.21%	0.09%	0.24%	0.19%	0.18%	0.11%	0.11%	0.0%	0.65%	0.0%	0.43%	0.29%	0.49%					
24	"7. ""Новый курс - Автомобильная Россия"""	433	13	20	17	17	17	21	17	26	19	19	21	14	20	16	23	10	14	19	20	21	3	10	10	18	25	3					
		1.58%	1.28%	1.83%	1.23%	1.75%	1.19%	1.54%	1.59%	2.13%	1.80%	1.51%	1.79%	1.29%	1.70%	1.70%	2.13%	1.23%	1.33%	1.71%	2.20%	2.41%	0.37%	1.08%	1.21%	1.56%	1.85%	1.47%					
25	"8. ""Народно-республиканская партия России"""	29	3	1	0	4	1	0	1	1	1	2	0	2	0	1	1	2	0	1	1	2	1	0	1	1	1	1					
		0.10%	0.29%	0.09%	0.0%	0.41%	0.07%	0.0%	0.09%	0.08%	0.09%	0.15%	0.0%	0.18%	0.0%	0.10%	0.09%	0.24%	0.0%	0.09%	0.11%	0.23%	0.12%	0.0%	0.12%	0.08%	0.07%	0.49%					
26	"9. ""Российская экологическая партия ""Зеленые"""	136	2	6	8	5	7	14	4	2	3	1	6	9	8	8	3	2	4	10	2	3	3	4	7	7	5	3					
		0.49%	0.19%	0.54%	0.57%	0.51%	0.49%	1.02%	0.37%	0.16%	0.28%	0.07%	0.51%	0.83%	0.68%	0.85%	0.27%	0.24%	0.38%	0.90%	0.22%	0.34%	0.37%	0.43%	0.85%	0.60%	0.37%	1.47%					
27	"10. ""Аграрная партия России"""	605	22	19	36	18	21	23	23	26	19	24	34	33	17	15	27	16	15	22	20	21	19	23	30	18	59	5					
		2.21%	2.17%	1.74%	2.60%	1.85%	1.47%	1.68%	2.15%	2.13%	1.80%	1.90%	2.90%	3.04%	1.44%	1.59%	2.51%	1.96%	1.43%	1.99%	2.20%	2.41%	2.36%	2.50%	3.65%	1.56%	4.38%	2.46%					
28	"11. ""Истинные патриоты России"""	23	0	0	1	1	2	4	1	4	1	0	0	1	0	0	0	1	0	0	0	0	2	0	4	0	1	0					
		0.08%	0.0%	0.0%	0.07%	0.10%	0.14%	0.29%	0.09%	0.32%	0.09%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.48%	0.0%	0.07%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	645	31	22	25	20	28	37	28	33	31	30	34	19	27	29	23	20	22	24	21	11	17	24	13	51	22	3					
		2.36%	3.06%	2.01%	1.81%	2.05%	1.96%	2.71%	2.62%	2.70%	2.94%	2.38%	2.90%	1.75%	2.30%	3.08%	2.13%	2.46%	2.10%	2.17%	2.31%	1.26%	2.11%	2.61%	1.58%	4.43%	1.63%	1.47%					
30	"13. ""Демократическая партия России"""	42	0	0	4	2	1	0	1	2	0	2	5	1	0	2	1	4	3	0	0	2	3	1	3	4	1	0					
		0.15%	0.0%	0.0%	0.28%	0.20%	0.07%	0.0%	0.09%	0.16%	0.0%	0.15%	0.42%	0.09%	0.0%	0.21%	0.09%	0.49%	0.28%	0.0%	0.0%	0.23%	0.37%	0.10%	0.36%	0.34%	0.07%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	38	3	3	1	2	3	2	1	1	0	0	5	1	2	1	1	1	0	2	1	0	2	1	1	2	1	1					
		0.13%	0.29%	0.27%	0.07%	0.20%	0.21%	0.14%	0.09%	0.08%	0.0%	0.0%	0.42%	0.09%	0.17%	0.10%	0.09%	0.12%	0.0%	0.18%	0.11%	0.0%	0.24%	0.10%	0.12%	0.17%	0.07%	0.49%					
32	"15. ""Партия СЛОН"""	37	0	4	4	6	3	1	0	1	0	2	0	0	1	1	0	1	0	0	0	0	1	2	2	4	4	0					
		0.13%	0.0%	0.36%	0.28%	0.61%	0.21%	0.07%	0.0%	0.08%	0.0%	0.15%	0.0%	0.0%	0.08%	0.10%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.12%	0.21%	0.24%	0.34%	0.29%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4302	181	187	189	184	212	212	154	175	133	211	160	159	215	181	167	160	214	166	129	130	107	120	121	176	223	36					
		15.78%	17.88%	17.14%	13.69%	18.94%	14.88%	15.55%	14.41%	14.36%	12.63%	16.78%	13.67%	14.66%	18.32%	19.23%	15.53%	19.68%	20.43%	15.02%	14.22%	14.95%	13.32%	13.05%	14.75%	15.30%	16.56%	17.73%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	4	4	0	2	4	0	0	4	3	3	3	0	3	0	3	0	2	1	1	2	3	0	1	5	2	3					
		0.19%	0.39%	0.36%	0.0%	0.20%	0.28%	0.0%	0.0%	0.32%	0.28%	0.23%	0.25%	0.0%	0.25%	0.0%	0.27%	0.0%	0.19%	0.09%	0.11%	0.23%	0.37%	0.0%	0.12%	0.43%	0.14%	1.47%					
35	"18. ""ЛДПР"""	1937	79	80	91	73	92	90	82	75	96	77	103	67	87	60	75	58	75	79	66	70	68	82	64	77	58	13					
		7.10%	7.80%	7.33%	6.59%	7.51%	6.46%	6.60%	7.67%	6.15%	9.11%	6.12%	8.80%	6.18%	7.41%	6.37%	6.97%	7.13%	7.16%	7.14%	7.27%	8.05%	8.46%	8.92%	7.80%	6.69%	4.30%	6.40%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	282	9	13	12	9	10	12	14	13	12	16	11	7	14	13	9	8	13	18	9	9	7	11	10	10	11	2					
		1.03%	0.88%	1.19%	0.86%	0.92%	0.70%	0.88%	1.31%	1.06%	1.13%	1.27%	0.94%	0.64%	1.19%	1.38%	0.83%	0.98%	1.24%	1.62%	0.99%	1.03%	0.87%	1.19%	1.21%	0.86%	0.81%	0.98%					
37	"20. ""Политическая партия ""Единая Россия"""	9908	330	422	484	342	530	491	399	476	417	446	426	433	420	315	414	282	366	391	309	345	332	329	304	423	416	66					
		36.34%	32.60%	38.68%	35.07%	35.22%	37.21%	36.02%	37.35%	39.08%	39.60%	35.48%	36.41%	39.94%	35.80%	33.47%	38.51%	34.68%	34.95%	35.38%	34.06%	39.70%	41.34%	35.79%	37.07%	36.78%	30.90%	32.51%					
38	"21. ""Российская Конституционно-демократическая партия"""	47	0	2	4	0	1	2	1	4	1	2	2	6	1	0	0	0	2	3	0	3	1	4	2	3	2	1					
		0.17%	0.0%	0.18%	0.28%	0.0%	0.07%	0.14%	0.09%	0.32%	0.09%	0.15%	0.17%	0.55%	0.08%	0.0%	0.0%	0.0%	0.19%	0.27%	0.0%	0.34%	0.12%	0.43%	0.24%	0.26%	0.14%	0.49%					
39	"22. ""Развитие предпринимательства"""	65	1	4	2	3	5	3	3	3	4	3	3	7	4	1	5	2	0	2	1	0	0	0	0	4	3	2					
		0.23%	0.09%	0.36%	0.14%	0.30%	0.35%	0.22%	0.28%	0.24%	0.37%	0.23%	0.25%	0.64%	0.34%	0.10%	0.46%	0.24%	0.0%	0.18%	0.11%	0.0%	0.0%	0.0%	0.0%	0.34%	0.22%	0.98%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2252	87	76	133	80	126	108	102	85	78	100	79	93	90	72	81	56	71	113	103	66	53	62	76	93	162	7					
		8.26%	8.59%	6.96%	9.63%	8.23%	8.84%	7.92%	9.55%	6.97%	7.40%	7.95%	6.75%	8.57%	7.67%	7.65%	7.53%	6.88%	6.78%	10.22%	11.35%	7.59%	6.60%	6.74%	9.26%	8.08%	12.03%	3.44%					
																																	
41	Против всех	1498	60	64	68	50	73	81	54	59	54	82	67	57	51	52	55	44	67	65	61	38	48	60	39	69	74	6					
		5.49%	5.92%	5.86%	4.92%	5.14%	5.12%	5.94%	5.05%	4.84%	5.12%	6.52%	5.72%	5.25%	4.34%	5.52%	5.11%	5.41%	6.39%	5.88%	6.72%	4.37%	5.97%	6.52%	4.75%	6.0%	5.49%	2.95%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
