Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																									
Дата голосования: 04.12.2011																																									
																																									
Наименование Избирательной комиссии:    Павлоградская																																									
																																									
Сводная таблица результатов выборов																																									
																																									
		Сумма	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392					
		0.71%	1.38%	0.26%	1.32%	0.75%	0.87%	0.39%	0.00%	1.32%	0.00%	0.16%	0.36%	0.00%	0.00%	0.84%	0.00%	0.00%	0.00%	0.00%	0.52%	2.17%	0.00%	0.00%	1.02%	0.00%	0.69%	0.00%	0.00%	1.55%	1.01%	1.28%	0.00%	1.73%	1.86%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7158	468	526	406	453	477	179	82	47	167	523	407	42	94	520	170	96	42	212	144	21	168	67	365	111	444	161	112	175	53	43	28	220	114	21					
		63.56%	58.57%	68.40%	53.49%	56.41%	59.33%	69.11%	70.09%	61.84%	79.15%	83.55%	74.00%	65.63%	65.73%	72.93%	77.63%	68.09%	60.87%	47.22%	74.23%	45.65%	84.00%	62.04%	74.80%	77.62%	61.24%	69.40%	73.20%	38.80%	53.54%	55.13%	43.08%	47.62%	53.02%	65.63%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	29	4	0	1	0	1	2	1	0	0	2	0	0	1	0	0	0	1	4	1	0	3	0	2	1	1	0	1	2	0	0	0	1	0	0					
		0.26%	0.50%	0.00%	0.13%	0.00%	0.12%	0.77%	0.85%	0.00%	0.00%	0.32%	0.00%	0.00%	0.70%	0.00%	0.00%	0.00%	1.45%	0.89%	0.52%	0.00%	1.50%	0.00%	0.41%	0.70%	0.14%	0.00%	0.65%	0.44%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
