Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    район Коптево																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №3246	УИК №3247					
		13.83%	15.38%	14.84%	18.17%	15.73%	11.57%	6.67%	13.15%	14.35%	5.73%	18.32%	14.63%	14.23%	11.57%	12.26%	11.48%	13.43%	11.36%	19.61%	17.57%	13.03%	18.41%	17.14%	15.99%	13.21%	17.07%	14.97%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3546	146	210	138	213	113	115	153	171	97	112	187	150	162	117	146	159	128	157	211	172	110	157	124	35	15	48					
		9.51%	9.77%	11.25%	10.28%	13.73%	7.30%	7.52%	9.18%	10.31%	4.97%	11.59%	10.94%	9.88%	10.13%	8.49%	9.01%	10.03%	7.86%	11.44%	13.63%	10.09%	8.47%	11.07%	9.23%	2.24%	12.20%	16.33%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	502	29	33	24	29	15	4	13	17	24	22	11	23	14	13	19	24	20	27	33	31	18	23	26	4	1	5					
		1.35%	1.94%	1.77%	1.79%	1.87%	0.97%	0.26%	0.78%	1.02%	1.23%	2.28%	0.64%	1.52%	0.88%	0.94%	1.17%	1.51%	1.23%	1.97%	2.13%	1.82%	1.39%	1.62%	1.93%	0.26%	0.81%	1.70%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7643	385	379	364	346	314	209	314	303	384	216	284	358	276	267	259	325	304	319	345	318	268	342	301	357	33	73					
		20.50%	25.75%	20.30%	27.10%	22.31%	20.30%	13.66%	18.85%	18.26%	19.66%	22.36%	16.62%	23.58%	17.26%	19.38%	15.99%	20.49%	18.66%	23.25%	22.29%	18.66%	20.65%	24.12%	22.40%	22.88%	26.83%	24.83%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	3843	257	250	227	141	109	80	163	198	117	77	71	206	159	174	154	126	142	221	194	153	140	223	193	38	13	17					
		10.31%	17.19%	13.39%	16.90%	9.09%	7.05%	5.23%	9.78%	11.93%	5.99%	7.97%	4.15%	13.57%	9.94%	12.63%	9.51%	7.94%	8.72%	16.11%	12.53%	8.98%	10.79%	15.73%	14.36%	2.44%	10.57%	5.78%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	15692	405	668	309	536	803	1006	765	703	1192	329	875	537	768	600	827	687	823	338	462	772	471	325	447	904	40	100					
		42.10%	27.09%	35.78%	23.01%	34.56%	51.91%	65.75%	45.92%	42.37%	61.03%	34.06%	51.20%	35.38%	48.03%	43.54%	51.05%	43.32%	50.52%	24.64%	29.84%	45.31%	36.29%	22.92%	33.26%	57.95%	32.52%	34.01%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	266	11	16	6	17	6	4	16	10	15	9	5	7	12	13	11	15	10	13	16	10	13	11	13	4	0	3					
		0.71%	0.74%	0.86%	0.45%	1.10%	0.39%	0.26%	0.96%	0.60%	0.77%	0.93%	0.29%	0.46%	0.75%	0.94%	0.68%	0.95%	0.61%	0.95%	1.03%	0.59%	1.00%	0.78%	0.97%	0.26%	0.00%	1.02%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
