Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																		
Дата голосования: 02.12.2007																																		
																																		
Наименование Избирательной комиссии:    район Коптево																																		
																																		
Сводная таблица результатов выборов																																		
																																		
		Сумма	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №3151	УИК №3152	УИК №3153					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	1.Политическая партия «Аграрная партия России»	1001	55	42	38	49	35	38	42	48	34	34	40	27	30	32	45	28	53	45	59	56	42	33	49	35	0	2	10					
		3.16%	3.88%	2.92%	2.84%	3.44%	2.71%	3.84%	3.37%	3.26%	2.28%	3.04%	2.93%	2.17%	2.63%	3.69%	3.40%	2.28%	3.86%	3.12%	4.19%	4.11%	3.42%	2.42%	3.98%	3.01%	0.00%	1.23%	2.46%					
19	2.Всероссийская политическая партия «Гражданская Сила»	913	47	53	43	45	51	23	36	39	50	15	34	33	38	20	38	17	31	57	36	33	39	55	43	24	3	1	9					
		2.88%	3.31%	3.69%	3.22%	3.16%	3.95%	2.32%	2.88%	2.65%	3.36%	1.34%	2.49%	2.66%	3.33%	2.31%	2.87%	1.38%	2.26%	3.95%	2.56%	2.42%	3.18%	4.03%	3.49%	2.06%	2.75%	0.62%	2.22%					
20	3.Политическая партия «Демократическая партия России»	54	3	1	6	5	3	1	3	1	3	1	2	3	3	0	4	2	1	1	2	1	1	0	1	4	1	1	0					
		0.17%	0.21%	0.07%	0.45%	0.35%	0.23%	0.10%	0.24%	0.07%	0.20%	0.09%	0.15%	0.24%	0.26%	0.00%	0.30%	0.16%	0.07%	0.07%	0.14%	0.07%	0.08%	0.00%	0.08%	0.34%	0.92%	0.62%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4856	242	223	218	238	195	145	256	268	199	135	216	224	163	107	182	167	201	201	222	203	190	198	216	168	4	9	66					
		15.34%	17.05%	15.52%	16.31%	16.70%	15.09%	14.65%	20.51%	18.22%	13.37%	12.05%	15.81%	18.04%	14.27%	12.34%	13.77%	13.59%	14.63%	13.92%	15.76%	14.90%	15.47%	14.49%	17.53%	14.43%	3.67%	5.56%	16.26%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	899	41	76	40	24	44	15	30	29	58	15	34	38	21	18	29	31	37	61	36	40	23	53	63	38	2	1	2					
		2.84%	2.89%	5.29%	2.99%	1.68%	3.41%	1.52%	2.40%	1.97%	3.90%	1.34%	2.49%	3.06%	1.84%	2.08%	2.19%	2.52%	2.69%	4.22%	2.56%	2.94%	1.87%	3.88%	5.11%	3.26%	1.83%	0.62%	0.49%					
23	6.Политическая партия «Партия социальной справедливости»	121	3	5	4	6	4	1	2	4	5	4	8	11	5	4	8	6	7	6	6	6	3	7	2	2	0	1	1					
		0.38%	0.21%	0.35%	0.30%	0.42%	0.31%	0.10%	0.16%	0.27%	0.34%	0.36%	0.59%	0.89%	0.44%	0.46%	0.61%	0.49%	0.51%	0.42%	0.43%	0.44%	0.24%	0.51%	0.16%	0.17%	0.00%	0.62%	0.25%					
24	7.Политическая партия «Либерально-демократическая партия России»	2417	93	117	63	114	83	77	91	112	136	121	89	89	109	58	112	89	117	113	101	91	83	95	90	93	7	18	56					
		7.64%	6.55%	8.14%	4.71%	8.00%	6.42%	7.78%	7.29%	7.61%	9.14%	10.80%	6.52%	7.17%	9.54%	6.69%	8.47%	7.24%	8.52%	7.83%	7.17%	6.68%	6.76%	6.95%	7.31%	7.99%	6.42%	11.11%	13.79%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2610	116	98	110	121	109	79	86	122	99	107	123	105	91	82	113	111	121	98	121	120	120	108	112	94	3	13	28					
		8.25%	8.17%	6.82%	8.23%	8.49%	8.44%	7.98%	6.89%	8.29%	6.65%	9.55%	9.00%	8.45%	7.97%	9.46%	8.55%	9.03%	8.81%	6.79%	8.59%	8.81%	9.77%	7.91%	9.09%	8.08%	2.75%	8.02%	6.90%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	495	18	28	27	22	18	17	20	23	20	16	17	35	16	24	25	13	17	24	19	15	21	14	20	17	1	1	7					
		1.56%	1.27%	1.95%	2.02%	1.54%	1.39%	1.72%	1.60%	1.56%	1.34%	1.43%	1.24%	2.82%	1.40%	2.77%	1.89%	1.06%	1.24%	1.66%	1.35%	1.10%	1.71%	1.02%	1.62%	1.46%	0.92%	0.62%	1.72%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	15866	671	679	667	709	662	524	577	710	779	590	693	584	581	467	672	689	669	715	710	682	610	691	545	593	79	107	211					
		50.13%	47.29%	47.25%	49.89%	49.75%	51.24%	52.93%	46.23%	48.27%	52.35%	52.68%	50.73%	47.02%	50.88%	53.86%	50.83%	56.06%	48.69%	49.52%	50.39%	50.07%	49.67%	50.59%	44.24%	50.95%	72.48%	66.05%	51.97%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1977	103	97	101	65	67	59	86	94	93	59	96	77	76	47	70	61	88	110	84	96	81	93	70	79	7	8	10					
		6.25%	7.26%	6.75%	7.55%	4.56%	5.19%	5.96%	6.89%	6.39%	6.25%	5.27%	7.03%	6.20%	6.65%	5.42%	5.30%	4.96%	6.40%	7.62%	5.96%	7.05%	6.60%	6.81%	5.68%	6.79%	6.42%	4.94%	2.46%					
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
																																		
