"Число голосов избирателей, поданных за каждый список"																																																				
18	Богданов Андрей Владимирович	361	0	4	7	16	10	6	3	12	23	8	7	4	19	2	6	13	17	10	5	7	21	8	23	3	6	9	11	1	3	3	7	9	6	3	3	4	2	6	6	11	10	3	5	5	14					
		1.68%	0.00%	0.99%	1.38%	2.12%	1.85%	1.36%	0.48%	1.25%	2.51%	1.89%	1.99%	1.14%	1.73%	2.41%	1.11%	1.76%	2.56%	2.10%	1.44%	1.56%	2.02%	1.19%	3.58%	0.87%	1.22%	2.69%	3.93%	0.62%	1.47%	1.38%	3.17%	1.35%	1.46%	0.58%	0.88%	1.26%	4.76%	1.25%	0.99%	1.77%	1.93%	1.12%	0.97%	1.29%	3.66%					
19	Жириновский Владимир Вольфович	2856	12	37	53	111	90	47	88	102	92	39	46	48	108	36	73	68	79	70	56	58	140	66	59	54	73	52	43	10	38	58	34	96	65	56	51	39	4	65	114	110	90	27	66	74	59					
		13.29%	10.62%	9.23%	10.41%	14.70%	16.61%	10.66%	14.01%	10.60%	10.03%	9.22%	13.11%	13.64%	9.82%	43.37%	13.47%	9.21%	11.90%	14.68%	16.14%	12.92%	13.46%	9.79%	9.19%	15.70%	14.81%	15.52%	15.36%	6.17%	18.63%	26.73%	15.38%	14.39%	15.78%	10.75%	15.00%	12.26%	9.52%	13.57%	18.72%	17.66%	17.37%	10.11%	12.84%	19.12%	15.45%					
20	Зюганов Геннадий Андреевич	4052	13	91	104	137	73	88	122	247	180	98	48	49	239	4	113	179	147	87	48	85	145	113	149	48	95	55	41	27	48	49	40	155	48	133	86	76	4	100	77	74	78	24	78	68	89					
		18.86%	11.50%	22.69%	20.43%	18.15%	13.47%	19.95%	19.43%	25.68%	19.63%	23.17%	13.68%	13.92%	21.73%	4.82%	20.85%	24.25%	22.14%	18.24%	13.83%	18.93%	13.94%	16.77%	23.21%	13.95%	19.27%	16.42%	14.64%	16.67%	23.53%	22.58%	18.10%	23.24%	11.65%	25.53%	25.29%	23.90%	9.52%	20.88%	12.64%	11.88%	15.06%	8.99%	15.18%	17.57%	23.30%					
21	Медведев Дмитрий Анатольевич	13926	87	266	343	480	366	291	403	592	606	273	246	250	724	41	340	470	410	304	231	291	718	476	403	235	313	212	176	122	113	101	137	401	284	323	196	193	32	304	405	421	328	212	360	237	210					
		64.82%	76.99%	66.33%	67.39%	63.58%	67.53%	65.99%	64.17%	61.54%	66.09%	64.54%	70.09%	71.02%	65.82%	49.40%	62.73%	63.69%	61.75%	63.73%	66.57%	64.81%	69.04%	70.62%	62.77%	68.31%	63.49%	63.28%	62.86%	75.31%	55.39%	46.54%	61.99%	60.12%	68.93%	61.99%	57.65%	60.69%	76.19%	63.47%	66.50%	67.58%	63.32%	79.40%	70.04%	61.24%	54.97%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
