Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																			
Дата голосования: 07.12.2003 0:00:00																																			
																																			
Наименование Избирательной комиссии:    Район Соколиная гора																																			
																																			
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																			
																																			
		Сумма	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №3100	УИК №3101	УИК №3102	УИК №3103					
23	"6. ""Объединенная Российская партия ""Русь"""	77	1	0	2	2	10	3	2	5	2	2	0	6	8	5	1	6	4	5	2	0	1	4	2	1	3	0	0	0					
		0.23%	0.07%	0.0%	0.13%	0.14%	0.70%	0.24%	0.11%	0.32%	0.12%	0.20%	0.0%	0.62%	0.47%	0.27%	0.07%	0.38%	0.31%	0.41%	0.16%	0.0%	0.07%	0.28%	0.13%	0.42%	0.46%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	507	18	8	20	27	20	30	20	25	24	19	18	16	16	31	23	23	19	21	15	19	23	27	23	10	11	0	1	0					
		1.53%	1.35%	0.78%	1.32%	1.89%	1.41%	2.43%	1.11%	1.63%	1.48%	1.90%	1.35%	1.67%	0.95%	1.72%	1.67%	1.46%	1.51%	1.72%	1.2%	1.50%	1.79%	1.91%	1.51%	4.20%	1.68%	0.0%	1.09%	0.0%					
25	"8. ""Народно-республиканская партия России"""	19	2	0	1	1	0	0	1	0	2	0	0	1	0	1	4	0	0	2	0	0	2	0	0	1	1	0	0	0					
		0.05%	0.15%	0.0%	0.06%	0.07%	0.0%	0.0%	0.05%	0.0%	0.12%	0.0%	0.0%	0.10%	0.0%	0.05%	0.29%	0.0%	0.0%	0.16%	0.0%	0.0%	0.15%	0.0%	0.0%	0.42%	0.15%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	233	10	6	12	9	7	12	14	10	17	12	6	10	7	12	13	9	7	9	8	9	9	11	7	0	5	2	0	0					
		0.70%	0.75%	0.59%	0.79%	0.63%	0.49%	0.97%	0.77%	0.65%	1.05%	1.20%	0.45%	1.04%	0.41%	0.66%	0.94%	0.57%	0.55%	0.74%	0.64%	0.71%	0.70%	0.77%	0.45%	0.0%	0.76%	1.11%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	494	21	17	22	26	32	27	24	23	23	9	17	9	31	24	26	24	19	21	16	14	15	15	21	3	8	2	2	3					
		1.49%	1.58%	1.67%	1.45%	1.82%	2.26%	2.19%	1.33%	1.50%	1.42%	0.90%	1.28%	0.94%	1.84%	1.33%	1.88%	1.52%	1.51%	1.72%	1.28%	1.10%	1.17%	1.06%	1.37%	1.26%	1.22%	1.11%	2.19%	6.38%					
28	"11. ""Истинные патриоты России"""	21	0	0	2	0	0	0	0	0	1	0	2	1	3	3	0	2	1	1	0	1	0	1	1	0	2	0	0	0					
		0.06%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.06%	0.0%	0.15%	0.10%	0.17%	0.16%	0.0%	0.12%	0.07%	0.08%	0.0%	0.07%	0.0%	0.07%	0.06%	0.0%	0.30%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	340	13	5	19	13	14	12	15	14	16	16	20	12	22	20	15	12	20	14	14	15	12	15	7	1	2	1	1	0					
		1.03%	0.97%	0.49%	1.25%	0.91%	0.99%	0.97%	0.83%	0.91%	0.99%	1.60%	1.50%	1.25%	1.30%	1.11%	1.09%	0.76%	1.59%	1.15%	1.12%	1.18%	0.93%	1.06%	0.45%	0.42%	0.30%	0.55%	1.09%	0.0%					
30	"13. ""Демократическая партия России"""	104	2	3	0	2	4	0	1	3	6	1	2	1	2	7	0	2	1	2	0	0	0	0	61	1	1	1	1	0					
		0.31%	0.15%	0.29%	0.0%	0.14%	0.28%	0.0%	0.05%	0.19%	0.37%	0.10%	0.15%	0.10%	0.11%	0.38%	0.0%	0.12%	0.07%	0.16%	0.0%	0.0%	0.0%	0.0%	4.00%	0.42%	0.15%	0.55%	1.09%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	102	2	2	3	1	1	1	3	1	2	1	2	3	4	0	1	0	0	2	0	1	0	0	66	0	6	0	0	0					
		0.30%	0.15%	0.19%	0.19%	0.07%	0.07%	0.08%	0.16%	0.06%	0.12%	0.10%	0.15%	0.31%	0.23%	0.0%	0.07%	0.0%	0.0%	0.16%	0.0%	0.07%	0.0%	0.0%	4.33%	0.0%	0.92%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	52	1	1	2	2	3	2	2	4	4	2	0	1	2	6	1	2	4	1	0	0	3	4	2	1	1	1	0	0					
		0.15%	0.07%	0.09%	0.13%	0.14%	0.21%	0.16%	0.11%	0.26%	0.24%	0.20%	0.0%	0.10%	0.11%	0.33%	0.07%	0.12%	0.31%	0.08%	0.0%	0.0%	0.23%	0.28%	0.13%	0.42%	0.15%	0.55%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	4847	152	171	248	215	230	211	301	272	277	115	210	140	252	225	198	211	164	186	189	144	196	189	208	35	75	12	17	4					
		14.69%	11.45%	16.84%	16.44%	15.08%	16.31%	17.14%	16.73%	17.77%	17.15%	11.53%	15.83%	14.64%	14.99%	12.51%	14.38%	13.41%	13.08%	15.29%	15.12%	11.39%	15.28%	13.38%	13.66%	14.70%	11.52%	6.66%	18.68%	8.51%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	2	0	0	9	1	0	2	1	3	1	2	0	0	3	0	1	3	6	0	2	1	1	3	0	1	0	0	0					
		0.12%	0.15%	0.0%	0.0%	0.63%	0.07%	0.0%	0.11%	0.06%	0.18%	0.10%	0.15%	0.0%	0.0%	0.16%	0.0%	0.06%	0.23%	0.49%	0.0%	0.15%	0.07%	0.07%	0.19%	0.0%	0.15%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2062	103	49	78	86	102	62	70	83	74	49	75	55	103	121	80	86	85	85	95	79	108	121	109	18	51	28	5	2					
		6.25%	7.76%	4.82%	5.17%	6.03%	7.23%	5.03%	3.89%	5.42%	4.58%	4.91%	5.65%	5.75%	6.12%	6.72%	5.81%	5.46%	6.78%	6.99%	7.6%	6.25%	8.42%	8.56%	7.16%	7.56%	7.83%	15.55%	5.49%	4.25%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	263	11	11	7	12	17	8	13	8	16	4	8	6	15	14	14	14	9	7	14	16	7	9	14	3	2	1	2	1					
		0.79%	0.82%	1.08%	0.46%	0.84%	1.20%	0.64%	0.72%	0.52%	0.99%	0.40%	0.60%	0.62%	0.89%	0.77%	1.01%	0.89%	0.71%	0.57%	1.12%	1.26%	0.54%	0.63%	0.91%	1.26%	0.30%	0.55%	2.19%	2.12%					
37	"20. ""Политическая партия ""Единая Россия"""	11544	495	321	515	511	491	358	519	467	489	281	407	312	576	772	491	542	464	423	493	521	522	466	630	86	265	80	26	21					
		35.01%	37.30%	31.62%	34.15%	35.85%	34.82%	29.08%	28.84%	30.52%	30.27%	28.18%	30.69%	32.63%	34.26%	42.93%	35.68%	34.45%	37.03%	34.78%	39.44%	41.21%	40.71%	33.00%	41.39%	36.13%	40.70%	44.44%	28.57%	44.68%					
38	"21. ""Российская Конституционно-демократическая партия"""	48	1	3	0	6	0	2	3	4	0	0	1	0	0	5	0	2	4	0	0	1	0	9	2	4	0	1	0	0					
		0.14%	0.07%	0.29%	0.0%	0.42%	0.0%	0.16%	0.16%	0.26%	0.0%	0.0%	0.07%	0.0%	0.0%	0.27%	0.0%	0.12%	0.31%	0.0%	0.0%	0.07%	0.0%	0.63%	0.13%	1.68%	0.0%	0.55%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	91	9	2	5	0	3	3	6	8	1	4	3	4	9	5	1	6	2	2	6	3	1	5	3	0	0	0	0	0					
		0.27%	0.67%	0.19%	0.33%	0.0%	0.21%	0.24%	0.33%	0.52%	0.06%	0.40%	0.22%	0.41%	0.53%	0.27%	0.07%	0.38%	0.15%	0.16%	0.48%	0.23%	0.07%	0.35%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2526	121	70	132	75	76	99	164	129	152	85	114	86	122	114	126	120	92	92	117	76	88	108	85	14	53	9	6	1					
		7.66%	9.11%	6.89%	8.75%	5.26%	5.39%	8.04%	9.11%	8.43%	9.41%	8.52%	8.59%	8.99%	7.25%	6.34%	9.15%	7.62%	7.34%	7.56%	9.36%	6.01%	6.86%	7.64%	5.58%	5.88%	8.14%	5.0%	6.59%	2.12%					
																																			
41	Против всех	2154	69	72	82	87	94	73	100	83	101	50	67	60	125	115	109	114	99	83	71	87	94	97	85	18	71	18	22	8					
		6.53%	5.19%	7.09%	5.43%	6.10%	6.66%	5.93%	5.55%	5.42%	6.25%	5.01%	5.05%	6.27%	7.43%	6.39%	7.92%	7.24%	7.90%	6.82%	5.68%	6.88%	7.33%	6.86%	5.58%	7.56%	10.90%	10.0%	24.17%	17.02%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
