Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Куединская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813	УИК №1814	УИК №1815	УИК №1816	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	192	10	5	10	4	8	1	2	0	3	6	5	2	6	4	3	2	3	2	4	5	2	4	2	2	8	2	5	0	7	10	2	2	9	5	2	10	2	2	13	10	8					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	152	7	5	10	3	4	1	2	0	1	6	5	1	6	2	3	2	3	2	3	1	0	4	1	1	6	0	5	0	6	6	1	0	7	4	1	10	1	2	13	10	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	78	2	3	3	11	3	1	0	0	2	4	2	1	0	4	2	2	1	0	0	6	1	1	1	0	8	6	2	0	0	1	1	1	2	0	2	2	0	1	1	0	1					
14	Число погашенных открепительных удостоверений	40	3	0	0	1	4	0	0	0	2	0	0	1	0	2	0	0	0	0	1	4	2	0	1	1	2	2	0	0	1	4	1	2	2	1	1	0	1	0	0	0	1					
15	Число открепительных удостоверений выданных ТИК	8	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	393	9	13	11	29	16	5	8	13	8	11	9	1	5	7	9	14	11	4	0	13	5	5	12	16	20	3	15	3	7	19	4	6	10	3	4	15	5	8	19	10	8					
		2.62%	1.38%	2.13%	1.70%	3.83%	3.57%	2.42%	3.77%	7.22%	2.65%	3.43%	3.75%	0.94%	1.82%	4.96%	2.46%	4.38%	2.29%	3.47%	0.0%	1.69%	3.22%	1.87%	6.70%	5.09%	3.02%	0.83%	3.01%	3.22%	1.61%	2.31%	2.09%	2.41%	2.41%	1.25%	1.61%	3.06%	3.64%	2.91%	2.97%	1.61%	1.68%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	518	34	27	37	44	21	14	8	9	13	9	3	5	9	2	14	8	7	6	1	33	3	9	4	8	11	5	8	1	5	15	4	13	11	7	5	12	0	6	41	28	18					
		3.45%	5.24%	4.42%	5.71%	5.81%	4.69%	6.79%	3.77%	5.0%	4.31%	2.81%	1.25%	4.71%	3.28%	1.41%	3.83%	2.50%	1.45%	5.21%	0.92%	4.29%	1.93%	3.37%	2.23%	2.54%	1.66%	1.38%	1.60%	1.07%	1.15%	1.82%	2.09%	5.24%	2.65%	2.92%	2.02%	2.44%	0.0%	2.18%	6.42%	4.50%	3.79%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	501	18	20	26	16	18	5	11	9	9	7	17	7	18	3	17	8	10	7	4	18	1	9	5	8	17	14	18	0	13	41	8	4	17	3	14	16	11	2	26	14	12					
		3.34%	2.77%	3.27%	4.01%	2.11%	4.02%	2.42%	5.18%	5.0%	2.99%	2.18%	7.08%	6.60%	6.56%	2.12%	4.65%	2.50%	2.08%	6.08%	3.70%	2.34%	0.64%	3.37%	2.79%	2.54%	2.57%	3.88%	3.61%	0.0%	2.99%	5.0%	4.18%	1.61%	4.10%	1.25%	5.66%	3.26%	8.02%	0.72%	4.07%	2.25%	2.53%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	218	13	11	28	15	9	7	7	6	1	3	2	1	2	0	7	3	3	1	0	5	2	3	3	2	5	5	2	2	1	6	2	2	6	4	2	3	2	4	20	10	8					
		1.45%	2.00%	1.80%	4.32%	1.98%	2.01%	3.39%	3.30%	3.33%	0.33%	0.93%	0.83%	0.94%	0.72%	0.0%	1.91%	0.94%	0.62%	0.86%	0.0%	0.65%	1.29%	1.12%	1.67%	0.63%	0.75%	1.38%	0.40%	2.15%	0.23%	0.73%	1.04%	0.80%	1.44%	1.67%	0.80%	0.61%	1.45%	1.45%	3.13%	1.61%	1.68%					
22	"5. ""За Русь Святую"""	105	5	2	0	7	3	1	2	0	1	1	0	1	3	2	2	3	3	1	3	1	0	4	3	4	5	2	2	0	0	6	0	2	12	2	0	4	3	2	5	4	4					
		0.70%	0.77%	0.32%	0.0%	0.92%	0.67%	0.48%	0.94%	0.0%	0.33%	0.31%	0.0%	0.94%	1.09%	1.41%	0.54%	0.94%	0.62%	0.86%	2.77%	0.13%	0.0%	1.49%	1.67%	1.27%	0.75%	0.55%	0.40%	0.0%	0.0%	0.73%	0.0%	0.80%	2.89%	0.83%	0.0%	0.81%	2.18%	0.72%	0.78%	0.64%	0.84%					
23	"6. ""Объединенная Российская партия ""Русь"""	83	1	0	1	4	2	1	3	0	3	4	0	3	2	0	2	3	2	2	0	5	1	1	0	2	4	3	3	0	1	7	2	2	3	0	0	3	2	3	3	4	1					
		0.55%	0.15%	0.0%	0.15%	0.52%	0.44%	0.48%	1.41%	0.0%	0.99%	1.25%	0.0%	2.83%	0.72%	0.0%	0.54%	0.94%	0.41%	1.73%	0.0%	0.65%	0.64%	0.37%	0.0%	0.63%	0.60%	0.83%	0.60%	0.0%	0.23%	0.85%	1.04%	0.80%	0.72%	0.0%	0.0%	0.61%	1.45%	1.09%	0.47%	0.64%	0.21%					
24	"7. ""Новый курс - Автомобильная Россия"""	157	11	12	9	7	7	0	3	3	1	7	3	0	1	2	9	1	2	0	0	9	0	1	0	2	4	2	6	0	3	9	0	2	4	1	0	0	1	4	15	7	9					
		1.04%	1.69%	1.96%	1.39%	0.92%	1.56%	0.0%	1.41%	1.66%	0.33%	2.18%	1.25%	0.0%	0.36%	1.41%	2.46%	0.31%	0.41%	0.0%	0.0%	1.17%	0.0%	0.37%	0.0%	0.63%	0.60%	0.55%	1.20%	0.0%	0.69%	1.09%	0.0%	0.80%	0.96%	0.41%	0.0%	0.0%	0.72%	1.45%	2.35%	1.12%	1.89%					
25	"8. ""Народно-республиканская партия России"""	43	2	1	0	6	1	0	2	1	0	0	0	2	0	0	1	1	1	0	0	4	0	0	0	0	2	2	3	0	1	1	0	0	0	2	2	3	0	3	1	1	0					
		0.28%	0.30%	0.16%	0.0%	0.79%	0.22%	0.0%	0.94%	0.55%	0.0%	0.0%	0.0%	1.88%	0.0%	0.0%	0.27%	0.31%	0.20%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.0%	0.30%	0.55%	0.60%	0.0%	0.23%	0.12%	0.0%	0.0%	0.0%	0.83%	0.80%	0.61%	0.0%	1.09%	0.15%	0.16%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	38	1	1	2	1	0	1	0	1	1	0	0	0	0	0	0	0	2	0	0	4	2	1	0	0	1	1	0	0	3	2	2	0	2	0	0	0	0	0	5	4	1					
		0.25%	0.15%	0.16%	0.30%	0.13%	0.0%	0.48%	0.0%	0.55%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.52%	1.29%	0.37%	0.0%	0.0%	0.15%	0.27%	0.0%	0.0%	0.69%	0.24%	1.04%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.78%	0.64%	0.21%					
27	"10. ""Аграрная партия России"""	1682	30	27	36	39	20	37	6	6	42	46	17	7	18	9	17	22	48	10	19	139	52	46	28	40	89	105	108	22	85	64	19	26	31	28	73	73	23	66	37	38	34					
		11.21%	4.62%	4.42%	5.56%	5.15%	4.47%	17.96%	2.83%	3.33%	13.95%	14.37%	7.08%	6.60%	6.56%	6.38%	4.65%	6.89%	10.0%	8.69%	17.59%	18.09%	33.54%	17.22%	15.64%	12.73%	13.46%	29.16%	21.68%	23.65%	19.58%	7.80%	9.94%	10.48%	7.48%	11.71%	29.55%	14.89%	16.78%	24.08%	5.79%	6.11%	7.17%					
28	"11. ""Истинные патриоты России"""	33	3	2	2	5	0	0	0	1	0	1	0	0	0	0	2	1	0	0	1	2	0	0	0	0	2	0	0	0	1	2	1	2	0	0	1	1	0	0	2	1	0					
		0.22%	0.46%	0.32%	0.30%	0.66%	0.0%	0.0%	0.0%	0.55%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.54%	0.31%	0.0%	0.0%	0.92%	0.26%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.0%	0.23%	0.24%	0.52%	0.80%	0.0%	0.0%	0.40%	0.20%	0.0%	0.0%	0.31%	0.16%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	229	5	15	9	7	15	1	3	3	4	2	3	0	8	0	3	16	10	0	1	11	2	3	2	3	14	3	9	3	3	12	1	5	4	4	4	6	2	4	6	13	10					
		1.52%	0.77%	2.45%	1.39%	0.92%	3.35%	0.48%	1.41%	1.66%	1.32%	0.62%	1.25%	0.0%	2.91%	0.0%	0.82%	5.01%	2.08%	0.0%	0.92%	1.43%	1.29%	1.12%	1.11%	0.95%	2.11%	0.83%	1.80%	3.22%	0.69%	1.46%	0.52%	2.01%	0.96%	1.67%	1.61%	1.22%	1.45%	1.45%	0.94%	2.09%	2.10%					
30	"13. ""Демократическая партия России"""	59	2	1	1	2	2	3	0	0	1	7	0	0	1	0	2	4	0	0	0	4	1	1	1	0	3	1	3	1	1	3	0	0	3	0	0	1	0	3	3	4	0					
		0.39%	0.30%	0.16%	0.15%	0.26%	0.44%	1.45%	0.0%	0.0%	0.33%	2.18%	0.0%	0.0%	0.36%	0.0%	0.54%	1.25%	0.0%	0.0%	0.0%	0.52%	0.64%	0.37%	0.55%	0.0%	0.45%	0.27%	0.60%	1.07%	0.23%	0.36%	0.0%	0.0%	0.72%	0.0%	0.0%	0.20%	0.0%	1.09%	0.47%	0.64%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	48	1	3	4	2	3	1	1	0	0	1	0	0	1	0	1	3	1	0	1	1	0	0	0	3	4	1	2	0	0	4	1	0	1	0	0	0	1	2	1	1	3					
		0.32%	0.15%	0.49%	0.61%	0.26%	0.67%	0.48%	0.47%	0.0%	0.0%	0.31%	0.0%	0.0%	0.36%	0.0%	0.27%	0.94%	0.20%	0.0%	0.92%	0.13%	0.0%	0.0%	0.0%	0.95%	0.60%	0.27%	0.40%	0.0%	0.0%	0.48%	0.52%	0.0%	0.24%	0.0%	0.0%	0.0%	0.72%	0.72%	0.15%	0.16%	0.63%					
32	"15. ""Партия СЛОН"""	22	4	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	4	0	0	3	0	0	1	0	0	0	1	0	0	1	0					
		0.14%	0.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.27%	0.0%	0.20%	0.0%	0.0%	0.0%	0.64%	0.37%	0.0%	0.0%	0.15%	0.27%	0.80%	0.0%	0.0%	0.36%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.72%	0.0%	0.0%	0.16%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	658	31	29	28	27	15	8	6	7	6	7	6	5	9	7	15	5	10	2	0	37	4	13	6	16	25	37	22	1	12	37	8	10	16	25	9	23	5	12	38	34	45					
		4.38%	4.78%	4.75%	4.32%	3.56%	3.35%	3.88%	2.83%	3.88%	1.99%	2.18%	2.5%	4.71%	3.28%	4.96%	4.10%	1.56%	2.08%	1.73%	0.0%	4.81%	2.58%	4.86%	3.35%	5.09%	3.78%	10.27%	4.41%	1.07%	2.76%	4.51%	4.18%	4.03%	3.86%	10.46%	3.64%	4.69%	3.64%	4.37%	5.95%	5.47%	9.49%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	62	2	6	0	3	1	0	0	0	1	1	0	2	3	0	1	3	4	1	1	8	1	0	0	2	2	0	2	2	1	7	3	1	0	0	0	1	0	2	0	1	0					
		0.41%	0.30%	0.98%	0.0%	0.39%	0.22%	0.0%	0.0%	0.0%	0.33%	0.31%	0.0%	1.88%	1.09%	0.0%	0.27%	0.94%	0.83%	0.86%	0.92%	1.04%	0.64%	0.0%	0.0%	0.63%	0.30%	0.0%	0.40%	2.15%	0.23%	0.85%	1.57%	0.40%	0.0%	0.0%	0.0%	0.20%	0.0%	0.72%	0.0%	0.16%	0.0%					
35	"18. ""ЛДПР"""	2131	88	104	118	125	63	23	30	6	37	61	31	12	61	15	44	35	76	14	14	67	23	60	25	46	121	37	59	3	51	100	14	42	77	45	21	64	27	39	85	103	65					
		14.20%	13.58%	17.04%	18.23%	16.51%	14.09%	11.16%	14.15%	3.33%	12.29%	19.06%	12.91%	11.32%	22.26%	10.63%	12.05%	10.97%	15.83%	12.17%	12.96%	8.72%	14.83%	22.47%	13.96%	14.64%	18.30%	10.27%	11.84%	3.22%	11.75%	12.19%	7.32%	16.93%	18.59%	18.82%	8.50%	13.06%	19.70%	14.23%	13.32%	16.58%	13.71%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	293	12	15	7	16	4	1	3	1	4	6	3	2	12	0	6	11	12	1	0	20	3	5	2	6	17	6	13	1	4	14	4	6	13	4	4	9	4	3	17	16	6					
		1.95%	1.85%	2.45%	1.08%	2.11%	0.89%	0.48%	1.41%	0.55%	1.32%	1.87%	1.25%	1.88%	4.37%	0.0%	1.64%	3.44%	2.5%	0.86%	0.0%	2.60%	1.93%	1.87%	1.11%	1.91%	2.57%	1.66%	2.61%	1.07%	0.92%	1.70%	2.09%	2.41%	3.14%	1.67%	1.61%	1.83%	2.91%	1.09%	2.66%	2.57%	1.26%					
37	"20. ""Политическая партия ""Единая Россия"""	5095	207	234	229	261	146	60	81	59	117	81	103	38	84	73	160	89	169	54	39	235	31	43	59	94	239	65	149	36	202	332	68	95	142	94	72	190	33	64	168	217	183					
		33.97%	31.94%	38.36%	35.39%	34.47%	32.66%	29.12%	38.20%	32.77%	38.87%	25.31%	42.91%	35.84%	30.65%	51.77%	43.83%	27.89%	35.20%	46.95%	36.11%	30.59%	20.0%	16.10%	32.96%	29.93%	36.15%	18.05%	29.91%	38.70%	46.54%	40.48%	35.60%	38.30%	34.29%	39.33%	29.14%	38.77%	24.08%	23.35%	26.33%	34.94%	38.60%					
38	"21. ""Российская Конституционно-демократическая партия"""	57	0	0	2	1	3	0	1	0	1	0	4	3	2	0	2	4	0	0	0	1	0	1	2	2	2	0	2	1	3	4	1	0	3	0	2	0	4	2	1	2	1					
		0.38%	0.0%	0.0%	0.30%	0.13%	0.67%	0.0%	0.47%	0.0%	0.33%	0.0%	1.66%	2.83%	0.72%	0.0%	0.54%	1.25%	0.0%	0.0%	0.0%	0.13%	0.0%	0.37%	1.11%	0.63%	0.30%	0.0%	0.40%	1.07%	0.69%	0.48%	0.52%	0.0%	0.72%	0.0%	0.80%	0.0%	2.91%	0.72%	0.15%	0.32%	0.21%					
39	"22. ""Развитие предпринимательства"""	48	5	0	1	5	2	0	1	1	3	0	0	1	0	7	0	1	2	0	0	4	0	0	0	1	3	0	0	0	0	0	0	1	2	0	1	1	0	1	3	2	0					
		0.32%	0.77%	0.0%	0.15%	0.66%	0.44%	0.0%	0.47%	0.55%	0.99%	0.0%	0.0%	0.94%	0.0%	4.96%	0.0%	0.31%	0.41%	0.0%	0.0%	0.52%	0.0%	0.0%	0.0%	0.31%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.48%	0.0%	0.40%	0.20%	0.0%	0.36%	0.47%	0.32%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1425	102	39	43	84	64	24	15	44	21	43	24	8	12	7	19	37	83	4	12	77	9	23	11	31	35	34	42	12	12	81	39	17	36	11	22	31	7	22	83	58	47					
		9.50%	15.74%	6.39%	6.64%	11.09%	14.31%	11.65%	7.07%	24.44%	6.97%	13.43%	10.0%	7.54%	4.37%	4.96%	5.20%	11.59%	17.29%	3.47%	11.11%	10.02%	5.80%	8.61%	6.14%	9.87%	5.29%	9.44%	8.43%	12.90%	2.76%	9.87%	20.41%	6.85%	8.69%	4.60%	8.90%	6.32%	5.10%	8.02%	13.00%	9.33%	9.91%					
																																																
41	Против всех	531	38	25	40	31	18	5	8	5	8	15	7	3	18	4	9	12	11	3	1	28	5	7	4	10	18	8	9	3	16	38	3	4	11	5	4	19	3	9	16	35	15					
		3.54%	5.86%	4.09%	6.18%	4.09%	4.02%	2.42%	3.77%	2.77%	2.65%	4.68%	2.91%	2.83%	6.56%	2.83%	2.46%	3.76%	2.29%	2.60%	0.92%	3.64%	3.22%	2.62%	2.23%	3.18%	2.72%	2.22%	1.80%	3.22%	3.68%	4.63%	1.57%	1.61%	2.65%	2.09%	1.61%	3.87%	2.18%	3.28%	2.50%	5.63%	3.16%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
