Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Зеленоградская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	279	27	24	20	25	5	7	0	15	5	5	2	7	10	25	0	5	15	20	7	10	17	15	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	247	27	22	15	22	5	6	0	13	3	4	0	5	9	23	0	4	15	20	5	10	14	12	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	679	20	22	67	60	21	27	3	74	11	6	0	5	80	45	1	53	5	37	27	55	9	22	29					
14	Число погашенных неиспользованных открепительных удостоверений	32	0	2	5	3	0	1	0	2	2	1	2	2	1	2	0	1	0	0	2	0	3	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	263	34	29	23	40	8	6	1	8	1	3	6	6	19	11	0	2	6	15	5	19	14	3	4					
		1.60%	1.84%	1.73%	1.62%	2.36%	2.78%	1.06%	1.19%	1.15%	0.37%	0.44%	1.88%	1.00%	4.73%	1.12%	0.00%	0.46%	0.87%	1.49%	1.17%	3.15%	2.24%	0.79%	0.64%					
19	2.Всероссийская политическая партия «Гражданская Сила»	230	40	26	29	33	0	10	0	10	3	8	1	1	3	14	1	4	8	9	7	7	8	0	8					
		1.40%	2.16%	1.55%	2.05%	1.95%	0.00%	1.77%	0.00%	1.43%	1.10%	1.19%	0.31%	0.17%	0.75%	1.43%	0.77%	0.93%	1.16%	0.89%	1.64%	1.16%	1.28%	0.00%	1.28%					
20	3.Политическая партия «Демократическая партия России»	27	3	2	5	1	0	1	0	2	0	2	0	1	1	2	0	1	3	2	1	0	0	0	0					
		0.16%	0.16%	0.12%	0.35%	0.06%	0.00%	0.18%	0.00%	0.29%	0.00%	0.30%	0.00%	0.17%	0.25%	0.20%	0.00%	0.23%	0.44%	0.20%	0.23%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1577	219	341	172	208	32	65	6	42	4	48	18	26	32	61	8	32	24	64	28	50	36	35	26					
		9.59%	11.84%	20.31%	12.15%	12.26%	11.11%	11.52%	7.14%	6.02%	1.47%	7.11%	5.64%	4.34%	7.96%	6.24%	6.15%	7.41%	3.48%	6.36%	6.56%	8.29%	5.75%	9.23%	4.17%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	95	16	13	11	17	2	7	1	3	0	1	1	1	6	3	0	0	0	5	2	0	2	0	4					
		0.58%	0.87%	0.77%	0.78%	1.00%	0.69%	1.24%	1.19%	0.43%	0.00%	0.15%	0.31%	0.17%	1.49%	0.31%	0.00%	0.00%	0.00%	0.50%	0.47%	0.00%	0.32%	0.00%	0.64%					
23	6.Политическая партия «Партия социальной справедливости»	42	1	7	7	8	0	1	0	1	0	6	1	2	0	1	0	1	1	3	1	0	1	0	0					
		0.26%	0.05%	0.42%	0.49%	0.47%	0.00%	0.18%	0.00%	0.14%	0.00%	0.89%	0.31%	0.33%	0.00%	0.10%	0.00%	0.23%	0.15%	0.30%	0.23%	0.00%	0.16%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1519	225	136	144	147	26	41	12	44	17	39	26	52	28	122	5	31	112	76	28	52	84	23	49					
		9.24%	12.17%	8.10%	10.17%	8.67%	9.03%	7.27%	14.29%	6.30%	6.25%	5.78%	8.15%	8.68%	6.97%	12.47%	3.85%	7.18%	16.26%	7.55%	6.56%	8.62%	13.42%	6.07%	7.85%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	965	174	152	109	153	10	21	8	21	12	12	9	24	15	54	2	18	30	37	21	28	15	16	24					
		5.87%	9.41%	9.05%	7.70%	9.02%	3.47%	3.72%	9.52%	3.01%	4.41%	1.78%	2.82%	4.01%	3.73%	5.52%	1.54%	4.17%	4.35%	3.67%	4.92%	4.64%	2.40%	4.22%	3.85%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	262	49	27	25	26	5	12	0	10	3	6	4	6	3	13	2	6	11	12	6	6	7	13	10					
		1.59%	2.65%	1.61%	1.77%	1.53%	1.74%	2.13%	0.00%	1.43%	1.10%	0.89%	1.25%	1.00%	0.75%	1.33%	1.54%	1.39%	1.60%	1.19%	1.41%	0.99%	1.12%	3.43%	1.60%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11017	1026	890	855	1007	191	394	51	545	216	539	250	455	284	677	108	331	484	764	316	421	442	283	488					
		67.03%	55.49%	53.01%	60.38%	59.38%	66.32%	69.86%	60.71%	78.08%	79.41%	79.85%	78.37%	75.96%	70.65%	69.22%	83.08%	76.62%	70.25%	75.87%	74.00%	69.82%	70.61%	74.67%	78.21%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	245	42	32	28	44	10	4	2	5	9	8	1	10	4	11	0	3	5	4	3	6	8	2	4					
		1.49%	2.27%	1.91%	1.98%	2.59%	3.47%	0.71%	2.38%	0.72%	3.31%	1.19%	0.31%	1.67%	0.99%	1.12%	0.00%	0.69%	0.73%	0.40%	0.70%	0.99%	1.28%	0.53%	0.64%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
