Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Зеленоградская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	454	35	50	15	20	5	10	5	10	5	10	5	5	10	15	5	10	35	40	59	20	35	10	10	10	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	375	30	37	12	16	5	10	3	10	4	7	2	3	3	13	3	5	31	34	57	15	32	9	8	10	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	451	28	57	99	23	31	18	4	12	1	4	5	32	1	17	3	1	13	8	9	15	22	6	5	7	30					
14	Число погашенных неиспользованных открепительных удостоверений	79	5	13	3	4	0	0	2	0	1	3	3	2	7	2	2	5	4	6	2	5	3	1	2	0	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	1	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1649	200	185	109	126	28	67	6	66	27	64	27	54	24	90	5	18	78	74	41	49	29	32	60	78	112					
		10.20%	14.17%	10.42%	10.30%	12.92%	10.07%	12.32%	7.89%	9.94%	11.95%	8.43%	8.46%	8.63%	7.21%	9.18%	4.42%	4.85%	10.34%	10.04%	12.24%	8.52%	4.95%	8.63%	10.54%	11.08%	10.97%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2107	188	178	101	121	36	59	15	89	22	80	43	84	37	145	12	57	146	116	41	71	79	54	102	101	130					
		13.04%	13.32%	10.03%	9.55%	12.41%	12.95%	10.85%	19.74%	13.40%	9.73%	10.54%	13.48%	13.42%	11.11%	14.80%	10.62%	15.36%	19.36%	15.74%	12.24%	12.35%	13.48%	14.56%	17.93%	14.35%	12.73%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	263	27	32	19	19	5	8	3	13	2	6	9	6	5	14	1	6	12	8	3	13	8	0	6	16	22					
		1.63%	1.91%	1.80%	1.80%	1.95%	1.80%	1.47%	3.95%	1.96%	0.88%	0.79%	2.82%	0.96%	1.50%	1.43%	0.88%	1.62%	1.59%	1.09%	0.90%	2.26%	1.37%	0.00%	1.05%	2.27%	2.15%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	3140	324	353	240	241	52	101	20	99	36	126	41	90	70	143	19	66	124	132	66	115	66	65	70	211	270					
		19.43%	22.96%	19.89%	22.68%	24.72%	18.71%	18.57%	26.32%	14.91%	15.93%	16.60%	12.85%	14.38%	21.02%	14.59%	16.81%	17.79%	16.45%	17.91%	19.70%	20.00%	11.26%	17.52%	12.30%	29.97%	26.44%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	615	81	84	44	57	20	11	1	20	12	21	3	17	5	33	5	6	23	15	12	17	13	8	16	37	54					
		3.81%	5.74%	4.73%	4.16%	5.85%	7.19%	2.02%	1.32%	3.01%	5.31%	2.77%	0.94%	2.72%	1.50%	3.37%	4.42%	1.62%	3.05%	2.04%	3.58%	2.96%	2.22%	2.16%	2.81%	5.26%	5.29%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	7746	550	670	497	384	129	286	29	371	123	444	191	361	184	533	68	209	344	374	163	283	383	208	300	246	416					
		47.93%	38.98%	37.75%	46.98%	39.38%	46.40%	52.57%	38.16%	55.87%	54.42%	58.50%	59.87%	57.67%	55.26%	54.39%	60.18%	56.33%	45.62%	50.75%	48.66%	49.22%	65.36%	56.06%	52.72%	34.94%	40.74%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	96	15	20	7	6	2	3	1	1	1	1	1	3	3	7	0	1	9	3	1	0	1	0	1	4	5					
		0.59%	1.06%	1.13%	0.66%	0.62%	0.72%	0.55%	1.32%	0.15%	0.44%	0.13%	0.31%	0.48%	0.90%	0.71%	0.00%	0.27%	1.19%	0.41%	0.30%	0.00%	0.17%	0.00%	0.18%	0.57%	0.49%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
