Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    район Царицыно																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №1947	УИК №1948	УИК №1949	УИК №1950	УИК №3342	УИК №3343					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1222	38	18	24	53	33	17	19	22	19	39	24	60	18	22	20	26	38	40	48	21	18	32	29	27	40	48	24	30	7	39	66	31	16	86	130					
14	Число погашенных неиспользованных открепительных удостоверений	290	25	9	21	20	15	0	0	0	12	2	5	22	3	0	0	3	3	2	7	5	1	29	5	15	18	21	11	0	17	9	0	0	10	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	286	9	7	5	8	7	6	7	8	4	13	14	13	11	22	6	3	10	4	9	6	5	7	6	12	13	13	9	10	8	10	6	8	7	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	5681	104	236	165	236	197	135	91	103	250	185	122	206	175	227	145	148	143	139	93	137	181	113	93	164	193	205	147	197	132	237	194	212	135	170	71					
		11.63%	7.66%	19.17%	9.15%	12.38%	11.23%	13.53%	8.00%	7.40%	18.27%	16.27%	7.66%	14.67%	10.35%	12.98%	8.91%	9.75%	16.73%	14.01%	7.48%	12.48%	15.88%	7.68%	6.41%	10.52%	12.45%	12.28%	9.42%	16.61%	12.11%	13.61%	13.92%	12.76%	9.25%	14.14%	8.26%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4570	126	138	81	227	164	88	110	190	202	124	143	80	149	159	155	124	118	114	115	103	124	102	85	156	156	141	107	95	118	149	141	136	229	65	56					
		9.36%	9.28%	11.21%	4.49%	11.90%	9.35%	8.82%	9.67%	13.66%	14.77%	10.91%	8.98%	5.70%	8.81%	9.09%	9.53%	8.17%	13.80%	11.49%	9.25%	9.38%	10.88%	6.93%	5.86%	10.01%	10.06%	8.45%	6.86%	8.01%	10.83%	8.56%	10.11%	8.19%	15.68%	5.41%	6.51%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	587	15	7	21	25	5	5	15	25	7	10	40	14	31	7	15	8	20	21	31	14	20	8	17	13	19	17	10	25	30	9	21	13	26	9	14					
		1.20%	1.10%	0.57%	1.16%	1.31%	0.29%	0.50%	1.32%	1.80%	0.51%	0.88%	2.51%	0.99%	1.83%	0.40%	0.92%	0.53%	2.34%	2.12%	2.49%	1.28%	1.75%	0.54%	1.17%	0.83%	1.23%	1.02%	0.64%	2.11%	2.75%	0.52%	1.51%	0.78%	1.78%	0.75%	1.63%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	8300	231	307	225	323	291	204	180	203	324	195	271	290	268	309	256	228	252	184	210	223	185	389	253	219	277	258	281	85	160	266	191	238	277	146	101					
		16.99%	17.01%	24.94%	12.48%	16.94%	16.59%	20.44%	15.83%	14.59%	23.68%	17.15%	17.01%	20.66%	15.85%	17.67%	15.73%	15.02%	29.47%	18.55%	16.89%	20.31%	16.23%	26.44%	17.44%	14.05%	17.87%	15.46%	18.01%	7.17%	14.68%	15.28%	13.70%	14.33%	18.97%	12.15%	11.74%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2550	52	16	134	164	152	65	62	49	21	115	64	108	70	61	60	59	122	22	43	97	72	8	48	102	83	131	102	24	89	127	65	94	33	7	29					
		5.22%	3.83%	1.30%	7.43%	8.60%	8.67%	6.51%	5.45%	3.52%	1.54%	10.11%	4.02%	7.69%	4.14%	3.49%	3.69%	3.89%	14.27%	2.22%	3.46%	8.83%	6.32%	0.54%	3.31%	6.54%	5.35%	7.85%	6.54%	2.02%	8.17%	7.29%	4.66%	5.66%	2.26%	0.58%	3.37%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	26108	822	513	1151	888	911	490	656	788	538	477	903	671	962	958	960	921	179	495	708	501	518	830	935	854	800	879	889	730	515	912	763	942	690	787	572					
		53.45%	60.53%	41.67%	63.84%	46.57%	51.94%	49.10%	57.70%	56.65%	39.33%	41.95%	56.69%	47.79%	56.89%	54.77%	59.00%	60.67%	20.94%	49.90%	56.96%	45.63%	45.44%	56.42%	64.44%	54.78%	51.61%	52.67%	56.99%	61.55%	47.25%	52.38%	54.73%	56.71%	47.26%	65.47%	66.51%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	408	8	2	10	13	6	8	8	8	8	11	40	8	27	5	13	9	8	9	31	6	11	7	7	16	8	10	10	17	24	11	6	7	26	9	1					
		0.84%	0.59%	0.16%	0.55%	0.68%	0.34%	0.80%	0.70%	0.58%	0.58%	0.97%	2.51%	0.57%	1.60%	0.29%	0.80%	0.59%	0.94%	0.91%	2.49%	0.55%	0.96%	0.48%	0.48%	1.03%	0.52%	0.60%	0.64%	1.43%	2.20%	0.63%	0.43%	0.42%	1.78%	0.75%	0.12%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
