Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																										
Дата голосования: 02.12.2007																																										
																																										
Наименование Избирательной комиссии:    район Царицыно																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1914	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931	УИК №1932	УИК №1933	УИК №1934	УИК №1935	УИК №1936	УИК №1937	УИК №1938	УИК №1939	УИК №1940	УИК №1941	УИК №1942	УИК №1943	УИК №1944	УИК №1945	УИК №1946	УИК №3250	УИК №3251					
18	1.Политическая партия «Аграрная партия России»	711	21	22	22	17	17	18	15	6	11	32	33	3	10	6	9	9	42	22	12	24	32	29	39	24	32	21	23	23	36	40	11	7	26	8	9					
		1.67%	1.32%	1.49%	1.75%	1.12%	1.33%	1.96%	1.35%	0.56%	0.84%	2.56%	2.13%	0.28%	0.83%	0.46%	0.69%	0.80%	3.25%	2.36%	1.28%	1.79%	2.77%	2.82%	3.06%	1.86%	2.16%	1.44%	2.29%	1.95%	3.20%	2.90%	0.83%	0.46%	2.19%	1.03%	1.48%					
19	2.Всероссийская политическая партия «Гражданская Сила»	571	23	17	10	14	11	19	22	6	10	29	35	2	4	11	7	12	46	27	11	19	16	31	33	11	22	8	23	17	14	17	16	8	16	3	1					
		1.34%	1.45%	1.15%	0.79%	0.92%	0.86%	2.07%	1.98%	0.56%	0.77%	2.32%	2.26%	0.19%	0.33%	0.85%	0.54%	1.07%	3.55%	2.89%	1.17%	1.42%	1.39%	3.02%	2.59%	0.85%	1.49%	0.55%	2.29%	1.44%	1.25%	1.23%	1.21%	0.53%	1.35%	0.39%	0.16%					
20	3.Политическая партия «Демократическая партия России»	63	3	3	1	2	3	1	0	2	3	2	2	1	0	0	1	1	2	3	1	1	0	1	13	1	1	1	4	2	2	1	1	2	1	0	1					
		0.15%	0.19%	0.20%	0.08%	0.13%	0.23%	0.11%	0.00%	0.19%	0.23%	0.16%	0.13%	0.09%	0.00%	0.00%	0.08%	0.09%	0.15%	0.32%	0.11%	0.07%	0.00%	0.10%	1.02%	0.08%	0.07%	0.07%	0.40%	0.17%	0.18%	0.07%	0.08%	0.13%	0.08%	0.00%	0.16%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	5195	202	257	235	209	129	116	115	129	130	153	178	153	160	183	161	152	199	119	120	172	162	176	110	137	137	173	127	131	125	149	137	102	111	97	49					
		12.19%	12.70%	17.46%	18.67%	13.80%	10.05%	12.61%	10.33%	12.12%	9.97%	12.23%	11.49%	14.25%	13.28%	14.07%	12.41%	13.52%	15.38%	12.75%	12.77%	12.85%	14.03%	17.14%	8.64%	10.60%	9.25%	11.90%	12.66%	11.08%	11.12%	10.80%	10.33%	6.71%	9.36%	12.48%	8.05%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	576	35	26	26	22	33	16	20	7	13	12	27	11	20	15	7	4	29	11	9	32	14	25	13	17	13	14	13	14	13	19	14	8	11	7	6					
		1.35%	2.20%	1.77%	2.07%	1.45%	2.57%	1.74%	1.80%	0.66%	0.99%	0.96%	1.74%	1.02%	1.66%	1.15%	0.54%	0.36%	2.24%	1.18%	0.96%	2.39%	1.21%	2.43%	1.02%	1.31%	0.88%	0.96%	1.30%	1.18%	1.16%	1.38%	1.06%	0.53%	0.93%	0.90%	0.99%					
23	6.Политическая партия «Партия социальной справедливости»	163	4	7	9	7	6	7	0	4	4	2	2	1	2	4	6	0	9	4	6	8	4	6	13	4	5	2	1	1	6	5	8	6	1	3	6					
		0.38%	0.25%	0.48%	0.71%	0.46%	0.47%	0.76%	0.00%	0.38%	0.31%	0.16%	0.13%	0.09%	0.17%	0.31%	0.46%	0.00%	0.70%	0.43%	0.64%	0.60%	0.35%	0.58%	1.02%	0.31%	0.34%	0.14%	0.10%	0.08%	0.53%	0.36%	0.60%	0.39%	0.08%	0.39%	0.99%					
24	7.Политическая партия «Либерально-демократическая партия России»	2276	58	44	48	132	117	48	25	61	92	73	105	37	48	53	9	0	93	80	31	63	31	77	95	79	112	103	66	78	83	83	82	33	84	12	41					
		5.34%	3.65%	2.99%	3.81%	8.71%	9.12%	5.22%	2.25%	5.73%	7.06%	5.84%	6.78%	3.45%	3.98%	4.07%	0.69%	0.00%	7.19%	8.57%	3.30%	4.71%	2.68%	7.50%	7.46%	6.11%	7.56%	7.08%	6.58%	6.60%	7.38%	6.01%	6.18%	2.17%	7.08%	1.54%	6.73%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	3058	113	105	97	124	112	84	54	98	78	80	124	83	93	118	110	72	120	83	98	75	22	77	77	96	88	102	88	59	89	77	113	97	52	61	39					
		7.18%	7.10%	7.13%	7.70%	8.18%	8.73%	9.13%	4.85%	9.21%	5.98%	6.39%	8.01%	7.73%	7.72%	9.07%	8.48%	6.41%	9.27%	8.90%	10.43%	5.60%	1.90%	7.50%	6.05%	7.42%	5.94%	7.02%	8.77%	4.99%	7.92%	5.58%	8.52%	6.38%	4.38%	7.85%	6.40%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	352	6	23	11	8	8	5	10	5	9	17	27	3	5	4	4	4	20	11	5	19	11	15	10	9	13	6	20	13	13	7	14	2	5	5	5					
		0.83%	0.38%	1.56%	0.87%	0.53%	0.62%	0.54%	0.90%	0.47%	0.69%	1.36%	1.74%	0.28%	0.41%	0.31%	0.31%	0.36%	1.55%	1.18%	0.53%	1.42%	0.95%	1.46%	0.79%	0.70%	0.88%	0.41%	1.99%	1.10%	1.16%	0.51%	1.06%	0.13%	0.42%	0.64%	0.82%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	28072	1062	904	759	911	790	580	834	720	906	800	945	754	824	896	963	857	648	524	611	858	817	471	824	882	1013	976	575	796	691	906	887	1225	845	572	446					
		65.87%	66.75%	61.41%	60.29%	60.13%	61.57%	63.04%	74.93%	67.67%	69.48%	63.95%	61.01%	70.20%	68.38%	68.87%	74.25%	76.25%	50.08%	56.16%	65.00%	64.08%	70.74%	45.86%	64.73%	68.21%	68.40%	67.13%	57.33%	67.34%	61.48%	65.65%	66.89%	80.59%	71.25%	73.62%	73.23%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	1101	43	41	31	48	39	26	18	19	29	45	54	7	17	6	7	0	69	35	15	49	27	86	36	19	34	32	53	35	41	60	24	15	34	3	4					
		2.58%	2.70%	2.79%	2.46%	3.17%	3.04%	2.83%	1.62%	1.79%	2.22%	3.60%	3.49%	0.65%	1.41%	0.46%	0.54%	0.00%	5.33%	3.75%	1.60%	3.66%	2.34%	8.37%	2.83%	1.47%	2.30%	2.20%	5.28%	2.96%	3.65%	4.35%	1.81%	0.99%	2.87%	0.39%	0.66%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
