11	Число полученных открепительных  удостоверений	2860	80	60	55	40	60	55	60	40	40	50	40	50	40	40	40	40	40	40	40	40	40	60	60	80	40	60	40	75	40	50	40	55	40	60	60	40	60	40	40	45	40	40	40	55	45	40	50	40	40	40	65	60	60	55	40	60	75	40	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2516	75	47	55	40	60	50	60	39	39	46	40	40	31	25	31	40	40	38	34	29	40	57	39	69	28	54	38	58	38	50	40	50	40	47	47	40	55	40	31	38	35	38	40	54	45	28	50	40	11	32	61	55	45	38	40	60	58	28	0	0	0	0	0	0	0	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1757	30	25	22	24	24	18	38	22	31	33	20	33	13	35	60	25	27	30	30	25	24	97	22	20	38	26	19	39	24	18	27	23	6	36	21	11	25	19	35	25	29	22	19	35	34	25	23	65	10	23	27	15	15	17	19	26	25	16	29	44	119	0	0	0	0	0	0	0	0	0	0									
14	Число неиспользованных открепительных удостоверений	344	5	13	0	0	0	5	0	1	1	4	0	10	9	15	9	0	0	2	6	11	0	3	21	11	12	6	2	17	2	0	0	5	0	13	13	0	5	0	9	7	5	2	0	1	0	12	0	0	29	8	4	5	15	17	0	0	17	12	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	138	7	4	3	7	2	0	1	1	4	1	8	3	0	0	3	1	1	4	3	3	3	4	2	1	3	3	1	4	6	2	2	5	4	0	1	0	5	0	2	5	1	0	3	2	6	1	1	1	0	0	1	1	0	5	2	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																		
19	Жириновский Владимир Вольфович	4229	48	41	47	33	62	45	3	64	67	52	90	64	66	65	75	51	45	42	87	62	64	82	44	96	45	121	68	87	64	82	71	83	56	74	64	82	113	66	69	51	72	81	69	60	82	74	70	24	38	67	116	36	46	52	27	66	69	58	363	10	6	6	1	5	19	22	13	9	42	30	5									
		3.82%	2.36%	2.55%	2.90%	1.96%	3.44%	3.12%	0.15%	4.29%	3.98%	2.74%	4.72%	4.54%	5.28%	5.39%	6.38%	4.24%	3.46%	2.51%	5.80%	5.99%	4.16%	5.16%	3.45%	5.27%	4.41%	6.81%	4.97%	5.11%	4.89%	5.93%	4.99%	5.06%	3.99%	5.50%	4.32%	6.13%	6.71%	4.33%	4.39%	4.03%	4.71%	5.14%	3.84%	5.03%	5.20%	5.30%	4.73%	1.42%	5.75%	5.49%	5.18%	2.47%	2.57%	3.58%	1.76%	3.78%	5.25%	4.92%	16.31%	1.82%	0.48%	8.45%	0.04%	5.43%	0.92%	0.64%	0.60%	0.40%	1.64%	0.69%	6.10%									
20	Зюганов Геннадий Андреевич	11525	71	97	204	151	132	121	24	244	248	275	238	190	215	184	187	177	56	121	231	147	261	283	194	105	178	226	206	233	223	241	227	295	165	227	223	243	291	129	257	197	268	241	223	106	268	249	227	308	121	160	339	89	78	224	140	149	194	182	83	4	3	11	9	3	14	19	20	18	17	26	15									
		10.42%	3.50%	6.02%	12.61%	8.99%	7.33%	8.39%	1.20%	16.35%	14.72%	14.50%	12.48%	13.48%	17.21%	15.24%	15.90%	14.70%	4.30%	7.22%	15.40%	14.22%	16.95%	17.81%	15.23%	5.76%	17.45%	12.72%	15.07%	13.69%	17.02%	17.43%	15.97%	17.99%	11.76%	16.88%	15.04%	18.18%	17.28%	8.47%	16.34%	15.59%	17.54%	15.29%	12.41%	8.89%	16.99%	17.85%	15.34%	18.21%	18.31%	13.10%	15.13%	6.12%	4.35%	15.41%	9.15%	8.53%	14.75%	15.45%	3.73%	0.73%	0.24%	15.49%	0.38%	3.26%	0.68%	0.55%	0.93%	0.80%	0.66%	0.60%	18.29%									
21	Миронов Сергей Михайлович	5398	63	63	48	67	79	29	8	108	137	127	123	109	93	100	86	89	52	73	99	83	122	109	78	47	50	132	100	125	95	114	107	116	83	93	117	89	112	92	116	106	121	114	100	104	137	101	123	17	61	68	149	71	32	85	52	29	102	83	75	5	3	4	0	9	8	8	17	17	8	51	5									
		4.88%	3.10%	3.91%	2.97%	3.99%	4.38%	2.01%	0.40%	7.24%	8.13%	6.70%	6.45%	7.74%	7.45%	8.29%	7.31%	7.39%	3.99%	4.36%	6.60%	8.03%	7.92%	6.86%	6.12%	2.58%	4.90%	7.43%	7.32%	7.34%	7.25%	8.24%	7.53%	7.08%	5.92%	6.91%	7.89%	6.66%	6.65%	6.04%	7.37%	8.39%	7.92%	7.23%	5.56%	8.72%	8.69%	7.24%	8.31%	1.01%	9.23%	5.57%	6.65%	4.88%	1.78%	5.85%	3.40%	1.66%	7.76%	7.05%	3.37%	0.91%	0.24%	5.63%	0.00%	9.78%	0.39%	0.23%	0.79%	0.75%	0.31%	1.18%	6.10%									
22	Прохоров Михаил Дмитриевич	12838	93	89	195	84	104	91	63	305	475	342	355	238	199	185	164	130	106	98	273	155	299	353	357	147	227	271	244	313	259	207	231	305	189	211	262	197	262	171	336	232	290	262	246	167	234	230	275	45	100	165	434	92	64	203	63	84	226	195	343	10	9	4	40	6	20	41	30	34	36	68	5									
		11.61%	4.58%	5.52%	12.05%	5.00%	5.77%	6.31%	3.14%	20.44%	28.19%	18.04%	18.62%	16.89%	15.93%	15.33%	13.95%	10.80%	8.15%	5.85%	18.20%	14.99%	19.42%	22.22%	28.02%	8.06%	22.25%	15.25%	17.85%	18.39%	19.77%	14.97%	16.26%	18.61%	13.47%	15.69%	17.67%	14.73%	15.56%	11.23%	21.36%	18.35%	18.98%	16.62%	13.69%	14.01%	14.84%	16.49%	18.58%	2.66%	15.13%	13.51%	19.38%	6.32%	3.57%	13.96%	4.12%	4.81%	17.19%	16.55%	15.41%	1.82%	0.72%	5.63%	1.70%	6.52%	0.97%	1.20%	1.39%	1.51%	1.41%	1.57%	6.10%									
23	Путин Владимир Владимирович	75055	1755	1321	1115	1338	1418	1141	1881	744	724	1073	1076	794	653	658	649	740	1036	1337	798	572	775	735	577	1403	506	1006	727	919	650	722	755	804	891	720	798	705	893	1041	775	659	741	856	1130	745	835	729	766	1280	336	741	1162	1148	1563	870	1234	1402	699	638	1329	429	930	46	2296	68	1987	3331	2056	2170	2457	4145	52									
		67.85%	86.45%	81.99%	68.91%	79.64%	78.69%	79.13%	93.72%	49.87%	42.97%	56.59%	56.42%	56.35%	52.28%	54.52%	55.19%	61.46%	79.63%	79.77%	53.20%	55.32%	50.32%	46.26%	45.29%	76.96%	49.61%	56.61%	53.18%	53.99%	49.62%	52.21%	53.13%	49.05%	63.51%	53.53%	53.81%	52.73%	53.03%	68.35%	49.27%	52.14%	48.49%	54.31%	62.88%	62.50%	52.95%	52.26%	51.76%	75.69%	50.83%	60.69%	51.88%	78.90%	87.17%	59.83%	80.65%	80.25%	53.16%	54.16%	59.70%	78.14%	74.58%	64.79%	97.62%	73.91%	96.41%	97.11%	95.36%	96.27%	95.98%	95.95%	63.41%									
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
