11	Число утраченных избирательных бюллетеней	65	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	17	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																													
13	Бабурин Сергей Николаевич	813	9	6	7	10	11	9	16	14	13	14	16	5	11	17	11	8	11	13	15	11	14	12	26	15	9	12	12	13	12	15	14	17	10	11	13	6	19	7	6	10	9	9	12	14	14	30	18	22	9	11	20	14	8	16	23	8	25	8	4	9	12	7	13	3	4	11									
		0.91%	0.79%	0.68%	0.67%	0.61%	0.75%	0.74%	1.29%	1.00%	0.89%	0.84%	1.09%	0.37%	0.79%	1.22%	0.77%	0.67%	0.97%	1.01%	1.02%	0.58%	1.11%	0.77%	1.52%	0.96%	0.64%	0.64%	0.95%	1.10%	0.86%	0.97%	0.94%	1.06%	0.68%	1.05%	1.48%	0.53%	0.95%	0.54%	0.51%	0.88%	0.86%	0.81%	1.08%	0.93%	0.93%	2.22%	1.44%	1.59%	0.86%	0.70%	1.06%	0.82%	0.73%	0.88%	1.46%	0.63%	1.73%	0.64%	0.44%	1.03%	0.75%	0.27%	1.03%	1.35%	0.80%	1.16%									
14	Грудинин Павел Николаевич	7688	122	95	94	157	110	99	89	143	134	149	142	131	97	152	112	108	101	124	126	112	115	145	128	35	116	143	124	85	167	129	144	149	117	85	90	126	220	90	102	99	100	83	107	111	123	109	83	104	96	126	152	146	82	188	149	123	139	120	79	96	211	143	126	31	23	32									
		8.64%	10.65%	10.83%	8.94%	9.63%	7.45%	8.11%	7.17%	10.24%	9.13%	8.93%	9.66%	9.75%	6.99%	10.94%	7.79%	8.99%	8.94%	9.63%	8.57%	5.88%	9.16%	9.27%	7.49%	2.24%	8.23%	7.67%	9.83%	7.18%	11.97%	8.30%	9.64%	9.33%	7.92%	8.09%	10.25%	11.17%	11.05%	6.99%	8.64%	8.74%	9.53%	7.47%	9.62%	7.37%	8.19%	8.08%	6.65%	7.52%	9.19%	7.98%	8.09%	8.57%	7.49%	10.39%	9.49%	9.67%	9.59%	9.66%	8.73%	10.97%	13.16%	5.46%	9.95%	13.96%	4.60%	3.37%									
15	Жириновский Владимир Вольфович	3398	42	31	43	92	63	38	53	53	52	75	52	58	42	61	54	45	28	62	58	23	58	79	89	44	63	65	50	69	47	94	67	90	47	36	38	30	113	47	46	42	58	41	54	44	56	58	37	39	33	46	49	45	40	53	60	36	36	51	34	22	34	75	31	9	25	93									
		3.82%	3.66%	3.53%	4.09%	5.64%	4.27%	3.11%	4.27%	3.80%	3.54%	4.49%	3.54%	4.32%	3.03%	4.39%	3.76%	3.74%	2.48%	4.82%	3.95%	1.21%	4.62%	5.05%	5.20%	2.82%	4.47%	3.49%	3.97%	5.83%	3.37%	6.05%	4.48%	5.64%	3.18%	3.43%	4.33%	2.66%	5.68%	3.65%	3.90%	3.71%	5.53%	3.69%	4.86%	2.92%	3.73%	4.30%	2.96%	2.82%	3.16%	2.91%	2.61%	2.64%	3.65%	2.93%	3.82%	2.83%	2.48%	4.11%	3.76%	2.51%	2.12%	2.87%	2.45%	4.05%	5.00%	9.79%									
16	Путин Владимир Владимирович	67208	820	640	805	1200	1119	910	957	1039	1115	1258	1126	1018	1135	1019	1135	911	869	954	1101	1683	954	1172	1305	1322	1066	1500	956	917	975	1090	1128	1170	1160	810	634	811	1444	1008	881	876	786	855	823	1154	1127	967	973	1028	803	1190	1396	1263	834	1306	1109	921	1046	884	664	599	1054	2313	926	165	402	627									
		75.50%	71.55%	72.98%	76.59%	73.57%	75.81%	74.59%	77.12%	74.43%	75.95%	75.37%	76.60%	75.74%	81.77%	73.31%	78.98%	75.79%	76.90%	74.13%	74.90%	88.35%	75.96%	74.89%	76.32%	84.58%	75.60%	80.43%	75.81%	77.45%	69.89%	70.14%	75.50%	73.26%	78.54%	77.07%	72.21%	71.90%	72.53%	78.32%	74.60%	77.32%	74.93%	76.96%	74.01%	76.63%	75.08%	71.68%	77.90%	74.33%	76.84%	75.36%	74.33%	74.12%	76.16%	72.19%	70.64%	72.41%	72.19%	71.18%	73.37%	68.46%	65.75%	88.38%	73.14%	74.32%	80.40%	66.00%									
17	Собчак Ксения Анатольевна	3893	64	46	47	64	69	71	47	67	58	73	49	57	32	55	46	48	48	56	79	22	39	64	43	51	58	57	33	36	84	94	51	62	50	42	34	84	99	44	56	32	28	50	49	67	61	67	48	78	37	71	103	60	46	101	88	73	86	75	65	75	157	33	77	4	19	64									
		4.37%	5.58%	5.25%	4.47%	3.92%	4.67%	5.82%	3.79%	4.80%	3.95%	4.37%	3.33%	4.24%	2.31%	3.96%	3.20%	3.99%	4.25%	4.35%	5.37%	1.15%	3.11%	4.09%	2.51%	3.26%	4.11%	3.06%	2.62%	3.04%	6.02%	6.05%	3.41%	3.88%	3.39%	3.99%	3.87%	7.45%	4.97%	3.42%	4.74%	2.82%	2.67%	4.50%	4.41%	4.45%	4.06%	4.97%	3.84%	5.64%	3.54%	4.50%	5.48%	3.52%	4.20%	5.58%	5.61%	5.74%	5.94%	6.04%	7.18%	8.57%	9.79%	1.26%	6.08%	1.80%	3.80%	6.74%									
18	Сурайкин Максим Александрович	607	7	6	7	16	12	5	9	0	10	10	13	9	9	14	9	10	1	12	16	7	10	15	6	9	16	12	15	5	7	7	10	12	16	8	6	7	10	8	9	11	8	10	4	14	11	25	9	13	9	11	10	12	11	9	12	11	11	6	3	5	7	3	6	1	1	4									
		0.68%	0.61%	0.68%	0.67%	0.98%	0.81%	0.41%	0.73%	0.00%	0.68%	0.60%	0.88%	0.67%	0.65%	1.01%	0.63%	0.83%	0.09%	0.93%	1.09%	0.37%	0.80%	0.96%	0.35%	0.58%	1.13%	0.64%	1.19%	0.42%	0.50%	0.45%	0.67%	0.75%	1.08%	0.76%	0.68%	0.62%	0.50%	0.62%	0.76%	0.97%	0.76%	0.90%	0.36%	0.93%	0.73%	1.85%	0.72%	0.94%	0.86%	0.70%	0.53%	0.70%	1.00%	0.50%	0.76%	0.86%	0.76%	0.48%	0.33%	0.57%	0.44%	0.11%	0.47%	0.45%	0.20%	0.42%									
19	Титов Борис Юрьевич	1320	23	18	17	24	25	26	17	17	22	28	18	17	14	28	13	20	18	16	19	3	19	21	24	16	20	19	15	15	28	23	19	15	20	12	19	21	18	20	26	12	17	16	13	28	33	22	17	24	13	25	35	25	21	35	25	24	29	13	14	16	49	8	33	3	9	8									
		1.48%	2.01%	2.05%	1.62%	1.47%	1.69%	2.13%	1.37%	1.22%	1.50%	1.68%	1.22%	1.26%	1.01%	2.01%	0.90%	1.66%	1.59%	1.24%	1.29%	0.16%	1.51%	1.34%	1.40%	1.02%	1.42%	1.02%	1.19%	1.27%	2.01%	1.48%	1.27%	0.94%	1.35%	1.14%	2.16%	1.86%	0.90%	1.55%	2.20%	1.06%	1.62%	1.44%	1.17%	1.86%	2.20%	1.63%	1.36%	1.74%	1.24%	1.58%	1.86%	1.47%	1.92%	1.93%	1.59%	1.89%	2.00%	1.05%	1.55%	1.83%	3.06%	0.31%	2.61%	1.35%	1.80%	0.84%									
20	Явлинский Григорий Алексеевич	2936	47	27	25	33	51	49	34	49	51	40	38	35	36	30	39	41	42	37	49	41	31	36	56	50	38	37	36	27	67	83	41	59	41	37	36	29	40	45	46	39	35	31	31	55	66	43	55	55	37	67	92	114	30	81	83	62	60	64	26	39	62	12	43	2	9	14									
		3.30%	4.10%	3.08%	2.38%	2.02%	3.46%	4.02%	2.74%	3.51%	3.47%	2.40%	2.59%	2.60%	2.59%	2.16%	2.71%	3.41%	3.72%	2.87%	3.33%	2.15%	2.47%	2.30%	3.27%	3.20%	2.70%	1.98%	2.85%	2.28%	4.80%	5.34%	2.74%	3.69%	2.78%	3.52%	4.10%	2.57%	2.01%	3.50%	3.90%	3.44%	3.34%	2.79%	2.79%	3.65%	4.40%	3.19%	4.40%	3.98%	3.54%	4.24%	4.90%	6.69%	2.74%	4.48%	5.29%	4.87%	4.14%	5.15%	2.87%	4.46%	3.87%	0.46%	3.40%	0.90%	1.80%	1.47%									
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
																																																																													
