Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																												
Дата голосования: 04.12.2011																																												
																																												
Наименование Избирательной комиссии:    Оловяннинская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711					
		16.20%	6.25%	14.46%	22.14%	10.83%	23.80%	9.95%	6.69%	7.69%	10.00%	6.19%	18.10%	13.33%	23.36%	7.07%	13.89%	18.52%	10.84%	24.17%	10.14%	24.61%	13.91%	4.75%	13.17%	20.85%	11.76%	14.40%	14.05%	11.50%	18.32%	20.09%	18.19%	14.21%	18.73%	16.79%	19.47%	5.06%	16.19%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	110	1	8	2	0	3	1	0	1	0	0	0	0	1	1	5	9	4	10	0	1	0	3	0	0	3	0	8	6	9	10	5	2	8	4	2	2	1					
		0.75%	1.04%	1.43%	0.71%	0.00%	0.85%	0.50%	0.00%	1.28%	0.00%	0.00%	0.00%	0.00%	0.36%	1.01%	1.39%	1.23%	1.08%	1.67%	0.00%	0.52%	0.00%	0.55%	0.00%	0.00%	1.76%	0.00%	1.22%	0.72%	0.92%	0.93%	0.61%	0.53%	0.91%	0.99%	0.41%	2.53%	0.20%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6797	62	199	116	67	160	129	174	43	35	152	259	49	115	69	214	312	220	232	86	89	171	320	120	293	94	130	238	335	406	478	399	166	300	172	168	40	185					
		46.48%	64.58%	35.54%	41.43%	55.83%	45.33%	64.18%	72.80%	55.13%	70.00%	72.38%	60.09%	65.33%	41.97%	69.70%	59.44%	42.80%	59.62%	38.67%	62.32%	46.60%	64.29%	58.50%	42.70%	51.77%	55.29%	52.00%	36.34%	40.12%	41.56%	44.26%	48.72%	43.68%	34.05%	42.47%	34.08%	50.63%	37.91%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	47	0	4	0	0	1	1	1	1	0	1	0	0	0	0	1	3	0	1	1	0	1	6	0	1	0	1	1	9	4	0	1	1	1	3	1	0	2					
		0.32%	0.00%	0.71%	0.00%	0.00%	0.28%	0.50%	0.42%	1.28%	0.00%	0.48%	0.00%	0.00%	0.00%	0.00%	0.28%	0.41%	0.00%	0.17%	0.72%	0.00%	0.38%	1.10%	0.00%	0.18%	0.00%	0.40%	0.15%	1.08%	0.41%	0.00%	0.12%	0.26%	0.11%	0.74%	0.20%	0.00%	0.41%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
