Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Усть-Илимская городская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397	УИК №1398	УИК №1399	УИК №1400	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	21448	812	810	718	504	423	734	761	363	330	318	291	490	786	856	426	501	484	501	797	808	819	425	503	474	450	456	548	898	758	396	458	422	498	455	426	788	429	532					
		51.84%	51.10%	51.01%	54.15%	55.81%	55.95%	50.73%	53.93%	51.86%	59.67%	58.35%	61.26%	61.95%	51.78%	53.70%	51.89%	49.31%	50.63%	49.90%	49.17%	49.63%	49.97%	50.42%	52.73%	47.49%	52.14%	49.89%	54.64%	52.12%	48.84%	51.63%	49.84%	51.40%	51.61%	49.51%	51.57%	51.71%	52.64%	49.12%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	465	18	23	13	11	6	9	13	4	4	4	4	2	23	17	7	16	12	14	32	19	17	11	10	13	10	12	9	7	16	10	12	11	9	9	11	26	7	14					
		1.12%	1.13%	1.45%	0.98%	1.22%	0.79%	0.62%	0.92%	0.57%	0.72%	0.73%	0.84%	0.25%	1.52%	1.07%	0.85%	1.57%	1.26%	1.39%	1.97%	1.17%	1.04%	1.30%	1.05%	1.30%	1.16%	1.31%	0.90%	0.41%	1.03%	1.30%	1.31%	1.34%	0.93%	0.98%	1.33%	1.71%	0.86%	1.29%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
