Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
Наименование Избирательной комиссии:    ТИК Алагирского района																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																										
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2203	36	105	181	392	326	142	145	91	10	8	50	30	3	24	56	74	10	41	3	84	7	4	71	23	5	110	94	15	5	2	0	41	0	3	12					
		9.77%	8.16%	5.52%	10.70%	23.93%	14.07%	8.81%	14.77%	8.80%	5.13%	7.02%	9.94%	2.50%	2.61%	4.81%	15.34%	13.24%	4.07%	5.82%	0.67%	10.18%	0.82%	9.30%	6.60%	17.04%	3.65%	13.73%	12.45%	14.56%	12.50%	3.03%	0.00%	8.32%	0.00%	4.11%	2.69%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	324	13	4	40	0	15	17	16	12	2	3	14	4	1	13	0	4	1	4	7	6	4	1	42	13	3	18	11	6	2	4	1	39	0	2	2					
		1.44%	2.95%	0.21%	2.36%	0.00%	0.65%	1.06%	1.63%	1.16%	1.03%	2.63%	2.78%	0.33%	0.87%	2.61%	0.00%	0.72%	0.41%	0.57%	1.55%	0.73%	0.47%	2.33%	3.91%	9.63%	2.19%	2.25%	1.46%	5.83%	5.00%	6.06%	0.96%	7.91%	0.00%	2.74%	0.45%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	57	0	1	3	0	3	2	3	2	0	1	0	0	0	5	0	3	5	9	0	0	0	0	8	0	0	3	0	0	0	0	0	5	0	1	3					
		0.25%	0.00%	0.05%	0.18%	0.00%	0.13%	0.12%	0.31%	0.19%	0.00%	0.88%	0.00%	0.00%	0.00%	1.00%	0.00%	0.54%	2.03%	1.28%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	1.01%	0.00%	1.37%	0.67%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2869	70	180	259	0	136	103	123	80	22	4	33	31	7	30	30	105	48	47	19	49	57	6	114	13	17	574	492	17	5	18	29	68	2	3	78					
		12.73%	15.87%	9.46%	15.31%	0.00%	5.87%	6.39%	12.53%	7.74%	11.28%	3.51%	6.56%	2.58%	6.09%	6.01%	8.22%	18.78%	19.51%	6.68%	4.21%	5.94%	6.68%	13.95%	10.60%	9.63%	12.41%	71.66%	65.17%	16.50%	12.50%	27.27%	27.88%	13.79%	8.70%	4.11%	17.49%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	31	0	0	5	0	1	0	7	2	1	0	0	0	0	0	0	1	1	0	0	0	1	2	1	0	0	1	2	2	0	0	1	3	0	0	0					
		0.14%	0.00%	0.00%	0.30%	0.00%	0.04%	0.00%	0.71%	0.19%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.41%	0.00%	0.00%	0.00%	0.12%	4.65%	0.09%	0.00%	0.00%	0.12%	0.26%	1.94%	0.00%	0.00%	0.96%	0.61%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16552	318	1591	1191	1246	1826	1341	355	822	157	98	398	1135	101	426	279	370	180	602	422	686	767	30	831	86	112	83	142	60	28	42	73	325	21	64	344					
		73.43%	72.11%	83.65%	70.39%	76.07%	78.81%	83.24%	36.15%	79.50%	80.51%	85.96%	79.13%	94.58%	87.83%	85.37%	76.44%	66.19%	73.17%	85.51%	93.57%	83.15%	89.92%	69.77%	77.30%	63.70%	81.75%	10.36%	18.81%	58.25%	70.00%	63.64%	70.19%	65.92%	91.30%	87.67%	77.13%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	44	0	2	4	0	3	1	17	0	1	0	0	0	0	0	0	1	0	0	0	0	4	0	2	0	0	4	2	1	0	0	0	2	0	0	0					
		0.20%	0.00%	0.11%	0.24%	0.00%	0.13%	0.06%	1.73%	0.00%	0.51%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.47%	0.00%	0.19%	0.00%	0.00%	0.50%	0.26%	0.97%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%					
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
																																										
