Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    ТИК Алагирского района																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	540	20	10	20	20	5	20	20	20	0	20	20	20	20	20	20	5	5	5	5	20	10	15	5	20	10	10	10	5	10	10	20	20	5	20	20	20	5	5	5	5	5	5	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	196	5	0	8	5	0	6	5	9	0	16	12	11	8	8	9	0	0	0	0	2	10	3	2	4	5	4	3	0	3	3	17	5	0	7	12	13	0	0	0	1	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	105	3	0	2	2	1	4	3	2	0	2	2	4	1	2	1	12	0	0	0	2	2	1	2	1	1	0	0	0	0	1	1	0	0	10	2	2	0	0	0	18	0	21	0					
14	Число погашенных неиспользованных открепительных удостоверений	344	15	10	12	15	5	14	15	11	0	4	8	9	12	12	11	5	5	5	5	18	0	12	3	16	5	6	7	5	7	7	3	15	5	13	8	7	5	5	5	4	5	5	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	25	1	0	0	1	0	1	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	2	3	0	2	0	1	0	0	1	1	1	0	2	1	3	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	210	1	13	8	3	4	5	10	12	0	3	4	6	6	5	3	1	2	5	5	4	7	2	0	10	3	11	13	2	10	0	1	3	0	16	9	6	1	1	0	15	0	0	0					
		1.23%	0.27%	3.34%	1.62%	0.65%	4.44%	0.80%	1.97%	1.76%	0.00%	0.84%	0.49%	0.76%	0.57%	1.35%	0.61%	1.11%	3.33%	4.95%	8.33%	0.59%	2.43%	0.30%	0.00%	1.12%	0.97%	3.03%	2.78%	0.78%	1.74%	0.00%	0.12%	0.44%	0.00%	2.33%	1.43%	1.20%	1.23%	3.13%	0.00%	6.70%	0.00%	0.00%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	56	0	0	0	1	0	2	0	3	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	34	0	1	0	1	1	1	0	0	1	1	0	2	0					
		0.33%	0.00%	0.00%	0.00%	0.22%	0.00%	0.32%	0.00%	0.44%	0.00%	0.28%	0.12%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.39%	0.52%	8.65%	0.00%	0.15%	0.00%	0.15%	0.16%	0.20%	0.00%	0.00%	1.45%	0.45%	0.00%	1.65%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.05%	0.27%	0.26%	0.00%	0.00%	0.00%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1103	36	9	30	24	4	38	52	70	4	35	32	44	31	53	59	2	2	6	3	27	7	13	7	32	27	13	15	10	23	25	51	75	1	75	58	73	12	3	9	3	0	7	3					
		6.48%	9.78%	2.31%	6.09%	5.21%	4.44%	6.06%	10.24%	10.26%	3.28%	9.75%	3.93%	5.54%	2.94%	14.29%	12.02%	2.22%	3.33%	5.94%	5.00%	4.01%	2.43%	1.94%	2.29%	3.59%	8.71%	3.58%	3.21%	3.88%	4.00%	6.36%	6.37%	11.11%	2.86%	10.93%	9.22%	14.63%	14.81%	9.38%	13.04%	1.34%	0.00%	5.79%	15.79%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	145	1	4	0	2	0	0	1	3	0	2	0	3	0	2	15	2	0	2	0	3	0	7	0	4	2	39	4	10	4	9	1	6	0	5	9	2	0	0	0	3	0	0	0					
		0.85%	0.27%	1.03%	0.00%	0.43%	0.00%	0.00%	0.20%	0.44%	0.00%	0.56%	0.00%	0.38%	0.00%	0.54%	3.05%	2.22%	0.00%	1.98%	0.00%	0.45%	0.00%	1.04%	0.00%	0.45%	0.65%	10.74%	0.86%	3.88%	0.70%	2.29%	0.12%	0.89%	0.00%	0.73%	1.43%	0.40%	0.00%	0.00%	0.00%	1.34%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	38	1	0	0	1	0	2	1	0	0	1	1	0	0	0	1	0	1	0	0	1	0	0	0	1	12	0	0	0	2	0	2	3	0	1	3	3	0	0	0	1	0	0	0					
		0.22%	0.27%	0.00%	0.00%	0.22%	0.00%	0.32%	0.20%	0.00%	0.00%	0.28%	0.12%	0.00%	0.00%	0.00%	0.20%	0.00%	1.67%	0.00%	0.00%	0.15%	0.00%	0.00%	0.00%	0.11%	3.87%	0.00%	0.00%	0.00%	0.35%	0.00%	0.25%	0.44%	0.00%	0.15%	0.48%	0.60%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	318	9	8	9	28	0	6	17	9	1	10	4	5	8	16	10	0	0	1	0	2	15	4	0	8	24	11	3	1	12	15	5	12	0	6	8	19	9	1	2	11	0	8	1					
		1.87%	2.45%	2.06%	1.83%	6.07%	0.00%	0.96%	3.35%	1.32%	0.82%	2.79%	0.49%	0.63%	0.76%	4.31%	2.04%	0.00%	0.00%	0.99%	0.00%	0.30%	5.21%	0.60%	0.00%	0.90%	7.74%	3.03%	0.64%	0.39%	2.09%	3.82%	0.62%	1.78%	0.00%	0.87%	1.27%	3.81%	11.11%	3.13%	2.90%	4.91%	0.00%	6.61%	5.26%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	911	11	17	14	20	10	16	22	28	1	22	20	30	22	31	39	7	2	5	0	110	2	30	16	12	57	0	31	3	103	13	25	14	19	85	20	21	5	1	10	9	0	8	0					
		5.35%	2.99%	4.37%	2.84%	4.34%	11.11%	2.55%	4.33%	4.11%	0.82%	6.13%	2.46%	3.78%	2.09%	8.36%	7.94%	7.78%	3.33%	4.95%	0.00%	16.34%	0.69%	4.47%	5.23%	1.35%	18.39%	0.00%	6.64%	1.16%	17.91%	3.31%	3.12%	2.07%	54.29%	12.39%	3.18%	4.21%	6.17%	3.13%	14.49%	4.02%	0.00%	6.61%	0.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	110	0	15	2	6	1	3	3	8	2	7	5	7	3	0	1	0	0	1	0	0	0	5	0	1	3	0	4	0	6	7	4	2	0	2	4	4	0	0	1	1	0	2	0					
		0.65%	0.00%	3.86%	0.41%	1.30%	1.11%	0.48%	0.59%	1.17%	1.64%	1.95%	0.61%	0.88%	0.28%	0.00%	0.20%	0.00%	0.00%	0.99%	0.00%	0.00%	0.00%	0.75%	0.00%	0.11%	0.97%	0.00%	0.86%	0.00%	1.04%	1.78%	0.50%	0.30%	0.00%	0.29%	0.64%	0.80%	0.00%	0.00%	1.45%	0.45%	0.00%	1.65%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13662	287	318	421	344	70	547	380	531	114	266	732	674	957	250	356	78	52	80	50	518	250	604	276	745	166	289	389	230	400	284	695	554	15	492	483	349	49	26	44	168	25	89	15					
		80.25%	77.99%	81.75%	85.40%	74.62%	77.78%	87.24%	74.80%	77.86%	93.44%	74.09%	89.93%	84.89%	90.88%	67.39%	72.51%	86.67%	86.67%	79.21%	83.33%	76.97%	86.81%	90.01%	90.20%	83.52%	53.55%	79.61%	83.30%	89.15%	69.57%	72.26%	86.77%	82.07%	42.86%	71.72%	76.79%	69.94%	60.49%	81.25%	63.77%	75.00%	10.00%	73.55%	78.95%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	40	2	0	0	2	0	0	4	2	0	2	1	2	4	0	0	0	0	0	2	2	0	0	0	3	0	0	4	0	0	0	0	1	0	1	3	1	0	0	0	0	0	4	0					
		0.23%	0.54%	0.00%	0.00%	0.43%	0.00%	0.00%	0.79%	0.29%	0.00%	0.56%	0.12%	0.25%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	3.33%	0.30%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.86%	0.00%	0.00%	0.00%	0.00%	0.15%	0.00%	0.15%	0.48%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	3.31%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
