12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																		
13	Бабурин Сергей Николаевич	511	7	7	10	8	8	9	4	1	7	13	8	8	6	11	3	7	12	3	4	10	9	8	5	7	3	8	7	3	14	4	8	10	4	4	12	9	10	6	4	6	7	6	7	8	8	8	8	5	2	4	9	8	12	6	9	4	9	7	16	5	4	7	8	4	12	10	5	5	8	6	7									
		0.66%	0.83%	0.48%	0.53%	0.74%	0.56%	0.65%	0.74%	0.30%	0.52%	0.86%	0.70%	0.80%	0.69%	1.07%	0.25%	0.59%	1.08%	0.39%	0.38%	0.99%	0.96%	0.96%	0.41%	0.64%	0.25%	0.51%	0.70%	0.36%	1.19%	0.33%	0.70%	0.97%	0.47%	0.54%	1.06%	0.86%	1.08%	0.65%	0.43%	0.87%	0.50%	0.52%	0.76%	0.87%	0.65%	0.93%	0.56%	0.73%	0.21%	0.55%	0.88%	0.76%	0.64%	0.56%	0.76%	0.31%	0.82%	0.50%	1.48%	0.44%	0.40%	0.56%	0.77%	0.55%	1.02%	0.75%	0.55%	0.65%	0.53%	0.58%	0.59%									
14	Грудинин Павел Николаевич	11928	143	235	375	167	262	195	87	66	199	199	188	155	124	175	199	170	179	120	152	134	127	125	190	131	187	233	151	136	175	180	192	140	122	125	155	200	147	129	113	112	213	154	128	154	161	111	196	33	147	123	152	177	313	154	154	232	176	218	156	159	156	198	174	108	192	228	168	114	284	167	234									
		15.49%	16.86%	16.06%	19.72%	15.38%	18.19%	14.11%	16.20%	20.06%	14.84%	13.12%	16.53%	15.59%	14.25%	17.04%	16.38%	14.38%	16.04%	15.71%	14.62%	13.37%	13.57%	14.95%	15.73%	12.05%	15.69%	14.93%	15.16%	16.43%	14.88%	15.03%	16.86%	13.57%	14.27%	16.91%	13.72%	19.05%	15.82%	13.87%	12.20%	16.23%	15.18%	13.43%	13.94%	16.74%	13.03%	12.86%	13.63%	4.82%	15.79%	16.87%	14.93%	16.81%	16.76%	14.39%	12.96%	17.83%	16.07%	15.63%	14.39%	14.03%	15.77%	15.80%	16.78%	14.75%	16.28%	17.13%	18.58%	14.86%	18.87%	16.15%	19.63%									
15	Жириновский Владимир Вольфович	5021	54	78	99	58	105	115	42	23	100	65	71	81	73	60	98	76	56	61	54	61	61	50	79	89	67	101	66	68	64	66	51	64	52	58	78	48	65	59	72	49	90	65	60	53	88	65	77	181	72	56	77	71	109	75	71	67	61	86	81	62	67	71	61	56	85	70	80	44	86	53	44									
		6.52%	6.37%	5.33%	5.21%	5.34%	7.29%	8.32%	7.82%	6.99%	7.46%	4.28%	6.24%	8.15%	8.39%	5.84%	8.07%	6.43%	5.02%	7.98%	5.19%	6.09%	6.52%	5.98%	6.54%	8.19%	5.62%	6.47%	6.63%	8.21%	5.44%	5.51%	4.48%	6.20%	6.08%	7.85%	6.90%	4.57%	6.99%	6.34%	7.78%	7.10%	6.41%	5.67%	6.54%	5.76%	7.12%	7.53%	5.35%	26.46%	7.73%	7.68%	7.56%	6.74%	5.84%	7.01%	5.98%	5.15%	5.57%	6.16%	7.47%	5.47%	6.77%	5.67%	5.88%	7.65%	7.21%	5.26%	8.85%	5.74%	5.71%	5.13%	3.69%									
16	Путин Владимир Владимирович	54303	574	1027	1300	778	967	969	379	220	941	1126	783	688	602	721	831	850	771	508	768	714	681	587	844	797	876	1083	703	564	842	868	807	746	617	500	804	742	664	679	691	476	1011	864	654	660	905	627	1049	394	631	507	703	729	1315	786	884	888	775	996	775	824	686	896	707	497	801	903	604	548	1030	744	822									
		70.50%	67.69%	70.20%	68.35%	71.64%	67.15%	70.12%	70.58%	66.87%	70.17%	74.23%	68.87%	69.22%	69.20%	70.20%	68.40%	71.91%	69.09%	66.49%	73.85%	71.26%	72.76%	70.22%	69.87%	73.32%	73.49%	69.38%	70.58%	68.12%	71.60%	72.45%	70.85%	72.29%	72.16%	67.66%	71.15%	70.67%	71.47%	73.01%	74.62%	68.99%	72.06%	75.33%	71.24%	71.74%	73.22%	72.65%	72.95%	57.60%	67.78%	69.55%	69.06%	69.23%	70.40%	73.46%	74.41%	68.26%	70.78%	71.40%	71.49%	72.73%	69.36%	71.51%	68.18%	67.90%	67.94%	67.84%	66.81%	71.45%	68.44%	71.95%	68.96%									
17	Собчак Ксения Анатольевна	1986	26	51	68	26	40	39	7	7	28	34	35	30	22	20	36	28	32	25	29	33	21	16	29	16	17	51	24	23	24	29	44	28	20	16	23	19	8	20	15	16	28	29	19	14	30	13	40	33	23	16	27	28	51	8	18	57	22	36	22	34	27	37	36	32	33	48	18	24	36	25	47									
		2.58%	3.07%	3.49%	3.58%	2.39%	2.78%	2.82%	1.30%	2.13%	2.09%	2.24%	3.08%	3.02%	2.53%	1.95%	2.96%	2.37%	2.87%	3.27%	2.79%	3.29%	2.24%	1.91%	2.40%	1.47%	1.43%	3.27%	2.41%	2.78%	2.04%	2.42%	3.86%	2.71%	2.34%	2.17%	2.04%	1.81%	0.86%	2.15%	1.62%	2.32%	1.99%	2.53%	2.07%	1.52%	2.43%	1.51%	2.78%	4.82%	2.47%	2.19%	2.65%	2.66%	2.73%	0.75%	1.52%	4.38%	2.01%	2.58%	2.03%	3.00%	2.73%	2.95%	3.47%	4.37%	2.80%	3.61%	1.99%	3.13%	2.39%	2.42%	3.94%									
18	Сурайкин Максим Александрович	440	5	5	5	9	5	8	4	0	8	9	13	5	6	5	4	7	15	3	4	6	8	7	10	6	7	12	5	3	7	5	6	2	7	5	7	5	5	2	4	8	7	8	7	5	10	8	7	5	18	4	2	7	8	8	7	4	10	5	6	6	9	8	5	7	8	5	1	3	3	1	1									
		0.57%	0.59%	0.34%	0.26%	0.83%	0.35%	0.58%	0.74%	0.00%	0.60%	0.59%	1.14%	0.50%	0.69%	0.49%	0.33%	0.59%	1.34%	0.39%	0.38%	0.60%	0.85%	0.84%	0.83%	0.55%	0.59%	0.77%	0.50%	0.36%	0.60%	0.42%	0.53%	0.19%	0.82%	0.68%	0.62%	0.48%	0.54%	0.22%	0.43%	1.16%	0.50%	0.70%	0.76%	0.54%	0.81%	0.93%	0.49%	0.73%	1.93%	0.55%	0.20%	0.66%	0.43%	0.75%	0.59%	0.31%	0.91%	0.36%	0.55%	0.53%	0.91%	0.64%	0.48%	0.96%	0.68%	0.38%	0.11%	0.39%	0.20%	0.10%	0.08%									
19	Титов Борис Юрьевич	752	8	30	12	10	19	8	1	5	12	17	9	11	8	12	11	14	9	10	12	12	12	6	10	8	4	22	8	3	14	7	11	14	12	8	11	13	8	11	4	6	13	6	8	6	13	6	21	5	13	6	9	8	18	6	9	20	9	16	5	7	10	8	12	8	15	18	8	6	14	16	11									
		0.98%	0.94%	2.05%	0.63%	0.92%	1.32%	0.58%	0.19%	1.52%	0.89%	1.12%	0.79%	1.11%	0.92%	1.17%	0.91%	1.18%	0.81%	1.31%	1.15%	1.20%	1.28%	0.72%	0.83%	0.74%	0.34%	1.41%	0.80%	0.36%	1.19%	0.58%	0.97%	1.36%	1.40%	1.08%	0.97%	1.24%	0.86%	1.18%	0.43%	0.87%	0.93%	0.52%	0.87%	0.65%	1.05%	0.70%	1.46%	0.73%	1.40%	0.82%	0.88%	0.76%	0.96%	0.56%	0.76%	1.54%	0.82%	1.15%	0.46%	0.62%	1.01%	0.64%	1.16%	1.09%	1.27%	1.35%	0.88%	0.78%	0.93%	1.55%	0.92%									
20	Явлинский Григорий Алексеевич	1229	24	24	21	18	23	25	6	3	22	29	17	13	18	11	21	15	24	19	7	15	13	19	22	17	16	31	16	12	26	29	14	16	15	8	22	6	14	12	14	9	24	2	22	7	11	8	29	1	13	12	29	11	28	12	16	22	18	22	16	21	15	15	20	15	20	32	14	19	30	19	20									
		1.60%	2.83%	1.64%	1.10%	1.66%	1.60%	1.81%	1.12%	0.91%	1.64%	1.91%	1.50%	1.31%	2.07%	1.07%	1.73%	1.27%	2.15%	2.49%	0.67%	1.50%	1.39%	2.27%	1.82%	1.56%	1.34%	1.99%	1.61%	1.45%	2.21%	2.42%	1.23%	1.55%	1.75%	1.08%	1.95%	0.57%	1.51%	1.29%	1.51%	1.30%	1.71%	0.17%	2.40%	0.76%	0.89%	0.93%	2.02%	0.15%	1.40%	1.65%	2.85%	1.04%	1.50%	1.12%	1.35%	1.69%	1.64%	1.58%	1.48%	1.85%	1.52%	1.20%	1.93%	2.05%	1.70%	2.40%	1.55%	2.48%	1.99%	1.84%	1.68%									
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
																																																																																		
