12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1322	35	9	9	11	32	10	13	3	24	46	11	7	2	17	21	18	24	14	12	18	24	30	50	17	19	21	12	22	18	20	27	30	13	29	24	20	27	22	22	27	25	18	25	19	29	24	16	20	22	16	6	25	0	6	9	18	16	26	20	12	14	25	14	11	33	18	12	9	8	6	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1715	20	22	16	15	13	13	10	16	10	7	13	6	6	12	12	15	14	8	20	11	11	9	16	31	11	11	9	9	14	11	14	24	27	51	69	31	37	16	18	14	22	10	14	10	19	23	6	62	3	19	66	15	533	15	6	13	13	13	5	12	7	6	8	6	31	25	17	19	10	10	5					
14	Число неиспользованных открепительных удостоверений	432	5	6	6	4	3	5	2	12	1	19	9	3	8	3	9	7	1	1	8	12	6	15	0	3	1	9	13	3	7	5	8	0	7	1	11	5	13	18	18	3	0	2	0	1	11	16	4	0	3	4	9	5	0	9	6	2	4	13	0	8	1	5	6	9	12	2	3	6	7	9	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	86	1	1	0	2	0	0	1	2	0	0	3	0	0	2	0	4	0	2	0	0	0	1	2	1	5	3	0	0	1	0	0	2	1	2	2	3	2	0	2	1	2	4	2	3	1	1	0	1	0	0	1	2	0	2	2	1	1	0	0	2	2	5	0	0	0	4	0	1	1	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																														
18	Богданов Андрей Владимирович	1465	33	18	14	15	30	22	15	13	12	32	15	11	9	20	27	26	31	13	16	28	22	26	20	31	33	21	17	23	19	13	39	14	12	28	26	35	37	24	20	17	15	10	9	24	15	23	12	24	10	27	10	24	17	20	10	35	11	23	17	22	19	32	30	26	33	17	12	16	15	19	11					
		2.31%	2.71%	2.75%	2.06%	2.19%	2.90%	3.59%	2.49%	2.45%	1.94%	2.24%	1.82%	2.28%	2.60%	1.93%	2.59%	2.33%	3.18%	1.81%	2.08%	2.59%	2.98%	2.30%	2.28%	2.95%	3.46%	2.30%	2.28%	2.39%	1.86%	1.07%	3.52%	1.31%	1.35%	2.67%	2.42%	3.19%	3.10%	2.68%	2.32%	1.66%	1.99%	1.14%	0.98%	2.67%	1.89%	1.79%	1.74%	2.26%	1.15%	2.60%	0.99%	2.46%	1.62%	2.53%	1.71%	3.32%	1.28%	2.19%	2.15%	2.47%	2.30%	3.39%	2.95%	2.57%	2.39%	2.19%	2.40%	2.59%	2.70%	3.34%	1.87%					
19	Жириновский Владимир Вольфович	9640	178	93	95	112	103	49	106	69	75	195	113	87	41	162	147	154	146	119	113	171	97	148	139	139	160	142	104	158	135	175	163	166	144	159	148	172	166	142	107	169	157	135	162	148	144	161	134	172	144	137	140	131	315	139	110	150	134	185	136	127	152	155	189	178	159	118	78	66	71	67	85					
		15.22%	14.63%	14.20%	14.01%	16.35%	9.95%	8.01%	17.58%	13.02%	12.12%	13.64%	13.68%	18.05%	11.85%	15.65%	14.12%	13.82%	14.99%	16.53%	14.71%	15.80%	13.14%	13.12%	15.85%	13.24%	16.77%	15.57%	13.96%	16.41%	13.21%	14.34%	14.71%	15.51%	16.14%	15.17%	13.78%	15.66%	13.90%	15.87%	12.41%	16.52%	20.85%	15.38%	17.61%	16.48%	18.14%	12.52%	19.39%	16.17%	16.59%	13.17%	13.86%	13.41%	29.94%	17.62%	18.84%	14.22%	15.62%	17.65%	17.24%	14.29%	18.42%	16.44%	18.57%	17.62%	11.50%	15.23%	15.57%	10.70%	12.77%	11.78%	14.43%					
20	Зюганов Геннадий Андреевич	13426	169	121	155	132	139	154	134	124	153	241	173	98	110	222	264	254	217	142	168	237	146	199	160	229	207	222	184	228	264	331	294	233	209	214	247	216	259	192	239	248	142	201	226	208	165	259	105	248	184	270	229	196	58	168	138	236	186	201	137	151	136	198	172	203	253	157	108	155	123	136	149					
		21.19%	13.89%	18.47%	22.86%	19.27%	13.43%	25.16%	22.22%	23.40%	24.72%	16.85%	20.94%	20.33%	31.79%	21.45%	25.36%	22.80%	22.28%	19.72%	21.88%	21.90%	19.78%	17.64%	18.24%	21.81%	21.70%	24.34%	24.70%	23.68%	25.83%	27.13%	26.53%	21.78%	23.43%	20.42%	22.99%	19.67%	21.69%	21.45%	27.73%	24.24%	18.86%	22.89%	24.57%	23.16%	20.78%	20.14%	15.20%	23.31%	21.20%	25.96%	22.67%	20.06%	5.51%	21.29%	23.63%	22.37%	21.68%	19.18%	17.36%	16.99%	16.48%	20.99%	16.90%	20.10%	18.29%	20.26%	21.56%	25.12%	22.12%	23.90%	25.30%					
21	Медведев Дмитрий Анатольевич	37647	812	413	403	415	739	375	342	318	368	941	511	272	176	610	584	658	562	433	457	624	464	737	547	640	541	509	415	537	582	679	593	637	514	626	642	658	713	529	485	578	433	525	506	511	452	819	436	604	519	587	610	615	503	447	322	612	513	616	490	583	513	537	615	591	912	466	291	365	336	341	338					
		59.42%	66.72%	63.05%	59.44%	60.58%	71.40%	61.27%	56.72%	60.00%	59.45%	65.80%	61.86%	56.43%	50.87%	58.94%	56.10%	59.07%	57.70%	60.14%	59.51%	57.67%	62.87%	65.34%	62.37%	60.95%	56.71%	55.81%	55.70%	55.76%	56.95%	55.66%	53.52%	59.53%	57.62%	59.73%	59.78%	59.93%	59.72%	59.11%	56.26%	56.50%	57.50%	59.79%	55.00%	56.90%	56.93%	63.69%	63.10%	56.77%	59.79%	56.44%	60.40%	62.95%	47.81%	56.65%	55.14%	58.01%	59.79%	58.78%	62.10%	65.58%	62.18%	56.95%	60.41%	58.51%	65.94%	60.13%	58.08%	59.16%	60.43%	59.93%	57.39%					
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
																																																																														
