Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Рассказовская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №587	УИК №588	УИК №589	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601					
		17.54%	11.43%	8.79%	27.55%	18.68%	23.01%	22.98%	9.30%	13.29%	11.71%	20.23%	22.85%	20.15%	11.88%	14.29%	11.59%	16.07%	18.80%	7.58%	23.91%	16.07%	26.27%	22.16%	14.31%	10.50%	8.78%	12.55%	19.76%	20.71%	15.79%	8.28%	8.82%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	12	0	1	1	0	0	0	0	0	1	1	1	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	1	0					
		0.10%	0.00%	0.42%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.16%	0.11%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.49%	0.00%	0.34%	0.00%	0.00%	0.59%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	12	3	0	0	1	1	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0					
		0.10%	0.36%	0.00%	0.00%	0.24%	0.20%	0.00%	0.00%	0.00%	0.37%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.89%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	950	29	12	11	31	29	15	17	30	32	58	91	91	19	28	4	18	29	22	44	21	37	37	61	33	32	24	46	23	7	13	6					
		8.05%	3.45%	5.02%	4.15%	7.33%	5.91%	4.66%	9.88%	10.49%	5.95%	9.39%	10.14%	9.86%	9.41%	12.12%	5.80%	16.07%	7.90%	8.33%	8.35%	6.89%	8.53%	6.56%	11.80%	16.50%	15.61%	4.78%	7.77%	8.21%	6.14%	7.69%	4.41%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	501	35	5	16	8	26	11	13	10	22	30	35	29	6	17	9	3	31	14	24	11	13	16	33	13	6	15	27	13	3	5	2					
		4.24%	4.17%	2.09%	6.04%	1.89%	5.30%	3.42%	7.56%	3.50%	4.09%	4.85%	3.90%	3.14%	2.97%	7.36%	13.04%	2.68%	8.45%	5.30%	4.55%	3.61%	2.99%	2.84%	6.38%	6.50%	2.93%	2.99%	4.56%	4.64%	2.63%	2.96%	1.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	54	4	1	1	4	1	0	0	1	4	6	5	5	2	4	0	0	0	3	3	1	1	2	1	0	0	0	2	0	1	2	0					
		0.46%	0.48%	0.42%	0.38%	0.95%	0.20%	0.00%	0.00%	0.35%	0.74%	0.97%	0.56%	0.54%	0.99%	1.73%	0.00%	0.00%	0.00%	1.14%	0.57%	0.33%	0.23%	0.35%	0.19%	0.00%	0.00%	0.00%	0.34%	0.00%	0.88%	1.18%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	7545	635	179	151	281	290	196	123	188	380	377	511	575	132	128	43	66	209	184	302	192	251	353	322	125	136	383	355	173	80	117	108					
		63.92%	75.60%	74.90%	56.98%	66.43%	59.06%	60.87%	71.51%	65.73%	70.63%	61.00%	56.97%	62.30%	65.35%	55.41%	62.32%	58.93%	56.95%	69.70%	57.31%	62.95%	57.83%	62.59%	62.28%	62.50%	66.34%	76.29%	59.97%	61.79%	70.18%	69.23%	79.41%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	53	1	3	0	4	1	0	0	0	2	2	8	6	0	4	1	0	0	0	1	0	1	5	2	1	1	3	2	0	2	2	1					
		0.45%	0.12%	1.26%	0.00%	0.95%	0.20%	0.00%	0.00%	0.00%	0.37%	0.32%	0.89%	0.65%	0.00%	1.73%	1.45%	0.00%	0.00%	0.00%	0.19%	0.00%	0.23%	0.89%	0.39%	0.50%	0.49%	0.60%	0.34%	0.00%	1.75%	1.18%	0.74%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
