Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Хиславичская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	46	9	4	4	1	2	1	2	1	0	1	1	2	3	2	1	3	2	2	3	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	166	10	10	6	9	10	8	10	7	8	9	8	8	8	7	5	6	9	10	2	10	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	1.Политическая партия «Аграрная партия России»	146	17	12	4	4	11	5	4	8	10	13	2	10	6	4	4	5	7	1	7	7	5					
		2.74%	2.07%	1.67%	1.69%	2.09%	7.97%	1.56%	2.96%	3.54%	4.41%	5.22%	1.29%	2.93%	2.68%	1.75%	4.49%	4.95%	4.32%	0.61%	2.90%	2.98%	4.17%					
19	2.Всероссийская политическая партия «Гражданская Сила»	24	9	3	1	0	0	1	0	0	0	0	0	3	0	1	0	0	1	4	0	0	1					
		0.45%	1.09%	0.42%	0.42%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.44%	0.00%	0.00%	0.62%	2.45%	0.00%	0.00%	0.83%					
20	3.Политическая партия «Демократическая партия России»	13	0	1	0	1	1	2	1	0	1	1	1	0	0	0	0	0	1	2	0	1	0					
		0.24%	0.00%	0.14%	0.00%	0.52%	0.72%	0.63%	0.74%	0.00%	0.44%	0.40%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.62%	1.23%	0.00%	0.43%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	559	92	102	20	25	9	23	9	16	19	30	24	32	33	30	6	7	14	24	14	22	8					
		10.50%	11.18%	14.17%	8.44%	13.09%	6.52%	7.19%	6.67%	7.08%	8.37%	12.05%	15.48%	9.38%	14.73%	13.16%	6.74%	6.93%	8.64%	14.72%	5.81%	9.36%	6.67%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	3	2	3	0	0	2	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0					
		0.28%	0.36%	0.28%	1.27%	0.00%	0.00%	0.63%	0.00%	0.00%	0.00%	0.00%	0.65%	0.29%	0.00%	0.44%	0.00%	0.00%	0.62%	0.61%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	6	3	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0					
		0.11%	0.36%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	753	131	90	57	25	33	31	12	22	22	36	8	51	28	42	16	26	25	13	27	29	29					
		14.14%	15.92%	12.50%	24.05%	13.09%	23.91%	9.69%	8.89%	9.73%	9.69%	14.46%	5.16%	14.96%	12.50%	18.42%	17.98%	25.74%	15.43%	7.98%	11.20%	12.34%	24.17%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	438	78	55	15	30	6	15	7	13	19	32	14	44	16	12	11	7	10	4	14	24	12					
		8.23%	9.48%	7.64%	6.33%	15.71%	4.35%	4.69%	5.19%	5.75%	8.37%	12.85%	9.03%	12.90%	7.14%	5.26%	12.36%	6.93%	6.17%	2.45%	5.81%	10.21%	10.00%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	39	4	8	1	1	2	1	4	1	2	1	4	1	2	1	0	2	0	1	2	1	0					
		0.73%	0.49%	1.11%	0.42%	0.52%	1.45%	0.31%	2.96%	0.44%	0.88%	0.40%	2.58%	0.29%	0.89%	0.44%	0.00%	1.98%	0.00%	0.61%	0.83%	0.43%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3153	463	417	130	97	73	229	95	155	152	135	68	185	133	124	52	51	102	106	172	149	65					
		59.21%	56.26%	57.92%	54.85%	50.79%	52.90%	71.56%	70.37%	68.58%	66.96%	54.22%	43.87%	54.25%	59.38%	54.39%	58.43%	50.50%	62.96%	65.03%	71.37%	63.40%	54.17%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	57	11	18	2	6	1	4	2	1	0	0	0	2	0	3	0	3	0	1	3	0	0					
		1.07%	1.34%	2.50%	0.84%	3.14%	0.72%	1.25%	1.48%	0.44%	0.00%	0.00%	0.00%	0.59%	0.00%	1.32%	0.00%	2.97%	0.00%	0.61%	1.24%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
