Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																	
Дата голосования: 02.12.2007																																																	
																																																	
Наименование Избирательной комиссии:    Новоусманская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
		Сумма	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2331	УИК №2332	УИК №2333	УИК №2334	УИК №2335	УИК №2336	УИК №2337	УИК №2338	УИК №2339	УИК №2340	УИК №2341	УИК №2342					
		0.57%	0.46%	0.49%	0.37%	0.70%	0.51%	0.25%	1.61%	0.21%	1.28%	0.66%	0.84%	1.31%	0.41%	0.23%	0.99%	0.86%	0.48%	0.00%	0.60%	0.38%	0.51%	0.00%	0.36%	0.75%	0.50%	1.86%	0.44%	0.00%	0.47%	0.09%	0.18%	0.98%	0.39%	0.39%	0.42%	0.35%	0.18%	0.51%	0.38%	0.37%	1.08%	0.18%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	28716	1719	829	689	976	575	1678	1183	1074	392	937	1450	642	508	625	810	716	1642	176	374	462	520	203	132	358	429	364	545	454	132	877	395	213	295	404	359	360	440	581	485	1364	1106	1243					
		69.83%	65.91%	68.34%	63.56%	67.87%	59.10%	70.74%	70.37%	73.87%	71.40%	61.89%	76.24%	76.61%	69.40%	72.76%	67.39%	68.45%	72.33%	86.27%	75.40%	58.56%	66.67%	65.70%	48.18%	67.04%	71.62%	67.78%	79.33%	76.82%	61.97%	77.41%	71.04%	69.61%	57.73%	79.22%	74.79%	62.72%	77.88%	74.30%	61.94%	72.82%	66.43%	75.89%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	240	20	6	11	3	4	13	6	6	2	27	15	4	5	5	13	9	15	1	0	5	0	0	0	1	5	1	0	0	1	4	1	1	3	1	4	0	2	1	8	4	23	10					
		0.58%	0.77%	0.49%	1.01%	0.21%	0.41%	0.55%	0.36%	0.41%	0.36%	1.78%	0.79%	0.48%	0.68%	0.58%	1.08%	0.86%	0.66%	0.49%	0.00%	0.63%	0.00%	0.00%	0.00%	0.19%	0.83%	0.19%	0.00%	0.00%	0.47%	0.35%	0.18%	0.33%	0.59%	0.20%	0.83%	0.00%	0.35%	0.13%	1.02%	0.21%	1.38%	0.61%					
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
