Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Новоусманская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №2308	УИК №2309	УИК №2310	УИК №2311	УИК №2312	УИК №2313	УИК №2314	УИК №2315	УИК №2316	УИК №2317	УИК №2318	УИК №2319	УИК №2320	УИК №2321	УИК №2322	УИК №2323	УИК №2324	УИК №2325	УИК №2326	УИК №2327	УИК №2328	УИК №2329	УИК №2330	УИК №2331	УИК №2332	УИК №2333	УИК №2334	УИК №2335	УИК №2336	УИК №2337	УИК №2338	УИК №2339	УИК №2340	УИК №2341	УИК №2342	УИК №2343					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	7439	403	301	188	275	341	450	253	397	130	364	288	117	134	153	268	208	437	21	52	141	159	63	85	56	68	116	47	75	20	181	82	44	143	59	39	90	86	108	115	201	302	183	196					
		17.33%	23.93%	30.56%	16.94%	15.23%	25.54%	17.74%	13.92%	25.68%	20.50%	17.68%	14.55%	16.57%	18.16%	20.29%	29.81%	13.47%	23.62%	15.11%	11.93%	19.61%	23.28%	18.53%	31.25%	9.71%	9.86%	20.79%	5.59%	11.13%	8.37%	14.16%	14.75%	12.68%	23.91%	11.17%	6.33%	20.09%	18.98%	14.46%	14.59%	10.50%	17.48%	11.23%	17.09%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	565	38	19	11	23	19	34	16	31	7	34	34	14	4	16	16	38	22	3	1	7	10	9	3	2	4	4	3	3	0	11	4	5	10	8	13	7	3	3	2	17	12	12	33					
		1.32%	2.26%	1.93%	0.99%	1.27%	1.42%	1.34%	0.88%	2.01%	1.10%	1.65%	1.72%	1.98%	0.54%	2.12%	1.78%	2.46%	1.19%	2.16%	0.23%	0.97%	1.46%	2.65%	1.10%	0.35%	0.58%	0.72%	0.36%	0.45%	0.00%	0.86%	0.72%	1.44%	1.67%	1.52%	2.11%	1.56%	0.66%	0.40%	0.25%	0.89%	0.69%	0.74%	2.88%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	25941	864	341	684	1018	590	1443	1278	605	380	1373	1398	426	384	447	449	1143	791	84	287	420	321	163	126	390	490	286	707	488	189	853	354	215	254	374	490	275	275	504	526	1377	1062	1211	606					
		60.43%	51.31%	34.62%	61.62%	56.37%	44.19%	56.90%	70.30%	39.13%	59.94%	66.68%	70.61%	60.34%	52.03%	59.28%	49.94%	74.03%	42.76%	60.43%	65.83%	58.41%	46.99%	47.94%	46.32%	67.59%	71.01%	51.25%	84.07%	72.40%	79.08%	66.74%	63.67%	61.96%	42.47%	70.83%	79.55%	61.38%	60.71%	67.47%	66.75%	71.94%	61.46%	74.29%	52.83%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	337	13	4	9	7	32	77	8	2	12	4	8	9	1	5	3	2	8	1	3	2	1	7	1	8	3	6	1	0	1	9	16	0	12	12	4	2	0	4	1	4	4	18	13					
		0.78%	0.77%	0.41%	0.81%	0.39%	2.40%	3.04%	0.44%	0.13%	1.89%	0.19%	0.40%	1.27%	0.14%	0.66%	0.33%	0.13%	0.43%	0.72%	0.69%	0.28%	0.15%	2.06%	0.37%	1.39%	0.43%	1.08%	0.12%	0.00%	0.42%	0.70%	2.88%	0.00%	2.01%	2.27%	0.65%	0.45%	0.00%	0.54%	0.13%	0.21%	0.23%	1.10%	1.13%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
