Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Александрово-Гайская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	112	13	13	17	6	0	10	3	0	3	3	3	2	6	3	9	0	8	0	0	6	2	5					
		1.21%	1.14%	1.65%	2.35%	0.79%	0.0%	1.23%	1.04%	0.0%	3.06%	1.51%	0.48%	1.52%	1.68%	2.47%	2.06%	0.0%	2.34%	0.0%	0.0%	1.46%	2.04%	0.77%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	61	20	5	5	7	2	1	1	1	0	2	6	1	2	0	1	0	0	0	0	2	1	4					
		0.65%	1.76%	0.63%	0.69%	0.93%	0.24%	0.12%	0.34%	0.54%	0.0%	1.01%	0.96%	0.76%	0.56%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.48%	1.02%	0.62%					
22	"5. ""За Русь Святую"""	7	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.07%	0.17%	0.12%	0.0%	0.13%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	1	0	0	0	1	1	1	0	0	0	1	0	3	0	3	0	3	0	0	0	0	1					
		0.16%	0.08%	0.0%	0.0%	0.0%	0.12%	0.12%	0.34%	0.0%	0.0%	0.0%	0.16%	0.0%	0.84%	0.0%	0.68%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.15%					
24	"7. ""Новый курс - Автомобильная Россия"""	24	8	3	2	5	0	2	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0					
		0.25%	0.70%	0.38%	0.27%	0.66%	0.0%	0.24%	0.34%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.24%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	7	0	1	0	2	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0					
		0.07%	0.0%	0.12%	0.0%	0.26%	0.0%	0.0%	0.34%	0.0%	0.0%	0.50%	0.0%	0.0%	0.28%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	8	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	4	0	0					
		0.08%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.65%	0.0%	0.0%	0.29%	0.0%	0.0%	0.97%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	233	17	11	17	8	0	14	12	7	5	3	9	12	44	4	13	4	13	0	0	9	4	27					
		2.51%	1.49%	1.39%	2.35%	1.06%	0.0%	1.73%	4.18%	3.84%	5.10%	1.51%	1.44%	9.16%	12.32%	3.30%	2.98%	3.38%	3.81%	0.0%	0.0%	2.19%	4.08%	4.19%					
28	"11. ""Истинные патриоты России"""	33	0	1	5	4	3	9	2	0	0	0	3	2	1	0	1	0	1	0	0	0	0	1					
		0.35%	0.0%	0.12%	0.69%	0.53%	0.36%	1.11%	0.69%	0.0%	0.0%	0.0%	0.48%	1.52%	0.28%	0.0%	0.22%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.15%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	19	0	3	0	2	0	2	3	3	0	0	1	0	0	2	0	0	2	0	0	1	0	0					
		0.20%	0.0%	0.38%	0.0%	0.26%	0.0%	0.24%	1.04%	1.64%	0.0%	0.0%	0.16%	0.0%	0.0%	1.65%	0.0%	0.0%	0.58%	0.0%	0.0%	0.24%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	12	4	1	0	3	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0					
		0.12%	0.35%	0.12%	0.0%	0.39%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.82%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	0	1	0	0	2	4	1	3	0	0	3	1	1	0	2	0	0	0	0	0	0	2					
		0.21%	0.0%	0.12%	0.0%	0.0%	0.24%	0.49%	0.34%	1.64%	0.0%	0.0%	0.48%	0.76%	0.28%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.31%					
32	"15. ""Партия СЛОН"""	6	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0					
		0.06%	0.0%	0.12%	0.0%	0.0%	0.12%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.22%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	202	51	13	28	23	0	14	17	1	1	2	13	3	5	3	9	0	2	0	0	13	0	4					
		2.18%	4.48%	1.65%	3.87%	3.05%	0.0%	1.73%	5.92%	0.54%	1.02%	1.01%	2.08%	2.29%	1.40%	2.47%	2.06%	0.0%	0.58%	0.0%	0.0%	3.17%	0.0%	0.62%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	0	2	0	0	0	5	1	2	0	2	4	1	2	0	2	2	3	0	0	3	1	2					
		0.34%	0.0%	0.25%	0.0%	0.0%	0.0%	0.61%	0.34%	1.09%	0.0%	1.01%	0.64%	0.76%	0.56%	0.0%	0.45%	1.69%	0.87%	0.0%	0.0%	0.73%	1.02%	0.31%					
35	"18. ""ЛДПР"""	281	54	25	45	39	4	15	20	4	0	2	32	1	9	0	6	2	3	0	1	9	3	7					
		3.03%	4.75%	3.17%	6.22%	5.18%	0.48%	1.85%	6.96%	2.19%	0.0%	1.01%	5.12%	0.76%	2.52%	0.0%	1.37%	1.69%	0.87%	0.0%	0.95%	2.19%	3.06%	1.08%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	56	4	4	0	1	0	6	5	0	0	2	3	1	5	0	5	0	6	0	0	4	1	9					
		0.60%	0.35%	0.50%	0.0%	0.13%	0.0%	0.74%	1.74%	0.0%	0.0%	1.01%	0.48%	0.76%	1.40%	0.0%	1.14%	0.0%	1.75%	0.0%	0.0%	0.97%	1.02%	1.39%					
37	"20. ""Политическая партия ""Единая Россия"""	6643	822	605	516	489	702	589	139	136	86	160	436	80	203	89	334	84	220	71	102	245	54	481					
		71.80%	72.35%	76.87%	71.36%	65.02%	85.71%	72.89%	48.43%	74.72%	87.75%	80.80%	69.87%	61.06%	56.86%	73.55%	76.60%	71.18%	64.51%	92.20%	97.14%	59.75%	55.10%	74.68%					
38	"21. ""Российская Конституционно-демократическая партия"""	11	2	1	0	0	0	1	2	1	0	0	0	0	0	2	1	0	0	0	0	0	0	1					
		0.11%	0.17%	0.12%	0.0%	0.0%	0.0%	0.12%	0.69%	0.54%	0.0%	0.0%	0.0%	0.0%	0.0%	1.65%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%					
39	"22. ""Развитие предпринимательства"""	8	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1					
		0.08%	0.0%	0.38%	0.0%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.24%	0.0%	0.15%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	968	99	57	53	121	93	92	52	15	3	19	70	11	42	6	25	18	29	1	0	85	7	70					
		10.46%	8.71%	7.24%	7.33%	16.09%	11.35%	11.38%	18.11%	8.24%	3.06%	9.59%	11.21%	8.39%	11.76%	4.95%	5.73%	15.25%	8.50%	1.29%	0.0%	20.73%	7.14%	10.86%					
																													
41	Против всех	171	25	19	11	17	4	6	10	2	0	0	19	3	9	3	6	0	6	1	0	10	12	8					
		1.84%	2.20%	2.41%	1.52%	2.26%	0.48%	0.74%	3.48%	1.09%	0.0%	0.0%	3.04%	2.29%	2.52%	2.47%	1.37%	0.0%	1.75%	1.29%	0.0%	2.43%	12.24%	1.24%					
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
																													
