Выборы Президента Российской Федерации																																																		
																																																		
"Наименование Избирательной комиссии:    Ярославль, Заволжская"																																																		
																																																		
Итоги голосования 																																																		
																																																		
		Сумма	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	. Глазьев Сергей Юрьевич	2957	26	22	30	28	6	1	64	75	106	108	131	100	84	123	97	95	90	72	145	122	82	100	103	94	69	91	74	79	92	16	74	26	75	62	52	57	65	94	55	48	15	4	5					
		5.89%	6.55%	5.95%	4.55%	3.88%	2.01%	0.88%	4.81%	5.13%	6.22%	6.57%	7.82%	6.44%	5.12%	8.04%	6.06%	5.93%	6.55%	5.55%	8.50%	7.24%	5.28%	6.63%	6.54%	6.02%	4.35%	5.77%	4.77%	6.89%	5.64%	2.71%	4.14%	6.25%	5.75%	5.55%	4.74%	5.59%	5.87%	6.50%	5.01%	6.97%	4.84%	5.88%	4.90%					
19	. Малышкин Олег Александрович	1102	16	5	15	9	2	1	28	34	37	48	40	36	35	35	29	25	35	39	37	26	41	33	36	37	27	24	27	18	43	25	39	10	10	14	41	26	38	32	23	11	10	1	4					
		2.20%	4.03%	1.35%	2.27%	1.25%	0.67%	0.88%	2.11%	2.33%	2.17%	2.92%	2.39%	2.32%	2.13%	2.29%	1.81%	1.56%	2.55%	3.01%	2.17%	1.54%	2.64%	2.19%	2.28%	2.37%	1.70%	1.52%	1.74%	1.57%	2.64%	4.24%	2.18%	2.40%	0.77%	1.25%	3.74%	2.55%	3.43%	2.21%	2.09%	1.60%	3.23%	1.47%	3.92%					
20	. Миронов Сергей Михайлович	474	8	3	8	7	5	2	7	13	10	12	14	10	20	17	21	14	9	14	20	15	17	14	16	13	7	9	14	16	11	4	16	2	14	10	21	12	13	16	10	4	3	3	0					
		0.94%	2.02%	0.81%	1.21%	0.97%	1.68%	1.77%	0.53%	0.89%	0.59%	0.73%	0.84%	0.64%	1.22%	1.11%	1.31%	0.87%	0.65%	1.08%	1.17%	0.89%	1.09%	0.93%	1.02%	0.83%	0.44%	0.57%	0.90%	1.40%	0.67%	0.68%	0.90%	0.48%	1.07%	0.89%	1.91%	1.18%	1.17%	1.11%	0.91%	0.58%	0.97%	4.41%	0.00%					
21	. Путин Владимир Владимирович	34826	283	273	485	532	236	80	915	1037	1155	1117	1093	1065	1098	1003	1084	1077	951	865	1104	1133	1118	1047	1081	1106	1136	1115	1127	788	1182	435	1353	304	897	789	812	710	746	953	723	475	226	45	72					
		69.37%	71.28%	73.78%	73.48%	73.68%	79.19%	70.80%	68.80%	70.93%	67.82%	67.99%	65.25%	68.62%	66.95%	65.56%	67.71%	67.19%	69.16%	66.69%	64.75%	67.20%	71.94%	69.43%	68.59%	70.81%	71.67%	70.75%	72.62%	68.76%	72.52%	73.73%	75.71%	73.08%	68.79%	70.57%	74.02%	69.68%	67.33%	65.91%	65.85%	68.94%	72.90%	66.18%	70.59%					
22	. Хакамада Ирина Муцуовна	3005	19	19	29	30	2	14	93	74	96	86	102	105	139	108	98	148	84	107	115	101	97	89	93	100	125	80	90	74	92	22	79	19	51	59	47	70	66	89	59	18	11	2	4					
		5.99%	4.79%	5.14%	4.39%	4.16%	0.67%	12.39%	6.99%	5.06%	5.64%	5.23%	6.09%	6.77%	8.48%	7.06%	6.12%	9.23%	6.11%	8.25%	6.74%	5.99%	6.24%	5.90%	5.90%	6.40%	7.89%	5.08%	5.80%	6.46%	5.64%	3.73%	4.42%	4.57%	3.91%	5.28%	4.28%	6.87%	5.96%	6.15%	5.37%	2.61%	3.55%	2.94%	3.92%					
23	. Харитонов Николай Михайлович	5088	31	33	66	93	28	3	156	132	188	195	188	154	170	162	186	143	132	113	178	204	118	147	155	118	132	151	131	111	120	59	129	38	176	126	100	93	127	190	161	96	36	9	10					
		10.13%	7.81%	8.92%	10.00%	12.88%	9.40%	2.65%	11.73%	9.03%	11.04%	11.87%	11.22%	9.92%	10.37%	10.59%	11.62%	8.92%	9.60%	8.71%	10.44%	12.10%	7.59%	9.75%	9.84%	7.55%	8.33%	9.58%	8.44%	9.69%	7.36%	10.00%	7.22%	9.13%	13.50%	11.27%	9.12%	9.13%	11.46%	13.14%	14.66%	13.93%	11.61%	13.24%	9.80%					
																																																		
24	Против всех	2204	14	13	17	16	8	11	52	78	92	61	86	70	76	65	74	94	67	78	85	71	73	66	79	78	80	91	77	56	78	17	70	13	47	40	6	30	38	53	53	17	8	1	5					
		4.39%	3.53%	3.51%	2.58%	2.22%	2.68%	9.73%	3.91%	5.34%	5.40%	3.71%	5.13%	4.51%	4.63%	4.25%	4.62%	5.86%	4.87%	6.01%	4.99%	4.21%	4.70%	4.38%	5.01%	4.99%	5.05%	5.77%	4.96%	4.89%	4.79%	2.88%	3.92%	3.12%	3.60%	3.58%	0.55%	2.94%	3.43%	3.67%	4.83%	2.47%	2.58%	1.47%	4.90%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
