Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Петродворцовая № 8																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385	УИК №1386	УИК №1387	УИК №1388	УИК №1389	УИК №1390	УИК №1391	УИК №1392	УИК №1393	УИК №1394	УИК №1395	УИК №1396	УИК №1397					
14	Число погашенных открепительных удостоверений	1560	43	66	73	68	65	71	57	61	0	66	63	26	36	60	60	35	56	69	69	61	10	67	64	64	65	59	60	66	0					
15	Число открепительных удостоверений выданных ТИК	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
18	"1. ""ЕДИНЕНИЕ"""	326	2	15	1	13	8	10	13	14	5	9	10	11	18	11	6	17	12	15	26	6	27	5	10	9	7	10	15	8	13					
		1.13%	0.43%	1.21%	0.22%	1.28%	0.90%	1.38%	1.89%	1.16%	1.73%	0.75%	0.85%	1.09%	1.89%	1.18%	0.52%	1.15%	1.05%	1.31%	1.93%	0.54%	2.17%	0.46%	0.75%	0.72%	0.62%	1.09%	1.20%	1.14%	3.44%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1616	18	65	20	39	28	28	32	58	4	63	81	70	62	69	52	64	52	51	41	74	59	57	114	105	52	53	98	98	9					
		5.62%	3.90%	5.28%	4.55%	3.86%	3.16%	3.88%	4.66%	4.80%	1.38%	5.25%	6.95%	6.97%	6.52%	7.41%	4.55%	4.34%	4.56%	4.45%	3.05%	6.69%	4.75%	5.33%	8.55%	8.41%	4.65%	5.81%	7.89%	14.06%	2.38%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	877	15	40	15	32	32	29	22	27	21	49	53	31	32	25	26	25	34	39	24	28	22	45	25	35	43	25	41	10	32					
		3.05%	3.25%	3.25%	3.41%	3.16%	3.61%	4.02%	3.20%	2.23%	7.29%	4.09%	4.54%	3.09%	3.36%	2.68%	2.27%	1.69%	2.98%	3.40%	1.78%	2.53%	1.77%	4.21%	1.87%	2.80%	3.84%	2.74%	3.30%	1.43%	8.48%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	2870	41	131	32	125	68	41	49	136	4	133	126	111	91	93	144	110	95	104	65	125	72	107	193	152	129	119	145	99	30					
		9.98%	8.89%	10.65%	7.28%	12.37%	7.67%	5.68%	7.14%	11.27%	1.38%	11.10%	10.81%	11.06%	9.57%	10.0%	12.62%	7.46%	8.33%	9.09%	4.84%	11.30%	5.80%	10.01%	14.48%	12.17%	11.54%	13.04%	11.68%	14.20%	7.95%					
22	"5. ""За Русь Святую"""	175	5	6	3	4	8	4	4	5	4	7	4	3	8	9	4	6	5	2	10	5	10	12	2	6	8	6	5	5	15					
		0.60%	1.08%	0.48%	0.68%	0.39%	0.90%	0.55%	0.58%	0.41%	1.38%	0.58%	0.34%	0.29%	0.84%	0.96%	0.35%	0.40%	0.43%	0.17%	0.74%	0.45%	0.80%	1.12%	0.15%	0.48%	0.71%	0.65%	0.40%	0.71%	3.97%					
23	"6. ""Объединенная Российская партия ""Русь"""	101	5	1	0	1	11	2	2	7	2	1	3	3	2	1	2	12	3	1	11	4	6	2	1	2	3	0	5	2	6					
		0.35%	1.08%	0.08%	0.0%	0.09%	1.24%	0.27%	0.29%	0.58%	0.69%	0.08%	0.25%	0.29%	0.21%	0.10%	0.17%	0.81%	0.26%	0.08%	0.82%	0.36%	0.48%	0.18%	0.07%	0.16%	0.26%	0.0%	0.40%	0.28%	1.59%					
24	"7. ""Новый курс - Автомобильная Россия"""	276	8	8	2	14	11	6	9	10	0	18	12	5	3	12	11	13	12	8	26	10	15	6	7	9	15	8	11	5	2					
		0.95%	1.73%	0.65%	0.45%	1.38%	1.24%	0.83%	1.31%	0.82%	0.0%	1.50%	1.03%	0.49%	0.31%	1.29%	0.96%	0.88%	1.05%	0.69%	1.93%	0.90%	1.20%	0.56%	0.52%	0.72%	1.34%	0.87%	0.88%	0.71%	0.53%					
25	"8. ""Народно-республиканская партия России"""	44	0	1	0	0	4	1	4	0	0	1	1	0	1	1	12	3	2	1	3	0	0	2	1	1	1	0	0	0	4					
		0.15%	0.0%	0.08%	0.0%	0.0%	0.45%	0.13%	0.58%	0.0%	0.0%	0.08%	0.08%	0.0%	0.10%	0.10%	1.05%	0.20%	0.17%	0.08%	0.22%	0.0%	0.0%	0.18%	0.07%	0.08%	0.08%	0.0%	0.0%	0.0%	1.06%					
26	"9. ""Российская экологическая партия ""Зеленые"""	152	3	2	2	6	6	4	0	8	0	3	5	1	5	6	5	14	3	4	6	5	5	10	9	8	9	4	9	8	2					
		0.52%	0.65%	0.16%	0.45%	0.59%	0.67%	0.55%	0.0%	0.66%	0.0%	0.25%	0.42%	0.09%	0.52%	0.64%	0.43%	0.94%	0.26%	0.34%	0.44%	0.45%	0.40%	0.93%	0.67%	0.64%	0.80%	0.43%	0.72%	1.14%	0.53%					
27	"10. ""Аграрная партия России"""	455	10	22	10	23	10	17	10	18	3	22	24	14	12	14	16	18	19	25	11	22	15	16	16	23	19	11	16	11	8					
		1.58%	2.16%	1.78%	2.27%	2.27%	1.12%	2.35%	1.45%	1.49%	1.04%	1.83%	2.06%	1.39%	1.26%	1.50%	1.40%	1.22%	1.66%	2.18%	0.82%	1.98%	1.20%	1.49%	1.20%	1.84%	1.70%	1.20%	1.28%	1.57%	2.12%					
28	"11. ""Истинные патриоты России"""	38	1	2	0	0	1	2	1	1	4	0	1	2	3	1	1	2	3	0	6	0	3	0	0	0	0	1	0	0	3					
		0.13%	0.21%	0.16%	0.0%	0.0%	0.11%	0.27%	0.14%	0.08%	1.38%	0.0%	0.08%	0.19%	0.31%	0.10%	0.08%	0.13%	0.26%	0.0%	0.44%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.79%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	373	10	8	5	13	8	15	16	10	3	15	14	11	16	17	13	11	11	12	13	12	15	17	15	16	12	23	22	15	5					
		1.29%	2.16%	0.65%	1.13%	1.28%	0.90%	2.08%	2.33%	0.82%	1.04%	1.25%	1.20%	1.09%	1.68%	1.82%	1.13%	0.74%	0.96%	1.04%	0.96%	1.08%	1.20%	1.59%	1.12%	1.28%	1.07%	2.52%	1.77%	2.15%	1.32%					
30	"13. ""Демократическая партия России"""	49	2	3	2	0	1	3	0	1	3	1	3	0	0	0	2	1	4	0	7	2	0	3	1	1	2	2	2	0	3					
		0.17%	0.43%	0.24%	0.45%	0.0%	0.11%	0.41%	0.0%	0.08%	1.04%	0.08%	0.25%	0.0%	0.0%	0.0%	0.17%	0.06%	0.35%	0.0%	0.52%	0.18%	0.0%	0.28%	0.07%	0.08%	0.17%	0.21%	0.16%	0.0%	0.79%					
31	"14. ""Великая Россия - Евразийский Союз"""	58	2	5	2	2	3	0	0	1	0	0	0	2	1	1	4	4	1	2	7	2	2	1	0	2	3	1	2	2	6					
		0.20%	0.43%	0.40%	0.45%	0.19%	0.33%	0.0%	0.0%	0.08%	0.0%	0.0%	0.0%	0.19%	0.10%	0.10%	0.35%	0.27%	0.08%	0.17%	0.52%	0.18%	0.16%	0.09%	0.0%	0.16%	0.26%	0.10%	0.16%	0.28%	1.59%					
32	"15. ""Партия СЛОН"""	46	2	1	1	1	0	0	1	1	0	2	0	0	0	1	1	4	1	1	7	2	2	0	6	0	2	0	2	2	6					
		0.15%	0.43%	0.08%	0.22%	0.09%	0.0%	0.0%	0.14%	0.08%	0.0%	0.16%	0.0%	0.0%	0.0%	0.10%	0.08%	0.27%	0.08%	0.08%	0.52%	0.18%	0.16%	0.0%	0.45%	0.0%	0.17%	0.0%	0.16%	0.28%	1.59%					
33	"16. ""Родина"" (народно-патриотический союз)"""	3189	55	138	55	127	97	61	86	145	1	137	163	163	88	126	130	139	126	142	81	163	98	120	166	129	143	86	151	65	8					
		11.09%	11.93%	11.21%	12.52%	12.57%	10.94%	8.46%	12.53%	12.02%	0.34%	11.43%	13.99%	16.25%	9.26%	13.54%	11.39%	9.43%	11.05%	12.41%	6.04%	14.73%	7.90%	11.23%	12.46%	10.33%	12.80%	9.42%	12.16%	9.32%	2.12%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	53	0	1	1	3	2	1	2	1	0	2	0	1	1	0	1	2	0	2	10	0	13	1	2	0	0	0	0	1	6					
		0.18%	0.0%	0.08%	0.22%	0.29%	0.22%	0.13%	0.29%	0.08%	0.0%	0.16%	0.0%	0.09%	0.10%	0.0%	0.08%	0.13%	0.0%	0.17%	0.74%	0.0%	1.04%	0.09%	0.15%	0.0%	0.0%	0.0%	0.0%	0.14%	1.59%					
35	"18. ""ЛДПР"""	2685	43	84	37	78	65	72	46	86	15	94	77	95	105	57	110	173	140	112	209	68	227	83	98	134	110	77	100	63	27					
		9.33%	9.32%	6.82%	8.42%	7.72%	7.33%	9.98%	6.70%	7.13%	5.20%	7.84%	6.60%	9.47%	11.05%	6.12%	9.64%	11.73%	12.28%	9.79%	15.58%	6.14%	18.30%	7.77%	7.35%	10.73%	9.84%	8.44%	8.05%	9.03%	7.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	858	15	40	10	33	48	26	24	41	6	52	43	24	25	31	31	36	35	42	15	29	25	27	29	31	22	34	30	20	34					
		2.98%	3.25%	3.25%	2.27%	3.26%	5.41%	3.60%	3.49%	3.39%	2.08%	4.34%	3.69%	2.39%	2.63%	3.33%	2.71%	2.44%	3.07%	3.67%	1.11%	2.62%	2.01%	2.52%	2.17%	2.48%	1.96%	3.72%	2.41%	2.86%	9.01%					
37	"20. ""Политическая партия ""Единая Россия"""	9590	166	464	170	326	279	299	254	430	172	407	383	314	306	310	341	499	382	383	457	335	446	354	396	378	368	291	399	191	90					
		33.35%	36.00%	37.72%	38.72%	32.27%	31.48%	41.47%	37.02%	35.65%	59.72%	33.97%	32.87%	31.30%	32.21%	33.33%	29.88%	33.85%	33.50%	33.47%	34.07%	30.28%	35.96%	33.14%	29.72%	30.28%	32.94%	31.90%	32.15%	27.40%	23.87%					
38	"21. ""Российская Конституционно-демократическая партия"""	56	0	0	1	0	16	1	0	1	0	1	1	1	1	2	0	3	3	1	8	1	0	1	1	3	4	4	0	0	2					
		0.19%	0.0%	0.0%	0.22%	0.0%	1.80%	0.13%	0.0%	0.08%	0.0%	0.08%	0.08%	0.09%	0.10%	0.21%	0.0%	0.20%	0.26%	0.08%	0.59%	0.09%	0.0%	0.09%	0.07%	0.24%	0.35%	0.43%	0.0%	0.0%	0.53%					
39	"22. ""Развитие предпринимательства"""	268	2	6	4	3	8	3	6	18	2	5	10	9	9	9	12	14	12	6	7	13	12	12	18	19	9	15	13	9	3					
		0.93%	0.43%	0.48%	0.91%	0.29%	0.90%	0.41%	0.87%	1.49%	0.69%	0.41%	0.85%	0.89%	0.94%	0.96%	1.05%	0.94%	1.05%	0.52%	0.52%	1.17%	0.96%	1.12%	1.35%	1.52%	0.80%	1.64%	1.04%	1.29%	0.79%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2991	38	123	54	114	118	55	77	143	23	132	108	100	98	96	138	139	114	114	113	153	99	142	155	141	114	105	126	45	14					
		10.40%	8.24%	10.0%	12.30%	11.28%	13.31%	7.62%	11.22%	11.85%	7.98%	11.01%	9.27%	9.97%	10.31%	10.32%	12.09%	9.43%	10.0%	9.96%	8.42%	13.83%	7.98%	13.29%	11.63%	11.29%	10.20%	11.51%	10.15%	6.45%	3.71%					
																																				
41	Против всех	1263	15	55	11	35	27	31	18	32	1	33	32	26	51	36	65	135	64	37	170	37	55	43	59	41	37	24	43	36	14					
		4.39%	3.25%	4.47%	2.50%	3.46%	3.04%	4.29%	2.62%	2.65%	0.34%	2.75%	2.74%	2.59%	5.36%	3.87%	5.69%	9.15%	5.61%	3.23%	12.67%	3.34%	4.43%	4.02%	4.42%	3.28%	3.31%	2.63%	3.46%	5.16%	3.71%					
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
