Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																								
Дата голосования: 07.12.2003 0:00:00																																																								
																																																								
Наименование Избирательной комиссии:    Абанская																																																								
																																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																								
																																																								
		Сумма	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	37	5	8	4	0	0	0	0	0	0	1	2	0	0	0	0	1	0	0	0	3	0	2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	3	0	0	3	0	1	0	0	0	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	21	5	3	1	1	0	1	0	0	0	0	2	1	0	0	2	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	149	23	18	18	1	1	5	2	1	3	8	7	1	1	1	1	0	1	1	1	1	2	1	1	1	1	1	6	2	1	1	1	1	1	1	6	7	1	1	1	1	4	3	1	1	1	1	1	2	2					
15	Число открепительных удостоверений выданных ТИК	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																								
18	"1. ""ЕДИНЕНИЕ"""	145	10	8	13	3	1	8	9	1	1	5	0	0	4	5	0	2	3	0	0	3	2	1	0	1	4	0	10	3	3	0	1	6	0	1	2	8	4	3	0	0	3	3	5	0	1	2	4	2	0					
		1.57%	0.89%	0.72%	1.81%	1.80%	1.20%	2.66%	5.76%	1.06%	0.63%	1.21%	0.0%	0.0%	4.93%	3.93%	0.0%	1.51%	3.89%	0.0%	0.0%	1.08%	1.55%	1.08%	0.0%	1.66%	3.96%	0.0%	2.5%	2.56%	6.52%	0.0%	1.20%	6.89%	0.0%	2.43%	0.70%	2.58%	3.2%	1.53%	0.0%	0.0%	0.94%	1.94%	5.15%	0.0%	1.20%	1.57%	4.16%	1.69%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	51	5	15	3	0	0	0	1	0	0	1	2	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	3	1	0	1	3	0	0	0	3	0	1	0	0	2	1	1	2	0	0	2	0	0	0					
		0.55%	0.44%	1.36%	0.41%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.24%	0.50%	1.83%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.75%	0.85%	0.0%	1.08%	3.61%	0.0%	0.0%	0.0%	1.05%	0.0%	0.8%	0.0%	0.0%	4.34%	0.31%	0.64%	2.06%	0.0%	0.0%	1.57%	0.0%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	162	12	18	10	2	0	0	1	5	15	7	7	1	2	1	0	1	0	1	0	2	3	5	0	1	1	1	14	2	1	0	2	3	2	1	11	9	8	2	1	0	4	3	0	0	0	0	1	1	1					
		1.76%	1.07%	1.63%	1.39%	1.20%	0.0%	0.0%	0.64%	5.31%	9.49%	1.70%	1.78%	0.91%	2.46%	0.78%	0.0%	0.75%	0.0%	2.12%	0.0%	0.72%	2.32%	5.43%	0.0%	1.66%	0.99%	2.27%	3.5%	1.70%	2.17%	0.0%	2.40%	3.44%	2.85%	2.43%	3.87%	2.90%	6.4%	1.02%	1.88%	0.0%	1.26%	1.94%	0.0%	0.0%	0.0%	0.0%	1.04%	0.84%	2.04%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	73	13	15	8	2	1	3	2	1	0	5	3	2	0	0	1	1	0	1	0	1	0	0	0	1	0	0	1	0	0	0	2	0	0	0	2	2	0	1	0	0	1	3	0	0	0	1	0	0	0					
		0.79%	1.16%	1.36%	1.11%	1.20%	1.20%	1.0%	1.28%	1.06%	0.0%	1.21%	0.76%	1.83%	0.0%	0.0%	1.61%	0.75%	0.0%	2.12%	0.0%	0.36%	0.0%	0.0%	0.0%	1.66%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	2.40%	0.0%	0.0%	0.0%	0.70%	0.64%	0.0%	0.51%	0.0%	0.0%	0.31%	1.94%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	66	8	11	4	2	0	1	0	0	1	3	2	0	0	2	2	1	0	0	0	0	0	0	0	0	2	0	4	1	0	0	1	1	1	0	3	0	0	1	0	2	7	1	0	1	0	2	2	0	0					
		0.71%	0.71%	0.99%	0.55%	1.20%	0.0%	0.33%	0.0%	0.0%	0.63%	0.73%	0.50%	0.0%	0.0%	1.57%	3.22%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.98%	0.0%	1.0%	0.85%	0.0%	0.0%	1.20%	1.14%	1.42%	0.0%	1.05%	0.0%	0.0%	0.51%	0.0%	4.34%	2.20%	0.64%	0.0%	2.85%	0.0%	1.57%	2.08%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	26	0	0	3	1	1	4	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	1	0	3	0	0	0	1	0	1	0	2	0	0	1	2	0	0	0	0	0	0	0					
		0.28%	0.0%	0.0%	0.41%	0.60%	1.20%	1.33%	0.64%	0.0%	0.63%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	1.08%	0.0%	0.0%	0.0%	0.0%	0.5%	0.85%	0.0%	3.26%	0.0%	0.0%	0.0%	2.43%	0.0%	0.32%	0.0%	1.02%	0.0%	0.0%	0.31%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	37	7	4	5	0	0	1	0	1	1	1	5	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	1	2	1	0	0	0	0	1	1	0	0					
		0.40%	0.62%	0.36%	0.69%	0.0%	0.0%	0.33%	0.0%	1.06%	0.63%	0.24%	1.27%	0.91%	1.23%	0.78%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.8%	0.0%	1.88%	4.34%	0.31%	0.0%	0.0%	0.0%	0.0%	0.78%	1.04%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	15	0	2	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	1	0	0					
		0.16%	0.0%	0.18%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.91%	1.23%	0.0%	0.0%	0.0%	0.0%	2.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.0%	2.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	11	2	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0					
		0.11%	0.17%	0.27%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.04%	1.69%	0.0%					
27	"10. ""Аграрная партия России"""	734	76	63	26	13	1	39	18	19	10	15	8	4	1	28	0	24	2	3	4	55	27	33	15	3	11	7	9	3	0	0	2	7	9	8	8	17	11	18	2	1	35	26	14	2	13	23	10	7	4					
		7.99%	6.79%	5.71%	3.63%	7.83%	1.20%	13.0%	11.53%	20.21%	6.32%	3.65%	2.03%	3.66%	1.23%	22.04%	0.0%	18.18%	2.59%	6.38%	8.88%	19.85%	20.93%	35.86%	19.73%	5.0%	10.89%	15.90%	2.25%	2.56%	0.0%	0.0%	2.40%	8.04%	12.85%	19.51%	2.81%	5.48%	8.8%	9.23%	3.77%	2.17%	11.04%	16.88%	14.43%	5.71%	15.66%	18.11%	10.41%	5.93%	8.16%					
28	"11. ""Истинные патриоты России"""	7	0	0	0	0	2	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	2.40%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.78%	0.0%	0.0%	1.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	42	3	3	3	1	0	0	0	0	0	3	0	0	0	0	0	0	1	1	0	0	3	0	0	0	0	2	5	0	0	0	0	0	4	0	1	4	2	1	0	0	0	2	1	0	0	2	0	0	0					
		0.45%	0.26%	0.27%	0.41%	0.60%	0.0%	0.0%	0.0%	0.0%	0.0%	0.73%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.29%	2.12%	0.0%	0.0%	2.32%	0.0%	0.0%	0.0%	0.0%	4.54%	1.25%	0.0%	0.0%	0.0%	0.0%	0.0%	5.71%	0.0%	0.35%	1.29%	1.6%	0.51%	0.0%	0.0%	0.0%	1.29%	1.03%	0.0%	0.0%	1.57%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	26	0	2	1	0	0	0	0	2	1	4	3	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	1	0	0	0	3	1	0	0	0	1	3	0	0	0	0	0	0	0					
		0.28%	0.0%	0.18%	0.13%	0.0%	0.0%	0.0%	0.0%	2.12%	0.63%	0.97%	0.76%	0.0%	0.0%	0.0%	1.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.77%	0.0%	0.0%	0.0%	0.99%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.96%	0.8%	0.0%	0.0%	0.0%	0.31%	1.94%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	15	0	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	4	1	0	0	0	1	0	0	0					
		0.16%	0.0%	0.09%	0.13%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	1.61%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	2.29%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.26%	0.64%	0.0%	0.0%	0.0%	0.78%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	20	3	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	1	0	2	1	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	0	0	1					
		0.21%	0.26%	0.09%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.91%	0.0%	0.0%	0.0%	0.75%	0.0%	2.12%	0.0%	0.72%	0.77%	0.0%	0.0%	0.0%	0.0%	2.27%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.0%	4.34%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.04%					
33	"16. ""Родина"" (народно-патриотический союз)"""	977	183	182	85	20	0	22	8	1	11	57	55	8	4	2	3	18	12	1	4	21	4	1	3	1	2	2	52	28	2	3	16	1	1	3	37	16	4	16	1	0	36	9	5	0	8	2	8	15	4					
		10.64%	16.35%	16.51%	11.87%	12.04%	0.0%	7.33%	5.12%	1.06%	6.96%	13.90%	13.99%	7.33%	4.93%	1.57%	4.83%	13.63%	15.58%	2.12%	8.88%	7.58%	3.10%	1.08%	3.94%	1.66%	1.98%	4.54%	13.0%	23.93%	4.34%	3.26%	19.27%	1.14%	1.42%	7.31%	13.02%	5.16%	3.2%	8.20%	1.88%	0.0%	11.35%	5.84%	5.15%	0.0%	9.63%	1.57%	8.33%	12.71%	8.16%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	42	8	1	0	0	1	3	0	0	1	2	2	0	2	0	1	0	4	0	0	3	1	1	2	1	0	0	1	0	0	0	0	0	0	0	0	1	2	0	0	0	1	3	0	0	0	0	1	0	0					
		0.45%	0.71%	0.09%	0.0%	0.0%	1.20%	1.0%	0.0%	0.0%	0.63%	0.48%	0.50%	0.0%	2.46%	0.0%	1.61%	0.0%	5.19%	0.0%	0.0%	1.08%	0.77%	1.08%	2.63%	1.66%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.32%	1.6%	0.0%	0.0%	0.0%	0.31%	1.94%	0.0%	0.0%	0.0%	0.0%	1.04%	0.0%	0.0%					
35	"18. ""ЛДПР"""	1079	137	146	69	17	12	24	26	6	27	28	40	9	6	14	3	13	13	13	9	30	23	7	15	4	12	6	56	16	11	12	11	4	7	10	46	28	15	13	10	0	34	16	16	5	11	11	10	24	4					
		11.75%	12.24%	13.24%	9.63%	10.24%	14.45%	8.0%	16.66%	6.38%	17.08%	6.82%	10.17%	8.25%	7.40%	11.02%	4.83%	9.84%	16.88%	27.65%	20.0%	10.83%	17.82%	7.60%	19.73%	6.66%	11.88%	13.63%	14.0%	13.67%	23.91%	13.04%	13.25%	4.59%	9.99%	24.39%	16.19%	9.03%	12.0%	6.66%	18.86%	0.0%	10.72%	10.38%	16.49%	14.28%	13.25%	8.66%	10.41%	20.33%	8.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	144	15	19	9	3	0	4	2	1	2	5	11	1	1	4	0	2	4	0	1	2	2	4	0	1	1	1	4	1	0	5	0	1	1	0	6	9	0	2	1	1	9	3	1	0	0	1	0	2	2					
		1.56%	1.34%	1.72%	1.25%	1.80%	0.0%	1.33%	1.28%	1.06%	1.26%	1.21%	2.79%	0.91%	1.23%	3.14%	0.0%	1.51%	5.19%	0.0%	2.22%	0.72%	1.55%	4.34%	0.0%	1.66%	0.99%	2.27%	1.0%	0.85%	0.0%	5.43%	0.0%	1.14%	1.42%	0.0%	2.11%	2.90%	0.0%	1.02%	1.88%	2.17%	2.83%	1.94%	1.03%	0.0%	0.0%	0.78%	0.0%	1.69%	4.08%					
37	"20. ""Политическая партия ""Единая Россия"""	2778	305	356	290	37	40	111	44	25	55	121	107	33	21	32	7	40	17	1	3	77	40	10	12	22	48	6	93	37	19	21	11	45	14	11	71	112	45	82	30	7	79	45	42	17	23	38	22	30	24					
		30.25%	27.25%	32.30%	40.50%	22.28%	48.19%	37.0%	28.20%	26.59%	34.81%	29.51%	27.22%	30.27%	25.92%	25.19%	11.29%	30.30%	22.07%	2.12%	6.66%	27.79%	31.00%	10.86%	15.78%	36.66%	47.52%	13.63%	23.25%	31.62%	41.30%	22.82%	13.25%	51.72%	19.99%	26.82%	25.0%	36.12%	36.0%	42.05%	56.60%	15.21%	24.92%	29.22%	43.29%	48.57%	27.71%	29.92%	22.91%	25.42%	48.97%					
38	"21. ""Российская Конституционно-демократическая партия"""	15	1	3	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0					
		0.16%	0.08%	0.27%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.63%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.36%	0.77%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.8%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%					
39	"22. ""Развитие предпринимательства"""	12	1	2	1	0	0	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.13%	0.08%	0.18%	0.13%	0.0%	0.0%	0.0%	0.64%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	6.45%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.99%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2250	281	208	161	53	22	65	35	31	21	138	135	39	23	35	33	22	9	16	22	57	16	22	26	17	12	17	120	15	9	29	16	5	25	6	79	86	14	45	5	29	86	21	7	10	26	38	29	25	9					
		24.50%	25.11%	18.87%	22.48%	31.92%	26.50%	21.66%	22.43%	32.97%	13.29%	33.65%	34.35%	35.77%	28.39%	27.55%	53.22%	16.66%	11.68%	34.04%	48.88%	20.57%	12.40%	23.91%	34.21%	28.33%	11.88%	38.63%	30.0%	12.82%	19.56%	31.52%	19.27%	5.74%	35.71%	14.63%	27.81%	27.74%	11.2%	23.07%	9.43%	63.04%	27.12%	13.63%	7.21%	28.57%	31.32%	29.92%	30.20%	21.18%	18.36%					
																																																								
41	Против всех	278	36	32	14	3	2	13	2	1	3	8	4	5	7	1	1	3	2	5	2	6	1	4	1	5	2	1	20	5	1	17	18	4	0	0	8	4	2	2	2	0	13	4	2	0	1	2	3	6	0					
		3.02%	3.21%	2.90%	1.95%	1.80%	2.40%	4.33%	1.28%	1.06%	1.89%	1.95%	1.01%	4.58%	8.64%	0.78%	1.61%	2.27%	2.59%	10.63%	4.44%	2.16%	0.77%	4.34%	1.31%	8.33%	1.98%	2.27%	5.0%	4.27%	2.17%	18.47%	21.68%	4.59%	0.0%	0.0%	2.81%	1.29%	1.6%	1.02%	3.77%	0.0%	4.10%	2.59%	2.06%	0.0%	1.20%	1.57%	3.12%	5.08%	0.0%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
