Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Казбековская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2855	235	124	120	205	623	307	36	434	73	21	285	86	97	151	24	3	16	0	7	8					
		16.89%	13.09%	16.51%	10.16%	14.84%	48.78%	13.54%	3.24%	24.24%	25.17%	14.48%	21.06%	8.82%	9.67%	15.14%	10.0%	2.85%	17.02%	0.0%	11.86%	20.0%					
																											
41	Против всех	392	77	36	0	32	37	118	0	36	0	2	38	7	1	0	8	0	0	0	0	0					
		2.31%	4.29%	4.79%	0.0%	2.31%	2.89%	5.20%	0.0%	2.01%	0.0%	1.37%	2.80%	0.71%	0.09%	0.0%	3.33%	0.0%	0.0%	0.0%	0.0%	0.0%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
