Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Лузская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8253	287	155	75	219	157	138	116	788	415	469	81	135	209	156	195	191	125	860	945	775	1023	368	371					
		65.57%	63.36%	67.98%	59.06%	66.36%	74.76%	63.89%	72.05%	63.09%	69.98%	65.32%	71.05%	60.81%	70.37%	73.93%	62.70%	68.21%	68.68%	65.90%	66.64%	61.65%	63.07%	69.43%	67.09%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	66	2	3	0	0	3	0	0	7	5	2	0	1	0	0	2	3	0	7	10	9	8	2	2					
		0.52%	0.44%	1.32%	0.00%	0.00%	1.43%	0.00%	0.00%	0.56%	0.84%	0.28%	0.00%	0.45%	0.00%	0.00%	0.64%	1.07%	0.00%	0.54%	0.71%	0.72%	0.49%	0.38%	0.36%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
