Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Вавожская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223					
		0.37%	0.42%	0.20%	0.0%	0.42%	0.0%	0.0%	0.94%	0.0%	0.41%	2.85%	1.05%	0.0%	0.57%	0.47%	1.23%	0.0%	0.0%	0.23%	0.34%	0.0%	0.0%	0.0%	3.33%					
23	"6. ""Объединенная Российская партия ""Русь"""	15	0	1	0	0	0	0	0	0	3	0	0	1	1	0	0	0	1	3	2	3	0	0	0					
		0.17%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.23%	0.0%	0.0%	0.19%	0.57%	0.0%	0.0%	0.0%	0.28%	0.69%	0.68%	1.60%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	27	6	2	2	0	1	2	0	1	3	1	1	2	0	0	0	0	1	1	2	0	0	2	0					
		0.30%	0.36%	0.20%	1.01%	0.0%	1.06%	0.33%	0.0%	0.35%	1.23%	0.95%	0.15%	0.38%	0.0%	0.0%	0.0%	0.0%	0.28%	0.23%	0.68%	0.0%	0.0%	1.32%	0.0%					
25	"8. ""Народно-республиканская партия России"""	23	1	1	0	3	0	0	1	0	0	0	1	2	0	0	0	10	2	0	2	0	0	0	0					
		0.26%	0.06%	0.10%	0.0%	0.42%	0.0%	0.0%	0.94%	0.0%	0.0%	0.0%	0.15%	0.38%	0.0%	0.0%	0.0%	2.53%	0.57%	0.0%	0.68%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	26	5	2	0	2	0	0	2	0	1	0	3	2	0	2	1	0	0	2	0	0	1	1	2					
		0.29%	0.30%	0.20%	0.0%	0.28%	0.0%	0.0%	1.88%	0.0%	0.41%	0.0%	0.45%	0.38%	0.0%	0.95%	0.41%	0.0%	0.0%	0.46%	0.0%	0.0%	0.71%	0.66%	3.33%					
27	"10. ""Аграрная партия России"""	1401	217	114	16	34	13	80	12	42	30	8	43	65	28	26	23	294	27	200	57	32	28	9	3					
		15.92%	13.11%	11.57%	8.12%	4.77%	13.82%	13.22%	11.32%	14.73%	12.34%	7.61%	6.50%	12.54%	16.09%	12.44%	9.46%	74.61%	7.71%	46.18%	19.38%	17.11%	20.14%	5.96%	5.0%					
28	"11. ""Истинные патриоты России"""	7	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0					
		0.07%	0.06%	0.10%	0.0%	0.0%	1.06%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.57%	0.0%	0.0%	0.25%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	45	8	3	1	10	0	2	1	1	0	0	1	8	1	0	0	1	0	3	0	0	0	4	1					
		0.51%	0.48%	0.30%	0.50%	1.40%	0.0%	0.33%	0.94%	0.35%	0.0%	0.0%	0.15%	1.54%	0.57%	0.0%	0.0%	0.25%	0.0%	0.69%	0.0%	0.0%	0.0%	2.64%	1.66%					
30	"13. ""Демократическая партия России"""	26	7	3	0	3	2	2	1	0	1	0	0	3	0	0	0	0	1	3	0	0	0	0	0					
		0.29%	0.42%	0.30%	0.0%	0.42%	2.12%	0.33%	0.94%	0.0%	0.41%	0.0%	0.0%	0.57%	0.0%	0.0%	0.0%	0.0%	0.28%	0.69%	0.0%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	20	6	1	0	0	1	2	0	0	2	0	1	2	0	0	1	0	1	1	1	1	0	0	0					
		0.22%	0.36%	0.10%	0.0%	0.0%	1.06%	0.33%	0.0%	0.0%	0.82%	0.0%	0.15%	0.38%	0.0%	0.0%	0.41%	0.0%	0.28%	0.23%	0.34%	0.53%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	7	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0					
		0.07%	0.18%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	187	47	36	6	14	2	32	2	3	5	1	7	9	2	3	0	2	2	9	3	0	1	0	1					
		2.12%	2.84%	3.65%	3.04%	1.96%	2.12%	5.28%	1.88%	1.05%	2.05%	0.95%	1.05%	1.73%	1.14%	1.43%	0.0%	0.50%	0.57%	2.07%	1.02%	0.0%	0.71%	0.0%	1.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	23	2	0	1	3	1	0	0	1	0	0	3	3	0	2	1	2	0	0	1	0	0	3	0					
		0.26%	0.12%	0.0%	0.50%	0.42%	1.06%	0.0%	0.0%	0.35%	0.0%	0.0%	0.45%	0.57%	0.0%	0.95%	0.41%	0.50%	0.0%	0.0%	0.34%	0.0%	0.0%	1.98%	0.0%					
35	"18. ""ЛДПР"""	760	191	141	16	84	9	79	3	6	17	6	33	38	19	16	24	13	16	19	6	5	3	10	6					
		8.63%	11.54%	14.31%	8.12%	11.79%	9.57%	13.05%	2.83%	2.10%	6.99%	5.71%	4.99%	7.33%	10.91%	7.65%	9.87%	3.29%	4.57%	4.38%	2.04%	2.67%	2.15%	6.62%	10.0%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	86	19	12	2	11	3	9	0	2	1	0	1	6	1	2	3	3	4	2	2	3	0	0	0					
		0.97%	1.14%	1.21%	1.01%	1.54%	3.19%	1.48%	0.0%	0.70%	0.41%	0.0%	0.15%	1.15%	0.57%	0.95%	1.23%	0.76%	1.14%	0.46%	0.68%	1.60%	0.0%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	4630	788	493	101	379	41	265	76	196	143	71	478	285	100	123	150	23	251	144	189	124	84	95	31					
		52.61%	47.64%	50.05%	51.26%	53.23%	43.61%	43.80%	71.69%	68.77%	58.84%	67.61%	72.31%	55.01%	57.47%	58.85%	61.72%	5.83%	71.71%	33.25%	64.28%	66.31%	60.43%	62.91%	51.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	31	3	3	3	3	1	4	0	0	2	1	4	1	1	0	0	0	2	2	0	0	1	0	0					
		0.35%	0.18%	0.30%	1.52%	0.42%	1.06%	0.66%	0.0%	0.0%	0.82%	0.95%	0.60%	0.19%	0.57%	0.0%	0.0%	0.0%	0.57%	0.46%	0.0%	0.0%	0.71%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	9	2	0	0	1	0	0	0	0	0	0	1	3	0	0	0	0	1	0	0	0	0	1	0					
		0.10%	0.12%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.15%	0.57%	0.0%	0.0%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	418	102	44	9	55	8	45	3	5	12	3	16	21	6	8	8	8	10	16	14	8	9	6	2					
		4.75%	6.16%	4.46%	4.56%	7.72%	8.51%	7.43%	2.83%	1.75%	4.93%	2.85%	2.42%	4.05%	3.44%	3.82%	3.29%	2.03%	2.85%	3.69%	4.76%	4.27%	6.47%	3.97%	3.33%					
																														
41	Против всех	256	72	31	4	32	2	30	1	2	4	4	12	11	4	8	1	9	6	8	5	3	2	3	2					
		2.90%	4.35%	3.14%	2.03%	4.49%	2.12%	4.95%	0.94%	0.70%	1.64%	3.80%	1.81%	2.12%	2.29%	3.82%	0.41%	2.28%	1.71%	1.84%	1.70%	1.60%	1.43%	1.98%	3.33%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
