Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																							
Дата голосования: 04.12.2011																																							
																																							
Наименование Избирательной комиссии:    Черниговская																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1965					
		43.05%	41.55%	38.19%	35.05%	39.20%	36.34%	42.88%	56.52%	49.66%	52.54%	45.90%	50.18%	56.32%	59.20%	28.03%	54.34%	48.00%	38.67%	42.03%	46.59%	36.15%	43.43%	33.49%	38.55%	38.83%	49.93%	54.56%	43.93%	58.82%	52.03%	35.97%	61.50%	54.93%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	78	7	7	3	4	5	6	1	2	2	1	1	1	1	4	1	1	1	0	2	0	9	4	0	1	5	6	1	1	0	0	0	1					
		0.48%	0.58%	1.02%	0.31%	0.47%	0.52%	0.80%	2.17%	0.27%	0.72%	1.64%	0.37%	0.57%	0.27%	0.44%	0.58%	0.44%	0.30%	0.00%	2.27%	0.00%	0.79%	0.37%	0.00%	0.18%	0.65%	0.37%	0.36%	0.98%	0.00%	0.00%	0.00%	1.41%					
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
																																							
