Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Троицкая городская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4096	178	82	96	65	157	143	85	78	82	120	18	124	173	91	37	132	92	110	88	209	108	72	102	102	188	106	155	111	115	43	59	167	143	98	160	90	58	59					
		11.99%	13.75%	17.19%	10.55%	9.56%	11.13%	10.50%	13.80%	12.32%	17.94%	10.18%	13.24%	10.69%	12.68%	12.62%	9.95%	11.57%	4.98%	15.60%	13.97%	16.23%	14.63%	13.43%	16.83%	12.06%	22.82%	13.98%	13.93%	8.20%	13.59%	11.85%	12.94%	11.84%	10.23%	12.96%	7.89%	12.08%	12.21%	11.37%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	302	18	3	8	7	7	22	8	4	4	3	1	13	19	8	5	9	4	3	3	10	6	4	5	7	14	7	8	5	18	2	2	17	10	5	13	9	7	4					
		0.88%	1.39%	0.63%	0.88%	1.03%	0.50%	1.62%	1.30%	0.63%	0.88%	0.25%	0.74%	1.12%	1.39%	1.11%	1.34%	0.79%	0.22%	0.43%	0.48%	0.78%	0.81%	0.75%	0.83%	0.83%	1.70%	0.92%	0.72%	0.37%	2.13%	0.55%	0.44%	1.21%	0.72%	0.66%	0.64%	1.21%	1.47%	0.77%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5962	270	115	160	121	284	326	99	104	65	213	17	185	268	140	66	261	107	68	136	216	132	101	107	154	123	131	178	180	160	68	48	297	287	145	290	155	90	95					
		17.46%	20.85%	24.11%	17.58%	17.79%	20.13%	23.94%	16.07%	16.43%	14.22%	18.07%	12.50%	15.95%	19.65%	19.42%	17.74%	22.87%	5.79%	9.65%	21.59%	16.77%	17.89%	18.84%	17.66%	18.20%	14.93%	17.28%	15.99%	13.30%	18.91%	18.73%	10.53%	21.06%	20.53%	19.18%	14.29%	20.81%	18.95%	18.30%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	691	35	10	39	12	30	49	7	11	12	29	0	15	37	18	11	24	9	11	11	21	13	9	13	23	5	7	9	10	14	4	6	34	43	17	50	21	8	14					
		2.02%	2.70%	2.10%	4.29%	1.76%	2.13%	3.60%	1.14%	1.74%	2.63%	2.46%	0.00%	1.29%	2.71%	2.50%	2.96%	2.10%	0.49%	1.56%	1.75%	1.63%	1.76%	1.68%	2.15%	2.72%	0.61%	0.92%	0.81%	0.74%	1.65%	1.10%	1.32%	2.41%	3.08%	2.25%	2.46%	2.82%	1.68%	2.70%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	16477	530	152	423	275	555	492	322	326	223	605	72	505	569	299	165	452	1394	401	282	648	359	279	267	412	380	367	530	836	381	193	249	613	570	356	1238	306	216	235					
		48.24%	40.93%	31.87%	46.48%	40.44%	39.33%	36.12%	52.27%	51.50%	48.80%	51.31%	52.94%	43.53%	41.72%	41.47%	44.35%	39.61%	75.43%	56.88%	44.76%	50.31%	48.64%	52.05%	44.06%	48.70%	46.12%	48.42%	47.62%	61.79%	45.04%	53.17%	54.61%	43.48%	40.77%	47.09%	61.02%	41.07%	45.47%	45.28%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	156	7	0	6	6	5	7	1	1	2	4	2	3	5	5	1	6	5	3	6	1	3	1	4	6	4	5	6	2	10	2	4	8	8	1	9	1	3	3					
		0.46%	0.54%	0.00%	0.66%	0.88%	0.35%	0.51%	0.16%	0.16%	0.44%	0.34%	1.47%	0.26%	0.37%	0.69%	0.27%	0.53%	0.27%	0.43%	0.95%	0.08%	0.41%	0.19%	0.66%	0.71%	0.49%	0.66%	0.54%	0.15%	1.18%	0.55%	0.88%	0.57%	0.57%	0.13%	0.44%	0.13%	0.63%	0.58%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
