Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Троицкая городская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №2219					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	597	15	10	10	10	19	14	20	97	15	2	13	30	12	4	25	13	13	10	10	10	7	10	15	25	10	10	10	10	5	10	22	20	6	20	20	10	20	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	512	15	8	10	10	16	12	18	97	13	2	10	30	11	3	21	13	9	8	8	7	5	4	4	18	10	10	5	10	5	10	22	19	5	18	11	10	14	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	293	4	4	6	7	23	3	5	6	12	4	6	19	15	10	10	8	3	4	4	2	5	3	11	11	4	4	3	0	2	6	7	31	13	5	12	6	6	9					
14	Число погашенных неиспользованных открепительных удостоверений	85	0	2	0	0	3	2	2	0	2	0	3	0	1	1	4	0	4	2	2	3	2	6	11	7	0	0	5	0	0	0	0	1	1	2	9	0	6	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	662	12	8	13	16	36	22	13	12	26	8	22	48	14	4	24	26	6	8	29	13	7	12	17	8	2	24	14	9	8	6	40	39	14	44	17	11	18	12					
		1.99%	1.15%	1.32%	1.92%	1.95%	2.49%	1.75%	1.64%	2.17%	2.29%	5.80%	2.20%	2.95%	1.77%	0.86%	1.76%	1.89%	0.98%	1.21%	1.99%	1.75%	1.47%	2.18%	2.09%	1.05%	0.36%	2.16%	1.28%	1.07%	2.20%	1.41%	2.63%	2.67%	1.99%	3.21%	2.16%	2.27%	2.94%	1.71%					
19	2.Всероссийская политическая партия «Гражданская Сила»	232	9	5	9	2	8	23	4	7	10	0	12	7	3	0	11	5	4	5	18	4	2	4	11	3	1	6	2	9	1	0	11	6	6	11	2	3	6	2					
		0.70%	0.86%	0.82%	1.33%	0.24%	0.55%	1.83%	0.50%	1.26%	0.88%	0.00%	1.20%	0.43%	0.38%	0.00%	0.81%	0.36%	0.65%	0.76%	1.24%	0.54%	0.42%	0.73%	1.35%	0.39%	0.18%	0.54%	0.18%	1.07%	0.28%	0.00%	0.72%	0.41%	0.85%	0.80%	0.25%	0.62%	0.98%	0.28%					
20	3.Политическая партия «Демократическая партия России»	39	5	1	0	1	6	2	2	0	0	1	2	0	0	1	3	0	0	1	3	0	0	0	0	0	0	0	2	2	0	0	0	0	0	4	0	0	0	3					
		0.12%	0.48%	0.16%	0.00%	0.12%	0.41%	0.16%	0.25%	0.00%	0.00%	0.72%	0.20%	0.00%	0.00%	0.22%	0.22%	0.00%	0.00%	0.15%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.43%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	4890	195	92	100	151	271	284	122	42	170	14	138	223	125	57	231	226	63	93	139	78	59	60	132	49	71	124	143	85	44	35	334	272	140	205	133	46	76	68					
		14.73%	18.62%	15.13%	14.79%	18.37%	18.73%	22.63%	15.35%	7.58%	14.98%	10.14%	13.79%	13.69%	15.82%	12.26%	16.97%	16.39%	10.31%	14.09%	9.57%	10.48%	12.37%	10.91%	16.22%	6.41%	12.70%	11.16%	13.10%	10.12%	12.12%	8.22%	21.99%	18.62%	19.86%	14.97%	16.88%	9.50%	12.42%	9.69%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	255	9	1	6	17	16	18	6	7	6	1	2	9	7	7	23	5	2	0	12	2	4	2	3	1	2	11	5	0	4	3	15	13	4	16	4	3	1	8					
		0.77%	0.86%	0.16%	0.89%	2.07%	1.11%	1.43%	0.75%	1.26%	0.53%	0.72%	0.20%	0.55%	0.89%	1.51%	1.69%	0.36%	0.33%	0.00%	0.83%	0.27%	0.84%	0.36%	0.37%	0.13%	0.36%	0.99%	0.46%	0.00%	1.10%	0.70%	0.99%	0.89%	0.57%	1.17%	0.51%	0.62%	0.16%	1.14%					
23	6.Политическая партия «Партия социальной справедливости»	94	7	5	2	8	0	2	1	0	2	0	0	4	4	1	2	4	0	1	0	2	1	1	2	0	3	3	2	0	0	1	8	8	3	6	4	0	4	3					
		0.28%	0.67%	0.82%	0.30%	0.97%	0.00%	0.16%	0.13%	0.00%	0.18%	0.00%	0.00%	0.25%	0.51%	0.22%	0.15%	0.29%	0.00%	0.15%	0.00%	0.27%	0.21%	0.18%	0.25%	0.00%	0.54%	0.27%	0.18%	0.00%	0.00%	0.23%	0.53%	0.55%	0.43%	0.44%	0.51%	0.00%	0.65%	0.43%					
24	7.Политическая партия «Либерально-демократическая партия России»	2687	70	55	37	74	92	78	45	52	71	16	74	118	53	40	114	102	60	66	139	72	32	57	74	125	39	83	121	91	28	42	95	93	49	100	75	50	54	51					
		8.09%	6.69%	9.05%	5.47%	9.00%	6.36%	6.22%	5.66%	9.39%	6.26%	11.59%	7.39%	7.24%	6.71%	8.60%	8.38%	7.40%	9.82%	10.00%	9.57%	9.68%	6.71%	10.36%	9.09%	16.34%	6.98%	7.47%	11.08%	10.83%	7.71%	9.86%	6.25%	6.37%	6.95%	7.30%	9.52%	10.33%	8.82%	7.26%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	2734	92	58	69	85	124	107	70	28	75	18	59	111	68	46	99	104	28	39	132	50	36	43	61	38	42	81	67	77	13	29	175	169	72	158	94	32	49	36					
		8.23%	8.79%	9.54%	10.21%	10.34%	8.57%	8.53%	8.81%	5.05%	6.61%	13.04%	5.89%	6.81%	8.61%	9.89%	7.27%	7.54%	4.58%	5.91%	9.09%	6.72%	7.55%	7.82%	7.49%	4.97%	7.51%	7.29%	6.14%	9.17%	3.58%	6.81%	11.52%	11.57%	10.21%	11.54%	11.93%	6.61%	8.01%	5.13%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	334	8	8	5	9	21	17	5	11	10	1	10	14	9	4	17	8	2	0	13	6	2	5	7	3	6	18	15	13	1	2	14	20	5	20	8	3	8	6					
		1.01%	0.76%	1.32%	0.74%	1.09%	1.45%	1.35%	0.63%	1.99%	0.88%	0.72%	0.99%	0.86%	1.14%	0.86%	1.25%	0.58%	0.33%	0.00%	0.90%	0.81%	0.42%	0.91%	0.86%	0.39%	1.07%	1.62%	1.37%	1.55%	0.28%	0.47%	0.92%	1.37%	0.71%	1.46%	1.02%	0.62%	1.31%	0.85%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	20450	604	360	400	439	841	671	510	339	736	76	660	1061	483	291	810	873	439	446	952	510	322	357	484	525	376	740	707	540	259	300	790	784	398	767	433	327	389	451					
		61.59%	57.69%	59.21%	59.17%	53.41%	58.12%	53.47%	64.15%	61.19%	64.85%	55.07%	65.93%	65.13%	61.14%	62.58%	59.52%	63.31%	71.85%	67.58%	65.56%	68.55%	67.51%	64.91%	59.46%	68.63%	67.26%	66.61%	64.74%	64.29%	71.35%	70.42%	52.01%	53.66%	56.45%	56.03%	54.95%	67.56%	63.56%	64.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	343	19	5	19	11	21	11	3	4	13	0	14	17	9	8	17	13	3	0	2	1	4	4	10	4	3	10	2	8	2	2	16	31	5	27	11	6	3	5					
		1.03%	1.81%	0.82%	2.81%	1.34%	1.45%	0.88%	0.38%	0.72%	1.15%	0.00%	1.40%	1.04%	1.14%	1.72%	1.25%	0.94%	0.49%	0.00%	0.14%	0.13%	0.84%	0.73%	1.23%	0.52%	0.54%	0.90%	0.18%	0.95%	0.55%	0.47%	1.05%	2.12%	0.71%	1.97%	1.40%	1.24%	0.49%	0.71%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
