		2.29%	2.14%	2.58%	2.35%	1.42%	1.36%	0.75%	1.47%	0.39%	2.17%	1.74%	2.42%	1.97%	1.48%	1.28%	2.06%	1.76%	1.45%	2.08%	2.34%	0.66%	0.60%	1.68%	1.08%	2.74%	2.43%	1.93%	2.25%	2.87%	3.13%	1.39%	0.63%	2.05%	2.16%	1.98%	1.28%	2.01%	1.97%	1.82%	3.41%	1.97%	3.54%	1.95%	0.29%	3.75%	2.15%	2.65%	1.84%	4.07%	0.79%	0.76%	2.47%	0.73%	3.59%	5.01%	2.08%	3.66%	2.29%	4.40%	2.06%	1.81%	4.70%	4.33%	1.23%	2.01%	4.68%	0.99%	3.44%	3.78%	5.07%	6.08%	1.55%	0.82%	4.47%	2.00%	0.40%	2.94%	2.68%	1.85%									
18	Сурайкин Максим Александрович	490	6	10	4	4	5	5	14	4	2	1	8	18	11	8	12	13	14	7	13	1	7	3	0	8	2	18	7	16	12	7	4	1	1	1	0	1	1	3	19	3	11	8	6	8	11	10	0	7	4	8	5	3	12	1	1	6	4	8	1	2	5	6	8	2	4	4	9	7	13	3	3	3	4	4	8	6	11	0									
		0.53%	0.56%	0.76%	0.29%	0.31%	0.40%	0.47%	0.94%	0.39%	0.14%	0.08%	0.59%	1.01%	0.68%	0.79%	0.95%	1.04%	0.92%	0.69%	0.92%	0.09%	0.70%	0.63%	0.00%	0.51%	0.12%	1.39%	0.51%	1.24%	0.77%	0.81%	0.31%	0.08%	0.10%	0.10%	0.00%	0.15%	0.14%	0.46%	1.14%	0.25%	0.75%	0.54%	0.44%	0.58%	0.64%	0.51%	0.00%	0.47%	0.39%	0.87%	0.62%	0.27%	0.77%	0.23%	0.12%	0.54%	0.37%	0.78%	0.11%	0.17%	0.34%	0.37%	0.66%	0.15%	0.65%	0.36%	0.74%	0.53%	0.87%	0.46%	0.31%	0.27%	0.44%	0.42%	0.63%	0.35%	0.89%	0.00%									
19	Титов Борис Юрьевич	725	7	12	13	3	4	6	13	8	2	1	17	32	5	2	11	9	10	3	11	3	6	5	9	16	3	7	21	11	11	7	8	1	2	2	7	1	2	8	16	2	11	11	4	23	24	31	0	21	10	3	8	4	21	5	1	10	9	9	1	3	26	12	7	2	4	5	17	21	29	15	7	4	16	4	10	8	10	2									
		0.78%	0.65%	0.91%	0.95%	0.24%	0.32%	0.57%	0.87%	0.78%	0.14%	0.08%	1.25%	1.80%	0.31%	0.20%	0.87%	0.72%	0.66%	0.30%	0.78%	0.28%	0.60%	1.05%	0.81%	1.02%	0.19%	0.54%	1.52%	0.85%	0.70%	0.81%	0.63%	0.08%	0.20%	0.20%	1.12%	0.15%	0.28%	1.21%	0.96%	0.16%	0.75%	0.74%	0.29%	1.66%	1.40%	1.58%	0.00%	1.42%	0.98%	0.33%	0.99%	0.37%	1.35%	1.14%	0.12%	0.89%	0.82%	0.88%	0.11%	0.26%	1.75%	0.74%	0.58%	0.15%	0.65%	0.45%	1.39%	1.59%	1.93%	2.28%	0.73%	0.36%	1.74%	0.42%	0.79%	0.46%	0.81%	0.62%									
20	Явлинский Григорий Алексеевич	810	9	11	12	3	0	6	19	6	3	1	10	9	13	8	6	6	11	6	10	16	4	6	6	21	2	9	16	18	16	5	2	2	3	3	6	2	1	1	28	2	32	20	9	17	23	33	1	14	4	3	11	9	19	8	2	10	13	14	1	1	34	28	10	3	9	3	19	19	29	14	2	18	24	2	7	12	14	1									
		0.87%	0.84%	0.84%	0.88%	0.24%	0.00%	0.57%	1.27%	0.59%	0.21%	0.08%	0.73%	0.51%	0.80%	0.79%	0.48%	0.48%	0.73%	0.59%	0.71%	1.51%	0.40%	1.26%	0.54%	1.34%	0.12%	0.69%	1.16%	1.39%	1.02%	0.58%	0.16%	0.15%	0.29%	0.30%	0.96%	0.31%	0.14%	0.15%	1.67%	0.16%	2.18%	1.34%	0.65%	1.23%	1.34%	1.68%	0.08%	0.95%	0.39%	0.33%	1.36%	0.82%	1.22%	1.82%	0.23%	0.89%	1.19%	1.37%	0.11%	0.09%	2.28%	1.73%	0.82%	0.22%	1.45%	0.27%	1.56%	1.44%	1.93%	2.13%	0.21%	1.64%	2.62%	0.21%	0.55%	0.69%	1.14%	0.31%									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
																																																																																									
