7	Число избирательных бюллетеней в переносных ящиках для голосования	2383	25	49	36	53	15	30	23	26	22	12	18	15	13	20	25	18	9	23	13	52	45	33	135	67	15	45	29	18	24	28	16	25	13	26	16	30	40	32	19	23	14	11	33	112	37	59	24	27	15	26	19	4	22	36	4	6	26	17	24	17	16	103	52	3	3	15	30	58	21	27	23	43	27	5	248									
8	Число бюллетеней в стационарных ящиках для голосования	93455	1366	1624	1651	1671	1308	1143	1475	1158	1508	1164	1103	1161	1107	716	982	1430	1415	1219	782	883	1182	618	1852	1445	1224	1230	1174	1001	1324	1553	931	1633	1083	1000	779	723	730	958	1452	1805	1436	1778	1599	1711	1342	2022	1906	1273	1601	1282	1065	695	1373	1761	413	1168	1390	1344	1404	1152	1354	1401	1668	1093	1218	713	1202	1315	1363	1547	946	1110	1245	996	6									
9	Число недействительных избирательных бюллетеней	1201	48	26	22	23	22	15	7	8	0	12	26	11	15	14	4	21	15	15	16	14	24	2	27	14	13	18	21	15	10	6	24	23	19	7	15	47	3	6	11	74	18	28	34	7	10	43	23	15	23	25	24	12	11	19	3	0	4	15	21	3	19	16	0	9	0	8	14	18	12	34	19	0	0	1	0									
10	Число действительных избирательных бюллетеней	94637	1343	1647	1665	1701	1301	1158	1491	1176	1530	1164	1095	1165	1105	722	1003	1427	1409	1227	779	921	1203	649	1960	1498	1226	1257	1182	1004	1338	1575	923	1635	1077	1019	780	706	767	984	1460	1754	1432	1761	1598	1816	1369	2038	1907	1285	1593	1283	1060	687	1384	1778	414	1174	1412	1346	1407	1166	1351	1488	1720	1087	1221	720	1218	1355	1372	1540	950	1153	1272	1000	254									
11	Число полученных открепительных  удостоверений	1683	20	22	21	23	20	20	20	20	25	20	20	20	20	20	20	20	30	20	20	20	20	20	35	25	25	25	25	30	20	27	20	20	20	20	20	20	20	20	30	26	19	25	30	20	20	40	20	20	30	25	20	20	20	25	20	20	20	20	20	20	30	20	30	20	35	20	20	20	20	40	20	20	25	20	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1294	17	22	18	23	15	18	20	16	22	20	5	7	19	11	7	20	19	7	4	4	16	7	35	24	19	21	21	24	16	25	11	16	16	12	14	8	3	13	26	26	10	25	26	19	19	35	20	19	26	17	17	18	16	20	10	16	12	15	18	15	29	16	25	20	30	7	19	19	16	28	13	10	22	20	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	3012	33	24	43	24	49	25	10	49	69	41	21	55	21	50	33	41	19	21	26	13	28	16	87	23	37	46	26	32	45	21	14	38	23	21	15	19	24	14	36	17	49	51	42	43	43	39	64	78	44	36	37	19	51	139	103	35	24	42	34	39	54	33	31	97	28	100	63	49	19	84	36	21	66	57	13									
14	Число неиспользованных открепительных удостоверений	389	3	0	3	0	5	2	0	4	3	0	15	13	1	9	13	0	11	13	16	16	4	13	0	1	6	4	4	6	4	2	9	4	4	8	6	12	17	7	4	0	9	0	4	1	1	5	0	1	4	8	3	2	4	5	10	4	8	5	2	5	1	4	5	0	5	13	1	1	4	12	7	10	3	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	112	4	3	3	3	3	2	2	1	2	2	0	0	2	1	4	2	2	4	1	0	1	0	1	3	2	2	1	1	3	1	0	2	1	6	0	1	0	4	2	0	0	2	3	1	3	2	0	0	2	1	0	0	0	3	0	1	2	3	1	0	1	1	0	2	2	2	1	1	2	4	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																																						
19	Жириновский Владимир Вольфович	8737	133	110	157	151	201	145	95	151	98	135	153	138	57	120	95	212	180	98	70	112	86	69	88	73	74	134	128	139	178	68	125	164	92	119	137	105	90	120	134	250	190	160	205	140	193	255	99	123	178	125	100	52	113	159	38	106	108	128	120	13	125	107	116	63	50	65	45	113	46	109	59	89	40	93	28									
		9.12%	9.56%	6.58%	9.31%	8.76%	15.19%	12.36%	6.34%	12.75%	6.41%	11.48%	13.65%	11.73%	5.09%	16.30%	9.43%	14.64%	12.64%	7.89%	8.81%	11.98%	7.01%	10.60%	4.43%	4.83%	5.97%	10.51%	10.64%	13.64%	13.20%	4.30%	13.20%	9.89%	8.39%	11.60%	17.23%	13.94%	11.69%	12.12%	9.11%	13.68%	13.10%	8.94%	12.56%	7.68%	13.99%	12.25%	5.13%	9.46%	11.01%	9.56%	9.23%	7.44%	8.10%	8.85%	9.11%	9.03%	7.63%	9.40%	8.40%	1.11%	9.12%	7.11%	6.74%	5.75%	4.10%	8.93%	3.65%	8.23%	3.32%	6.93%	6.09%	7.72%	3.14%	9.29%	11.02%									
20	Зюганов Геннадий Андреевич	14190	199	234	214	232	215	193	239	160	295	136	142	182	108	96	160	240	230	244	85	196	192	93	321	249	233	142	183	168	193	254	149	262	165	123	93	112	115	135	160	296	294	320	263	200	221	309	189	180	282	213	185	112	224	255	67	235	214	163	232	170	221	208	177	103	100	117	244	263	112	237	136	174	206	103	23									
		14.81%	14.31%	13.99%	12.69%	13.46%	16.25%	16.45%	15.95%	13.51%	19.28%	11.56%	12.67%	15.48%	9.64%	13.04%	15.89%	16.57%	16.15%	19.65%	10.69%	20.96%	15.65%	14.29%	16.16%	16.47%	18.81%	11.14%	15.21%	16.49%	14.32%	16.07%	15.73%	15.80%	15.05%	11.99%	11.70%	14.87%	14.94%	13.64%	10.88%	16.19%	20.28%	17.89%	16.12%	10.97%	16.03%	14.85%	9.79%	13.85%	17.45%	16.28%	17.07%	16.02%	16.06%	14.19%	16.07%	20.02%	15.11%	11.98%	16.25%	14.54%	16.13%	13.83%	10.29%	9.40%	8.19%	16.07%	19.81%	19.16%	8.09%	15.06%	14.04%	15.09%	16.19%	10.29%	9.06%									
21	Миронов Сергей Михайлович	3262	49	50	45	67	44	42	36	50	89	26	32	40	13	27	51	40	39	37	20	24	30	25	55	53	28	51	20	48	38	38	48	60	44	26	19	27	20	14	35	98	56	77	75	52	49	103	29	42	53	49	55	27	45	87	17	27	70	57	58	11	62	56	41	52	20	35	30	84	40	61	44	39	14	38	9									
		3.40%	3.52%	2.99%	2.67%	3.89%	3.33%	3.58%	2.40%	4.22%	5.82%	2.21%	2.85%	3.40%	1.16%	3.67%	5.06%	2.76%	2.74%	2.98%	2.52%	2.57%	2.44%	3.84%	2.77%	3.51%	2.26%	4.00%	1.66%	4.71%	2.82%	2.40%	5.07%	3.62%	4.01%	2.53%	2.39%	3.59%	2.60%	1.41%	2.38%	5.36%	3.86%	4.30%	4.60%	2.85%	3.55%	4.95%	1.50%	3.23%	3.28%	3.75%	5.07%	3.86%	3.23%	4.84%	4.08%	2.30%	4.94%	4.19%	4.06%	0.94%	4.53%	3.72%	2.38%	4.74%	1.64%	4.81%	2.44%	6.12%	2.89%	3.88%	4.54%	3.38%	1.10%	3.80%	3.54%									
22	Прохоров Михаил Дмитриевич	8636	124	61	151	176	134	139	51	116	53	153	100	124	36	42	48	148	140	39	18	60	100	68	81	76	37	103	110	60	189	93	115	56	153	52	54	56	34	88	32	300	167	145	178	140	73	279	181	208	242	187	140	76	171	150	67	29	103	157	169	177	96	128	133	106	74	51	108	212	199	278	217	144	14	31	36									
		9.01%	8.91%	3.65%	8.95%	10.21%	10.13%	11.85%	3.40%	9.80%	3.46%	13.01%	8.92%	10.54%	3.21%	5.71%	4.77%	10.22%	9.83%	3.14%	2.26%	6.42%	8.15%	10.45%	4.08%	5.03%	2.99%	8.08%	9.14%	5.89%	14.02%	5.88%	12.14%	3.38%	13.96%	5.07%	6.79%	7.44%	4.42%	8.89%	2.18%	16.41%	11.52%	8.11%	10.91%	7.68%	5.29%	13.41%	9.38%	16.00%	14.98%	14.30%	12.92%	10.87%	12.26%	8.35%	16.07%	2.47%	7.27%	11.54%	11.83%	15.14%	7.01%	8.51%	7.73%	9.67%	6.06%	7.01%	8.77%	15.44%	14.38%	17.66%	22.39%	12.49%	1.10%	3.10%	14.17%									
23	Путин Владимир Владимирович	59812	838	1192	1098	1075	707	639	1070	699	995	714	668	681	891	437	649	787	820	809	586	529	795	394	1415	1047	854	827	741	589	740	1122	486	1093	623	699	477	406	508	627	1099	810	725	1059	877	1284	833	1092	1409	732	838	709	580	420	831	1127	225	777	917	841	828	795	847	989	1253	763	977	452	791	683	975	855	494	707	998	735	158									
		62.41%	60.24%	71.25%	65.09%	62.35%	53.44%	54.48%	71.43%	59.04%	65.03%	60.71%	59.59%	57.91%	79.55%	59.38%	64.45%	54.35%	57.58%	65.14%	73.71%	56.58%	64.79%	60.52%	71.21%	69.25%	68.93%	64.86%	61.60%	57.80%	54.90%	70.97%	51.32%	65.92%	56.84%	68.13%	60.00%	53.92%	65.97%	63.33%	74.71%	44.31%	50.00%	59.20%	53.74%	70.43%	60.41%	52.47%	73.01%	56.31%	51.86%	54.20%	53.51%	60.09%	59.57%	62.72%	53.96%	66.18%	64.76%	61.79%	57.98%	68.01%	61.82%	65.76%	72.85%	69.62%	80.02%	62.09%	64.20%	49.75%	70.45%	54.32%	50.98%	61.32%	78.46%	73.43%	62.20%									
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
																																																																																						
