8	Число бюллетеней в стационарных ящиках для голосования	90919	1763	1945	1746	1926	842	1386	1981	875	1725	1146	886	875	643	1346	1984	1192	767	900	753	1043	1815	1767	1663	1718	1491	1884	936	757	750	757	1169	1762	1881	1492	1820	1889	1625	1263	1500	1910	1183	1641	1583	2095	1987	1557	1518	1109	1632	1457	1232	1300	1474	1326	1364	974	1295	673	1306	1530	1380	1218	1470	799	1276	965	2					
9	Число недействительных избирательных бюллетеней	1643	24	34	28	37	17	0	38	15	38	23	0	27	12	20	27	27	36	11	13	19	27	24	0	35	26	42	20	17	17	19	17	21	0	19	0	37	59	21	34	37	39	39	23	38	0	27	34	23	22	31	30	39	0	28	33	16	34	13	32	34	34	25	36	16	40	38	1					
10	Число действительных избирательных бюллетеней	90625	1754	1929	1739	1903	826	1401	1961	873	1705	1130	905	854	648	1348	1981	1182	737	915	756	1032	1816	1759	1687	1720	1484	1855	922	755	741	745	1163	1750	1906	1485	1838	1892	1577	1250	1480	1896	1161	1620	1578	2079	2006	1553	1500	1091	1640	1462	1214	1279	1492	1315	1344	972	1265	680	1304	1523	1362	1226	1460	808	1252	939	200					
11	Число полученных открепительных  удостоверений	1990	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	40	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	30	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	993	21	16	17	22	14	5	17	5	25	10	6	6	10	6	24	5	4	4	5	11	32	13	24	27	10	27	9	4	5	3	11	20	23	11	16	10	21	8	16	23	20	12	25	28	20	30	10	18	14	19	17	15	12	17	22	12	24	6	21	17	11	16	24	7	16	14	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2291	24	45	56	28	48	20	63	20	63	19	12	19	23	33	45	16	25	12	11	17	49	25	36	36	13	40	19	11	11	21	14	49	13	50	41	37	30	17	28	50	25	33	37	45	38	52	115	34	43	34	46	27	39	30	26	22	13	20	68	67	51	38	79	17	53	48	2					
14	Число неиспользованных открепительных удостоверений	997	9	14	13	8	16	25	13	25	5	20	24	24	20	24	6	25	26	26	25	19	8	17	6	3	20	3	21	26	25	27	19	10	7	19	14	20	9	22	14	7	10	18	5	2	10	0	20	12	16	11	13	15	18	13	8	18	6	24	9	13	19	14	6	23	14	16	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	66	3	1	2	0	0	0	1	1	2	5	0	0	0	3	0	3	4	4	1	0	2	1	4	2	1	3	2	0	0	0	2	0	0	3	1	1	1	1	0	2	2	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	1	0	0	1	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																										
18	Богданов Андрей Владимирович	2166	43	40	23	19	20	1	46	16	43	21	1	8	11	25	32	17	22	18	14	14	45	41	29	33	42	56	13	12	13	9	10	51	17	27	2	55	44	27	39	65	23	39	43	128	54	52	39	34	51	40	28	34	44	45	51	31	37	29	39	39	44	26	57	31	29	32	3					
		2.35%	2.42%	2.04%	1.30%	0.98%	2.37%	0.07%	2.30%	1.80%	2.47%	1.82%	0.11%	0.91%	1.67%	1.83%	1.59%	1.41%	2.85%	1.94%	1.82%	1.33%	2.44%	2.30%	1.72%	1.88%	2.78%	2.95%	1.38%	1.55%	1.72%	1.18%	0.85%	2.88%	0.89%	1.80%	0.11%	2.85%	2.69%	2.12%	2.58%	3.36%	1.92%	2.35%	2.69%	6.05%	2.69%	3.29%	2.54%	3.05%	3.07%	2.68%	2.25%	2.58%	2.95%	3.35%	3.70%	3.14%	2.85%	4.18%	2.92%	2.50%	3.15%	2.08%	3.81%	3.76%	2.24%	3.28%	1.49%					
19	Жириновский Владимир Вольфович	14372	315	351	325	387	147	29	362	150	332	257	6	84	122	266	381	196	116	143	113	157	324	327	74	357	283	343	152	157	153	149	232	304	117	261	10	313	290	254	256	336	184	317	360	247	313	260	269	175	144	216	197	217	241	207	212	169	141	105	176	250	196	206	181	121	158	149	30					
		15.58%	17.72%	17.88%	18.39%	19.95%	17.44%	2.07%	18.11%	16.89%	19.05%	22.29%	0.66%	9.53%	18.48%	19.44%	18.97%	16.21%	15.01%	15.44%	14.69%	14.94%	17.58%	18.34%	4.39%	20.34%	18.74%	18.08%	16.14%	20.34%	20.18%	19.50%	19.66%	17.17%	6.14%	17.35%	0.54%	16.23%	17.73%	19.98%	16.91%	17.38%	15.33%	19.11%	22.49%	11.67%	15.60%	16.46%	17.54%	15.71%	8.66%	14.47%	15.84%	16.46%	16.15%	15.41%	15.40%	17.11%	10.85%	15.15%	13.17%	16.06%	14.04%	16.47%	12.10%	14.68%	12.23%	15.25%	14.93%					
20	Зюганов Геннадий Андреевич	14035	308	302	291	284	104	33	294	109	207	162	5	132	88	284	365	207	126	223	113	225	327	245	56	239	285	316	137	77	110	117	154	348	212	265	13	281	289	141	275	334	181	270	174	296	334	272	229	209	179	253	234	238	205	271	237	163	151	141	325	296	262	232	230	143	280	129	18					
		15.21%	17.32%	15.38%	16.47%	14.64%	12.34%	2.36%	14.71%	12.27%	11.88%	14.05%	0.55%	14.98%	13.33%	20.76%	18.18%	17.12%	16.30%	24.08%	14.69%	21.41%	17.74%	13.74%	3.32%	13.62%	18.87%	16.66%	14.54%	9.97%	14.51%	15.31%	13.05%	19.65%	11.12%	17.62%	0.71%	14.57%	17.67%	11.09%	18.16%	17.28%	15.08%	16.27%	10.87%	13.98%	16.65%	17.22%	14.93%	18.76%	10.77%	16.95%	18.81%	18.06%	13.74%	20.18%	17.21%	16.50%	11.62%	20.35%	24.33%	19.01%	18.77%	18.55%	15.37%	17.35%	21.67%	13.20%	8.96%					
21	Медведев Дмитрий Анатольевич	60052	1088	1236	1100	1213	555	1338	1259	598	1123	690	893	630	427	773	1203	762	473	531	516	636	1120	1146	1528	1091	874	1140	620	509	465	470	767	1047	1560	932	1813	1243	954	828	910	1161	773	994	1001	1408	1305	969	963	673	1266	953	755	790	1002	792	844	609	936	405	764	938	860	762	992	513	785	629	149					
		65.08%	61.19%	62.96%	62.25%	62.53%	65.84%	95.50%	62.98%	67.34%	64.43%	59.84%	98.67%	71.51%	64.70%	56.51%	59.91%	63.03%	61.19%	57.34%	67.10%	60.51%	60.77%	64.27%	90.57%	62.17%	57.88%	60.09%	65.82%	65.93%	61.35%	61.52%	65.00%	59.12%	81.85%	61.97%	98.64%	64.44%	58.31%	65.15%	60.11%	60.06%	64.42%	59.92%	62.52%	66.51%	65.05%	61.33%	62.78%	60.41%	76.17%	63.83%	60.69%	59.94%	67.16%	58.97%	61.29%	61.64%	72.06%	58.44%	57.19%	60.24%	61.60%	60.91%	66.31%	62.26%	60.76%	64.38%	74.13%					
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
																																																																										
