Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																								
Дата голосования: 02.12.2007																																																								
																																																								
Наименование Избирательной комиссии:    Аларская																																																								
																																																								
Сводная таблица результатов выборов																																																								
																																																								
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №225					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																								
18	1.Политическая партия «Аграрная партия России»	713	27	0	1	16	13	38	10	48	23	15	1	21	57	25	0	2	9	6	5	0	13	2	6	8	3	33	22	8	21	21	16	28	0	11	2	39	7	9	1	27	51	3	4	9	37	4	6	3	2					
		4.94%	6.60%	0.00%	1.67%	7.88%	9.29%	8.35%	8.55%	10.60%	10.00%	4.05%	1.18%	5.56%	5.20%	4.12%	0.00%	2.15%	3.40%	3.33%	5.00%	0.00%	3.94%	1.47%	4.29%	2.01%	3.09%	6.00%	6.32%	8.42%	6.31%	11.41%	8.00%	7.31%	0.00%	3.77%	2.86%	5.39%	8.14%	4.69%	0.45%	5.84%	7.18%	3.33%	4.55%	6.87%	10.60%	5.48%	6.19%	4.29%	0.10%					
19	2.Всероссийская политическая партия «Гражданская Сила»	28	0	0	0	0	1	1	0	2	0	1	0	1	5	1	1	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	2	0	0	1	3	1	0	0	0	0	0	1	0	2					
		0.19%	0.00%	0.00%	0.00%	0.00%	0.71%	0.22%	0.00%	0.44%	0.00%	0.27%	0.00%	0.26%	0.46%	0.16%	0.71%	0.00%	0.00%	1.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.28%	0.00%	0.00%	0.45%	0.65%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	1.03%	0.00%	0.10%					
20	3.Политическая партия «Демократическая партия России»	17	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	1	1	0	1	1	3	0	0	0	0	0	0	0	0	1	0	0	0	0					
		0.12%	0.00%	0.00%	0.00%	0.49%	0.00%	0.00%	0.00%	0.22%	0.00%	0.27%	0.00%	0.26%	0.09%	0.00%	0.00%	1.08%	0.00%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.30%	0.00%	0.50%	0.26%	0.00%	0.34%	1.43%	0.41%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	811	26	5	5	9	2	28	5	17	20	31	4	25	91	54	2	0	23	4	11	0	11	3	1	24	1	20	15	6	18	7	9	36	3	16	2	70	3	4	6	26	86	5	12	7	23	1	14	3	17					
		5.62%	6.36%	8.77%	8.33%	4.43%	1.43%	6.15%	4.27%	3.75%	8.70%	8.38%	4.71%	6.61%	8.30%	8.90%	1.43%	0.00%	8.68%	2.22%	11.00%	0.00%	3.33%	2.21%	0.71%	6.03%	1.03%	3.64%	4.31%	6.32%	5.41%	3.80%	4.50%	9.40%	2.31%	5.48%	2.86%	9.68%	3.49%	2.08%	2.73%	5.63%	12.11%	5.56%	13.64%	5.34%	6.59%	1.37%	14.43%	4.29%	0.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	42	3	0	0	1	0	1	0	1	0	1	0	1	20	7	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	2					
		0.29%	0.73%	0.00%	0.00%	0.49%	0.00%	0.22%	0.00%	0.22%	0.00%	0.27%	0.00%	0.26%	1.82%	1.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.76%	0.29%	0.00%	0.00%	0.00%	0.10%					
23	6.Политическая партия «Партия социальной справедливости»	22	1	0	0	0	0	1	0	1	0	0	0	0	4	2	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1					
		0.15%	0.24%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.36%	0.33%	4.29%	0.00%	0.00%	0.00%	1.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.54%	0.00%	0.26%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.43%	0.05%					
24	7.Политическая партия «Либерально-демократическая партия России»	712	17	5	4	10	8	32	2	22	14	35	5	27	81	41	2	7	16	12	14	4	9	10	3	19	8	27	32	7	16	5	5	19	1	19	5	71	4	1	13	17	18	0	2	1	10	0	3	6	23					
		4.94%	4.16%	8.77%	6.67%	4.93%	5.71%	7.03%	1.71%	4.86%	6.09%	9.46%	5.88%	7.14%	7.39%	6.75%	1.43%	7.53%	6.04%	6.67%	14.00%	5.33%	2.73%	7.35%	2.14%	4.77%	8.25%	4.91%	9.20%	7.37%	4.80%	2.72%	2.50%	4.96%	0.77%	6.51%	7.14%	9.82%	4.65%	0.52%	5.91%	3.68%	2.54%	0.00%	2.27%	0.76%	2.87%	0.00%	3.09%	8.57%	1.19%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	542	28	6	0	5	5	29	5	14	10	13	3	18	104	48	0	3	19	3	6	4	12	6	1	14	2	12	14	3	9	6	4	11	1	7	8	36	0	10	1	11	13	1	2	2	18	3	3	0	9					
		3.76%	6.85%	10.53%	0.00%	2.46%	3.57%	6.37%	4.27%	3.09%	4.35%	3.51%	3.53%	4.76%	9.49%	7.91%	0.00%	3.23%	7.17%	1.67%	6.00%	5.33%	3.64%	4.41%	0.71%	3.52%	2.06%	2.18%	4.02%	3.16%	2.70%	3.26%	2.00%	2.87%	0.77%	2.40%	11.43%	4.98%	0.00%	5.21%	0.45%	2.38%	1.83%	1.11%	2.27%	1.53%	5.16%	4.11%	3.09%	0.00%	0.47%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	85	5	1	0	1	0	4	1	2	1	1	1	4	15	1	0	1	2	1	1	0	1	0	1	1	0	1	3	0	10	0	0	1	0	1	0	2	1	3	0	1	11	0	0	1	3	0	1	0	1					
		0.59%	1.22%	1.75%	0.00%	0.49%	0.00%	0.88%	0.85%	0.44%	0.43%	0.27%	1.18%	1.06%	1.37%	0.16%	0.00%	1.08%	0.75%	0.56%	1.00%	0.00%	0.30%	0.00%	0.71%	0.25%	0.00%	0.18%	0.86%	0.00%	3.00%	0.00%	0.00%	0.26%	0.00%	0.34%	0.00%	0.28%	1.16%	1.56%	0.00%	0.22%	1.55%	0.00%	0.00%	0.76%	0.86%	0.00%	1.03%	0.00%	0.05%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	11271	290	40	47	159	111	317	94	337	161	266	71	275	699	421	129	79	192	151	59	55	267	112	119	325	83	454	254	70	257	144	164	283	124	233	52	488	71	165	197	376	527	81	65	104	251	64	68	57	1863					
		78.16%	70.90%	70.18%	78.33%	78.33%	79.29%	69.67%	80.34%	74.39%	70.00%	71.89%	83.53%	72.75%	63.78%	69.36%	92.14%	84.95%	72.45%	83.89%	59.00%	73.33%	80.91%	82.35%	85.00%	81.66%	85.57%	82.55%	72.99%	73.68%	77.18%	78.26%	82.00%	73.89%	95.38%	79.79%	74.29%	67.50%	82.56%	85.94%	89.55%	81.39%	74.23%	90.00%	73.86%	79.39%	71.92%	87.67%	70.10%	81.43%	96.53%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	41	0	0	0	0	0	2	0	4	0	1	0	0	10	1	0	0	1	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1	0	1	0	6	0	0	0	0	2	0	0	1	0	0	0	0	6					
		0.28%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.88%	0.00%	0.27%	0.00%	0.00%	0.91%	0.16%	0.00%	0.00%	0.38%	0.00%	0.00%	0.00%	0.00%	0.74%	0.71%	0.00%	0.00%	0.18%	0.29%	0.00%	0.30%	0.00%	0.00%	0.26%	0.00%	0.34%	0.00%	0.83%	0.00%	0.00%	0.00%	0.00%	0.28%	0.00%	0.00%	0.76%	0.00%	0.00%	0.00%	0.00%	0.31%					
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
																																																								
