Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Еманжелинская городская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1817	УИК №1818	УИК №1819	УИК №1820	УИК №1821	УИК №1822	УИК №1823	УИК №1824	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №1841	УИК №1842	УИК №1843	УИК №1844	УИК №1845	УИК №1846	УИК №1847					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	381	13	18	5	16	16	8	7	14	5	10	13	16	14	12	12	16	8	7	2	10	10	22	3	17	17	7	14	18	15	17	19					
		1.68%	1.52%	2.77%	0.63%	1.62%	1.99%	1.16%	1.76%	2.10%	0.72%	1.33%	1.49%	1.96%	1.66%	1.31%	1.42%	1.75%	0.90%	1.67%	0.85%	1.33%	1.14%	2.55%	1.78%	2.83%	2.26%	1.00%	1.75%	2.26%	1.75%	2.34%	2.70%					
19	2.Всероссийская политическая партия «Гражданская Сила»	95	1	1	4	4	4	3	0	7	6	2	2	5	5	4	2	3	2	3	0	5	0	0	2	0	4	3	1	9	6	2	5					
		0.42%	0.12%	0.15%	0.51%	0.41%	0.50%	0.44%	0.00%	1.05%	0.87%	0.27%	0.23%	0.61%	0.59%	0.44%	0.24%	0.33%	0.22%	0.72%	0.00%	0.67%	0.00%	0.00%	1.18%	0.00%	0.53%	0.43%	0.12%	1.13%	0.70%	0.27%	0.71%					
20	3.Политическая партия «Демократическая партия России»	23	0	2	2	2	0	0	0	0	1	1	0	0	1	0	0	0	1	2	1	0	0	1	0	1	1	0	3	1	2	0	1					
		0.10%	0.00%	0.31%	0.25%	0.20%	0.00%	0.00%	0.00%	0.00%	0.14%	0.13%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.11%	0.48%	0.42%	0.00%	0.00%	0.12%	0.00%	0.17%	0.13%	0.00%	0.37%	0.13%	0.23%	0.00%	0.14%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1954	63	43	56	96	54	65	49	35	39	69	68	52	64	63	77	76	67	41	17	70	75	84	24	53	52	72	85	116	85	75	69					
		8.63%	7.35%	6.63%	7.10%	9.74%	6.74%	9.43%	12.34%	5.26%	5.63%	9.16%	7.79%	6.36%	7.60%	6.88%	9.09%	8.30%	7.51%	9.81%	7.20%	9.32%	8.57%	9.72%	14.20%	8.82%	6.91%	10.32%	10.60%	14.57%	9.91%	10.30%	9.79%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	162	7	0	4	6	12	8	3	2	6	9	12	0	5	2	7	4	3	1	2	4	5	9	0	3	4	4	7	11	13	5	4					
		0.72%	0.82%	0.00%	0.51%	0.61%	1.50%	1.16%	0.76%	0.30%	0.87%	1.20%	1.37%	0.00%	0.59%	0.22%	0.83%	0.44%	0.34%	0.24%	0.85%	0.53%	0.57%	1.04%	0.00%	0.50%	0.53%	0.57%	0.87%	1.38%	1.52%	0.69%	0.57%					
23	6.Политическая партия «Партия социальной справедливости»	52	4	2	0	1	0	0	2	1	3	3	4	0	3	2	3	1	0	0	0	8	2	1	0	3	1	1	1	2	3	0	1					
		0.23%	0.47%	0.31%	0.00%	0.10%	0.00%	0.00%	0.50%	0.15%	0.43%	0.40%	0.46%	0.00%	0.36%	0.22%	0.35%	0.11%	0.00%	0.00%	0.00%	1.07%	0.23%	0.12%	0.00%	0.50%	0.13%	0.14%	0.12%	0.25%	0.35%	0.00%	0.14%					
24	7.Политическая партия «Либерально-демократическая партия России»	2109	79	72	56	54	65	65	25	45	50	62	83	69	65	92	60	73	50	43	25	61	85	76	22	87	114	87	90	84	103	73	94					
		9.32%	9.22%	11.09%	7.10%	5.48%	8.11%	9.43%	6.30%	6.76%	7.22%	8.23%	9.51%	8.44%	7.72%	10.04%	7.08%	7.97%	5.61%	10.29%	10.59%	8.12%	9.71%	8.80%	13.02%	14.48%	15.16%	12.46%	11.22%	10.55%	12.00%	10.03%	13.33%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	4530	132	120	163	204	215	171	41	104	163	200	209	194	174	233	224	256	215	46	21	166	137	153	7	82	101	119	175	135	143	136	91					
		20.01%	15.40%	18.49%	20.66%	20.69%	26.84%	24.82%	10.33%	15.62%	23.52%	26.56%	23.94%	23.72%	20.67%	25.44%	26.45%	27.95%	24.10%	11.00%	8.90%	22.10%	15.66%	17.71%	4.14%	13.64%	13.43%	17.05%	21.82%	16.96%	16.67%	18.68%	12.91%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	180	6	5	8	11	5	6	5	8	2	13	4	8	4	9	6	4	6	2	5	9	11	7	1	3	7	4	2	10	5	2	2					
		0.80%	0.70%	0.77%	1.01%	1.12%	0.62%	0.87%	1.26%	1.20%	0.29%	1.73%	0.46%	0.98%	0.48%	0.98%	0.71%	0.44%	0.67%	0.48%	2.12%	1.20%	1.26%	0.81%	0.59%	0.50%	0.93%	0.57%	0.25%	1.26%	0.58%	0.27%	0.28%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12698	537	368	474	575	416	355	258	432	410	378	455	448	494	474	442	469	532	256	158	399	525	502	107	342	432	392	403	398	467	404	396					
		56.09%	62.66%	56.70%	60.08%	58.32%	51.94%	51.52%	64.99%	64.86%	59.16%	50.20%	52.12%	54.77%	58.67%	51.75%	52.18%	51.20%	59.64%	61.24%	66.95%	53.13%	60.00%	58.10%	63.31%	56.91%	57.45%	56.16%	50.25%	50.00%	54.43%	55.49%	56.17%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	164	5	5	5	8	6	1	2	6	1	3	14	10	1	6	4	7	3	3	3	8	12	6	0	2	7	2	8	4	11	6	5					
		0.72%	0.58%	0.77%	0.63%	0.81%	0.75%	0.15%	0.50%	0.90%	0.14%	0.40%	1.60%	1.22%	0.12%	0.66%	0.47%	0.76%	0.34%	0.72%	1.27%	1.07%	1.37%	0.69%	0.00%	0.33%	0.93%	0.29%	0.99%	0.50%	1.28%	0.82%	0.71%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
