Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Шигонская 																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	0	1	3	1	0	0	2	1	0	2	1	2	3	2	1	0	0	0	3	1	1	1	1	1					
		0.25%	0.0%	0.61%	1.53%	0.48%	0.0%	0.0%	1.26%	0.61%	0.0%	0.36%	0.18%	0.62%	0.88%	0.39%	0.54%	0.0%	0.0%	0.0%	0.25%	0.19%	0.22%	0.27%	0.08%	0.07%					
35	"18. ""ЛДПР"""	1457	32	25	35	38	101	51	25	17	13	55	84	39	57	70	12	30	24	32	152	74	70	77	175	169					
		13.90%	11.72%	15.33%	17.85%	18.35%	14.46%	12.02%	15.82%	10.42%	11.30%	10.05%	15.21%	12.18%	16.76%	13.77%	6.55%	15.62%	8.45%	15.09%	12.73%	14.09%	15.69%	21.15%	15.56%	13.11%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	236	13	4	2	2	34	6	5	1	4	9	8	9	11	9	5	7	8	10	38	6	6	5	20	14					
		2.25%	4.76%	2.45%	1.02%	0.96%	4.87%	1.41%	3.16%	0.61%	3.47%	1.64%	1.44%	2.81%	3.23%	1.77%	2.73%	3.64%	2.81%	4.71%	3.18%	1.14%	1.34%	1.37%	1.77%	1.08%					
37	"20. ""Политическая партия ""Единая Россия"""	3207	109	62	61	61	233	172	35	52	33	146	113	75	89	132	41	59	91	79	396	214	169	147	281	357					
		30.60%	39.92%	38.03%	31.12%	29.46%	33.38%	40.56%	22.15%	31.90%	28.69%	26.69%	20.47%	23.43%	26.17%	25.98%	22.40%	30.72%	32.04%	37.26%	33.16%	40.76%	37.89%	40.38%	25.0%	27.69%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	1	1	2	0	0	0	0	0	0	3	1	3	0	4	0	0	1	0	2	0	0	2	2	4					
		0.24%	0.36%	0.61%	1.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.54%	0.18%	0.93%	0.0%	0.78%	0.0%	0.0%	0.35%	0.0%	0.16%	0.0%	0.0%	0.54%	0.17%	0.31%					
39	"22. ""Развитие предпринимательства"""	19	0	0	0	0	1	0	0	2	1	3	1	2	0	1	0	1	1	0	2	1	1	1	1	0					
		0.18%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	1.22%	0.86%	0.54%	0.18%	0.62%	0.0%	0.19%	0.0%	0.52%	0.35%	0.0%	0.16%	0.19%	0.22%	0.27%	0.08%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2157	33	34	39	53	121	61	23	24	22	133	165	52	66	92	63	37	50	33	175	63	74	31	326	387					
		20.58%	12.08%	20.85%	19.89%	25.60%	17.33%	14.38%	14.55%	14.72%	19.13%	24.31%	29.89%	16.25%	19.41%	18.11%	34.42%	19.27%	17.60%	15.56%	14.65%	12.0%	16.59%	8.51%	29.00%	30.02%					
																															
41	Против всех	394	7	3	1	2	22	16	8	3	2	14	21	13	7	17	5	10	14	7	81	14	18	13	44	52					
		3.76%	2.56%	1.84%	0.51%	0.96%	3.15%	3.77%	5.06%	1.84%	1.73%	2.55%	3.80%	4.06%	2.05%	3.34%	2.73%	5.20%	4.92%	3.30%	6.78%	2.66%	4.03%	3.57%	3.91%	4.03%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
