Выборы Президента Российской Федерации																															
																															
Наименование Избирательной комиссии:    Подосиновская																															
																															
Итоги голосования 																															
																															
		Сумма	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974	УИК №975	УИК №976	УИК №977	УИК №978	УИК №979	УИК №980	УИК №981	УИК №982	УИК №983	УИК №984	УИК №985	УИК №986	УИК №987	УИК №988	УИК №989	УИК №990	УИК №991	УИК №992					
22	. Хакамада Ирина Муцуовна	193	3	6	2	7	2	18	17	19	18	34	22	5	2	3	7	4	2	1	2	0	9	3	5	2					
		1.93%	2.07%	1.61%	0.81%	2.18%	0.80%	1.95%	1.67%	2.61%	2.83%	2.74%	1.63%	1.75%	0.88%	1.33%	2.33%	1.22%	3.08%	1.69%	0.90%	0.00%	3.25%	1.27%	1.59%	1.21%					
23	. Харитонов Николай Михайлович	2041	58	76	43	71	47	204	227	76	92	240	331	76	59	91	52	50	18	15	48	12	20	36	67	32					
		20.40%	40.00%	20.43%	17.41%	22.12%	18.80%	22.08%	22.30%	10.45%	14.49%	19.35%	24.55%	26.57%	25.99%	40.44%	17.33%	15.29%	27.69%	25.42%	21.52%	16.67%	7.22%	15.19%	21.34%	19.39%					
																															
24	Против всех	155	3	3	1	3	2	7	14	5	11	29	28	9	2	4	2	1	1	1	4	2	3	2	15	3					
		1.55%	2.07%	0.81%	0.40%	0.93%	0.80%	0.76%	1.38%	0.69%	1.73%	2.34%	2.08%	3.15%	0.88%	1.78%	0.67%	0.31%	1.54%	1.69%	1.79%	2.78%	1.08%	0.84%	4.78%	1.82%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
