Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																												
Дата голосования: 07.12.2003 0:00:00																																												
																																												
Наименование Избирательной комиссии:    Подпорожская																																												
																																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																												
																																												
		Сумма	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765					
		0.73%	1.07%	0.14%	0.60%	0.73%	0.73%	0.93%	1.00%	1.07%	1.08%	0.53%	0.86%	1.14%	1.34%	0.97%	1.03%	0.36%	0.0%	0.0%	1.78%	0.0%	0.0%	0.0%	0.65%	0.0%	0.74%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	22	0	0	0	2	0	0	0	1	0	1	0	0	1	1	6	1	0	1	0	0	2	0	1	0	2	2	0	0	0	0	0	0	0	0	1	0	0					
		0.15%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.11%	0.0%	0.13%	0.0%	0.0%	0.26%	0.12%	0.77%	0.18%	0.0%	0.94%	0.0%	0.0%	1.70%	0.0%	0.10%	0.0%	1.49%	0.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	34	0	4	1	2	2	0	1	1	2	2	0	0	2	0	5	2	0	2	0	0	1	1	3	0	0	0	0	0	0	1	0	1	0	1	0	0	0					
		0.23%	0.0%	0.57%	0.30%	0.24%	0.24%	0.0%	0.12%	0.11%	0.18%	0.26%	0.0%	0.0%	0.53%	0.0%	0.64%	0.36%	0.0%	1.88%	0.0%	0.0%	0.85%	1.78%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.57%	0.0%	1.88%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	380	8	14	5	17	18	12	8	15	19	15	11	3	6	20	25	13	0	5	6	7	16	4	18	8	7	34	8	3	0	15	3	8	6	1	18	1	3					
		2.66%	2.87%	2.00%	1.51%	2.07%	2.20%	1.86%	1.00%	1.79%	1.72%	2.00%	2.37%	0.85%	1.61%	2.42%	3.22%	2.36%	0.0%	4.71%	5.35%	11.86%	13.67%	7.14%	1.95%	4.51%	5.22%	4.79%	3.70%	2.30%	0.0%	7.04%	3.0%	4.59%	6.25%	1.88%	9.47%	1.75%	3.57%					
28	"11. ""Истинные патриоты России"""	20	1	0	0	1	1	0	0	2	2	0	0	0	0	0	1	3	0	0	1	0	0	0	1	0	0	1	1	0	0	0	3	0	0	0	2	0	0					
		0.14%	0.35%	0.0%	0.0%	0.12%	0.12%	0.0%	0.0%	0.23%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.54%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.14%	0.46%	0.0%	0.0%	0.0%	3.0%	0.0%	0.0%	0.0%	1.05%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	225	7	11	5	16	14	8	11	9	25	15	7	2	6	14	14	15	0	2	0	0	2	0	12	0	5	10	3	0	0	4	0	1	2	1	1	1	2					
		1.57%	2.51%	1.57%	1.51%	1.95%	1.71%	1.24%	1.38%	1.07%	2.26%	2.00%	1.50%	0.57%	1.61%	1.69%	1.80%	2.73%	0.0%	1.88%	0.0%	0.0%	1.70%	0.0%	1.30%	0.0%	3.73%	1.41%	1.38%	0.0%	0.0%	1.87%	0.0%	0.57%	2.08%	1.88%	0.52%	1.75%	2.38%					
30	"13. ""Демократическая партия России"""	16	0	0	0	1	1	1	0	0	1	0	0	1	0	4	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	2	0	0	0	0					
		0.11%	0.0%	0.0%	0.0%	0.12%	0.12%	0.15%	0.0%	0.0%	0.09%	0.0%	0.0%	0.28%	0.0%	0.48%	0.0%	0.18%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	1.0%	0.0%	2.08%	0.0%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	29	0	1	1	1	2	1	2	1	4	1	2	1	0	1	1	1	0	0	2	1	0	0	1	1	0	0	0	0	0	1	0	1	1	1	0	0	0					
		0.20%	0.0%	0.14%	0.30%	0.12%	0.24%	0.15%	0.25%	0.11%	0.36%	0.13%	0.43%	0.28%	0.0%	0.12%	0.12%	0.18%	0.0%	0.0%	1.78%	1.69%	0.0%	0.0%	0.10%	0.56%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	0.57%	1.04%	1.88%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	12	0	0	0	0	1	0	1	0	1	1	0	0	0	4	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.08%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.12%	0.0%	0.09%	0.13%	0.0%	0.0%	0.0%	0.48%	0.12%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1167	21	59	30	78	75	52	61	80	92	69	50	30	22	63	62	40	11	6	3	2	6	2	109	10	15	53	10	5	4	9	7	11	3	4	2	7	4					
		8.18%	7.55%	8.46%	9.11%	9.51%	9.16%	8.07%	7.65%	9.55%	8.34%	9.23%	10.77%	8.57%	5.91%	7.64%	7.98%	7.28%	11.45%	5.66%	2.67%	3.38%	5.12%	3.57%	11.86%	5.64%	11.19%	7.47%	4.62%	3.84%	6.45%	4.22%	7.0%	6.32%	3.12%	7.54%	1.05%	12.28%	4.76%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	41	0	0	1	0	2	1	1	1	6	0	1	1	1	3	2	3	0	0	1	0	0	0	7	0	0	2	1	0	0	3	0	2	0	0	0	0	2					
		0.28%	0.0%	0.0%	0.30%	0.0%	0.24%	0.15%	0.12%	0.11%	0.54%	0.0%	0.21%	0.28%	0.26%	0.36%	0.25%	0.54%	0.0%	0.0%	0.89%	0.0%	0.0%	0.0%	0.76%	0.0%	0.0%	0.28%	0.46%	0.0%	0.0%	1.40%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	2.38%					
35	"18. ""ЛДПР"""	1717	45	88	45	82	93	58	87	78	144	94	81	56	53	101	100	61	17	6	15	8	9	1	108	5	16	77	27	15	9	21	9	52	10	2	11	15	18					
		12.03%	16.18%	12.62%	13.67%	10.0%	11.36%	9.00%	10.91%	9.31%	13.05%	12.58%	17.45%	16.0%	14.24%	12.25%	12.88%	11.11%	17.70%	5.66%	13.39%	13.55%	7.69%	1.78%	11.75%	2.82%	11.94%	10.86%	12.5%	11.53%	14.51%	9.85%	9.0%	29.88%	10.41%	3.77%	5.78%	26.31%	21.42%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	300	5	16	4	26	16	10	16	27	27	9	8	3	8	18	14	15	1	6	2	0	2	2	18	4	2	10	4	4	1	1	1	5	4	3	4	0	4					
		2.10%	1.79%	2.29%	1.21%	3.17%	1.95%	1.55%	2.00%	3.22%	2.44%	1.20%	1.72%	0.85%	2.15%	2.18%	1.80%	2.73%	1.04%	5.66%	1.78%	0.0%	1.70%	3.57%	1.95%	2.25%	1.49%	1.41%	1.85%	3.07%	1.61%	0.46%	1.0%	2.87%	4.16%	5.66%	2.10%	0.0%	4.76%					
37	"20. ""Политическая партия ""Единая Россия"""	6246	108	267	146	352	387	296	371	350	438	313	184	177	178	329	362	264	22	58	51	27	47	38	387	100	40	357	98	52	37	109	58	40	32	23	106	18	24					
		43.78%	38.84%	38.30%	44.37%	42.92%	47.31%	45.96%	46.54%	41.81%	39.70%	41.90%	39.65%	50.57%	47.84%	39.92%	46.64%	48.08%	22.91%	54.71%	45.53%	45.76%	40.17%	67.85%	42.11%	56.49%	29.85%	50.35%	45.37%	40.0%	59.67%	51.17%	58.0%	22.98%	33.33%	43.39%	55.78%	31.57%	28.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	40	1	0	1	1	1	1	0	1	1	2	0	3	4	3	4	0	0	0	0	0	0	0	1	1	0	4	1	0	0	2	4	0	0	3	0	0	1					
		0.28%	0.35%	0.0%	0.30%	0.12%	0.12%	0.15%	0.0%	0.11%	0.09%	0.26%	0.0%	0.85%	1.07%	0.36%	0.51%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.56%	0.0%	0.56%	0.46%	0.0%	0.0%	0.93%	4.0%	0.0%	0.0%	5.66%	0.0%	0.0%	1.19%					
39	"22. ""Развитие предпринимательства"""	121	1	8	2	11	8	3	7	7	11	5	3	1	3	16	1	4	0	1	0	3	0	0	7	0	2	6	3	0	0	1	0	3	2	1	1	0	0					
		0.84%	0.35%	1.14%	0.60%	1.34%	0.97%	0.46%	0.87%	0.83%	0.99%	0.66%	0.64%	0.28%	0.80%	1.94%	0.12%	0.72%	0.0%	0.94%	0.0%	5.08%	0.0%	0.0%	0.76%	0.0%	1.49%	0.84%	1.38%	0.0%	0.0%	0.46%	0.0%	1.72%	2.08%	1.88%	0.52%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1375	16	61	27	99	60	70	90	108	123	86	27	19	21	65	57	44	20	6	12	2	9	1	94	9	26	77	26	28	7	12	6	12	8	5	23	10	9					
		9.63%	5.75%	8.75%	8.20%	12.07%	7.33%	10.86%	11.29%	12.90%	11.15%	11.51%	5.81%	5.42%	5.64%	7.88%	7.34%	8.01%	20.83%	5.66%	10.71%	3.38%	7.69%	1.78%	10.22%	5.08%	19.40%	10.86%	12.03%	21.53%	11.29%	5.63%	6.0%	6.89%	8.33%	9.43%	12.10%	17.54%	10.71%					
																																												
41	Против всех	480	7	35	7	28	33	23	31	38	45	23	11	14	8	39	26	17	1	1	6	2	2	4	21	5	3	17	10	2	1	8	0	2	2	0	3	1	4					
		3.36%	2.51%	5.02%	2.12%	3.41%	4.03%	3.57%	3.88%	4.54%	4.07%	3.07%	2.37%	4.0%	2.15%	4.73%	3.35%	3.09%	1.04%	0.94%	5.35%	3.38%	1.70%	7.14%	2.28%	2.82%	2.23%	2.39%	4.62%	1.53%	1.61%	3.75%	0.0%	1.14%	2.08%	0.0%	1.57%	1.75%	4.76%					
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
