Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																				
Дата голосования: 07.12.2003 0:00:00																																																				
																																																				
Наименование Избирательной комиссии:    Катайская																																																				
																																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																				
																																																				
		Сумма	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436	УИК №437	УИК №438	УИК №439	УИК №440	УИК №441	УИК №442	УИК №443	УИК №444	УИК №445	УИК №446	УИК №447	УИК №448	УИК №449					
		1.58%	0.51%	1.09%	2.97%	1.55%	2.47%	2.66%	1.18%	1.91%	2.10%	1.12%	1.21%	1.63%	1.61%	0.36%	0.84%	0.0%	0.98%	0.79%	2.13%	2.91%	2.64%	1.36%	1.20%	1.04%	0.0%	0.88%	0.66%	0.0%	3.59%	0.55%	1.85%	0.0%	0.0%	0.0%	0.0%	0.48%	0.84%	1.23%	0.0%	0.61%	0.0%	1.88%	0.0%	4.39%	0.0%					
22	"5. ""За Русь Святую"""	70	3	4	1	6	4	3	6	0	2	2	6	3	0	2	0	1	1	0	1	2	1	0	3	3	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	5	1	0	1	5	0					
		0.57%	1.55%	1.09%	0.49%	1.86%	0.41%	0.30%	0.88%	0.0%	0.28%	0.44%	1.46%	0.81%	0.0%	0.73%	0.0%	0.47%	0.32%	0.0%	0.13%	1.94%	0.66%	0.0%	0.90%	0.78%	0.89%	0.88%	0.33%	0.0%	0.71%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.53%	2.27%	0.0%	1.08%	1.68%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	42	0	0	1	1	3	2	3	2	2	4	2	1	1	0	0	0	1	0	3	0	3	0	1	1	0	1	1	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	4	1					
		0.34%	0.0%	0.0%	0.49%	0.31%	0.30%	0.20%	0.44%	0.22%	0.28%	0.89%	0.48%	0.27%	1.61%	0.0%	0.0%	0.0%	0.32%	0.0%	0.4%	0.0%	1.98%	0.0%	0.30%	0.26%	0.0%	0.88%	0.33%	0.0%	2.15%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.35%	0.87%					
24	"7. ""Новый курс - Автомобильная Россия"""	57	1	2	1	3	4	4	3	5	5	1	2	6	0	0	2	0	3	0	2	0	0	0	0	2	0	4	0	1	0	1	0	0	2	0	0	0	0	0	0	2	0	1	0	0	0					
		0.47%	0.51%	0.54%	0.49%	0.93%	0.41%	0.41%	0.44%	0.56%	0.70%	0.22%	0.48%	1.63%	0.0%	0.0%	1.69%	0.0%	0.98%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	3.53%	0.0%	1.47%	0.0%	0.55%	0.0%	0.0%	2.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.94%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	0	0	1	0	0	2	0	0	1	0	0	1	0	1	0	0	3	2	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	3	0					
		0.17%	0.0%	0.0%	0.49%	0.0%	0.0%	0.20%	0.0%	0.0%	0.14%	0.0%	0.0%	0.27%	0.0%	0.36%	0.0%	0.0%	0.98%	1.58%	0.13%	0.0%	0.0%	0.0%	0.0%	0.26%	0.89%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.84%	0.61%	0.0%	0.0%	0.0%	0.94%	0.0%	1.01%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	29	0	0	0	0	3	2	3	6	3	1	1	0	0	0	0	0	0	1	0	0	0	0	2	1	0	0	0	0	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0					
		0.23%	0.0%	0.0%	0.0%	0.0%	0.30%	0.20%	0.44%	0.67%	0.42%	0.22%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.0%	0.60%	0.26%	0.0%	0.0%	0.0%	0.0%	0.71%	0.55%	1.85%	0.0%	0.0%	0.0%	2.70%	0.0%	0.0%	0.61%	1.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	744	14	19	3	14	37	43	35	26	33	24	19	15	6	33	14	11	42	10	46	6	14	10	22	39	4	13	22	8	16	21	3	3	6	3	4	18	4	11	7	13	5	14	2	28	4					
		6.13%	7.25%	5.21%	1.48%	4.34%	3.82%	4.41%	5.16%	2.92%	4.62%	5.38%	4.63%	4.08%	9.67%	12.08%	11.86%	5.23%	13.77%	7.93%	6.13%	5.82%	9.27%	13.69%	6.60%	10.23%	3.57%	11.50%	7.28%	11.76%	11.51%	11.60%	5.55%	9.37%	7.05%	6.81%	10.81%	8.73%	3.36%	6.79%	8.43%	4.0%	11.36%	13.20%	2.17%	9.45%	3.50%					
28	"11. ""Истинные патриоты России"""	26	0	2	0	0	0	0	2	0	2	0	0	0	0	1	2	1	1	0	0	1	0	2	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	6	1	0					
		0.21%	0.0%	0.54%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	0.28%	0.0%	0.0%	0.0%	0.0%	0.36%	1.69%	0.47%	0.32%	0.0%	0.0%	0.97%	0.0%	2.73%	0.0%	0.26%	0.0%	0.0%	0.33%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	6.52%	0.33%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	229	4	13	7	8	13	10	19	14	14	6	12	3	0	2	3	10	5	1	20	0	4	1	4	3	2	0	6	0	4	1	1	0	4	0	1	0	4	1	0	11	1	6	0	6	5					
		1.88%	2.07%	3.57%	3.46%	2.48%	1.34%	1.02%	2.80%	1.57%	1.96%	1.34%	2.92%	0.81%	0.0%	0.73%	2.54%	4.76%	1.63%	0.79%	2.66%	0.0%	2.64%	1.36%	1.20%	0.78%	1.78%	0.0%	1.98%	0.0%	2.87%	0.55%	1.85%	0.0%	4.70%	0.0%	2.70%	0.0%	3.36%	0.61%	0.0%	3.38%	2.27%	5.66%	0.0%	2.02%	4.38%					
30	"13. ""Демократическая партия России"""	46	0	2	1	3	4	3	1	2	1	1	4	1	0	0	0	2	0	0	5	0	0	0	1	6	0	0	2	0	0	0	0	0	1	0	0	0	1	0	0	2	0	0	0	3	0					
		0.37%	0.0%	0.54%	0.49%	0.93%	0.41%	0.30%	0.14%	0.22%	0.14%	0.22%	0.97%	0.27%	0.0%	0.0%	0.0%	0.95%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.30%	1.57%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	1.01%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	32	0	1	0	0	2	1	1	2	1	0	4	0	0	1	0	1	0	3	1	1	1	1	2	2	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	2	1					
		0.26%	0.0%	0.27%	0.0%	0.0%	0.20%	0.10%	0.14%	0.22%	0.14%	0.0%	0.97%	0.0%	0.0%	0.36%	0.0%	0.47%	0.0%	2.38%	0.13%	0.97%	0.66%	1.36%	0.60%	0.52%	0.0%	0.0%	0.0%	0.0%	0.71%	0.0%	0.0%	0.0%	1.17%	0.0%	0.0%	0.0%	0.84%	0.0%	0.0%	0.0%	2.27%	0.0%	0.0%	0.67%	0.87%					
32	"15. ""Партия СЛОН"""	13	0	1	0	0	3	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.10%	0.0%	0.27%	0.0%	0.0%	0.30%	0.0%	0.14%	0.11%	0.0%	0.0%	0.24%	0.0%	0.0%	0.36%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.52%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	532	6	14	15	18	53	66	39	63	33	11	23	12	2	7	8	1	15	1	34	2	5	4	8	12	1	2	26	1	2	5	2	0	2	0	2	5	0	7	0	13	1	3	0	7	1					
		4.38%	3.10%	3.84%	7.42%	5.59%	5.47%	6.77%	5.76%	7.09%	4.62%	2.46%	5.60%	3.26%	3.22%	2.56%	6.77%	0.47%	4.91%	0.79%	4.53%	1.94%	3.31%	5.47%	2.40%	3.14%	0.89%	1.76%	8.60%	1.47%	1.43%	2.76%	3.70%	0.0%	2.35%	0.0%	5.40%	2.42%	0.0%	4.32%	0.0%	4.0%	2.27%	2.83%	0.0%	2.36%	0.87%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	35	0	1	1	0	1	5	1	1	3	1	3	0	0	1	0	3	2	0	2	0	0	1	1	2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0					
		0.28%	0.0%	0.27%	0.49%	0.0%	0.10%	0.51%	0.14%	0.11%	0.42%	0.22%	0.73%	0.0%	0.0%	0.36%	0.0%	1.42%	0.65%	0.0%	0.26%	0.0%	0.0%	1.36%	0.30%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	1.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.0%	0.0%	0.94%	0.0%	0.67%	0.0%					
35	"18. ""ЛДПР"""	2247	27	80	47	38	167	160	115	181	142	126	82	97	13	32	19	46	45	30	142	26	19	26	67	91	20	32	44	22	16	23	3	2	5	13	1	44	21	34	11	46	7	11	23	36	15					
		18.53%	13.98%	21.97%	23.26%	11.80%	17.25%	16.42%	16.98%	20.38%	19.88%	28.25%	20.0%	26.43%	20.96%	11.72%	16.10%	21.90%	14.75%	23.80%	18.93%	25.24%	12.58%	35.61%	20.12%	23.88%	17.85%	28.31%	14.56%	32.35%	11.51%	12.70%	5.55%	6.25%	5.88%	29.54%	2.70%	21.35%	17.64%	20.98%	13.25%	14.15%	15.90%	10.37%	25.0%	12.16%	13.15%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	321	5	5	6	10	20	22	21	26	26	10	5	15	13	3	2	2	7	4	27	2	4	0	8	10	3	3	7	0	1	1	4	3	0	0	0	5	2	5	1	17	0	1	2	8	5					
		2.64%	2.59%	1.37%	2.97%	3.10%	2.06%	2.25%	3.10%	2.92%	3.64%	2.24%	1.21%	4.08%	20.96%	1.09%	1.69%	0.95%	2.29%	3.17%	3.6%	1.94%	2.64%	0.0%	2.40%	2.62%	2.67%	2.65%	2.31%	0.0%	0.71%	0.55%	7.40%	9.37%	0.0%	0.0%	0.0%	2.42%	1.68%	3.08%	1.20%	5.23%	0.0%	0.94%	2.17%	2.70%	4.38%					
37	"20. ""Политическая партия ""Единая Россия"""	4193	85	113	62	108	321	290	230	285	226	154	115	140	16	131	36	81	97	38	304	32	53	15	115	88	54	39	98	15	70	94	34	15	37	8	20	43	48	46	38	122	7	48	38	118	66					
		34.58%	44.04%	31.04%	30.69%	33.54%	33.16%	29.77%	33.97%	32.09%	31.65%	34.52%	28.04%	38.14%	25.80%	47.98%	30.50%	38.57%	31.80%	30.15%	40.53%	31.06%	35.09%	20.54%	34.53%	23.09%	48.21%	34.51%	32.45%	22.05%	50.35%	51.93%	62.96%	46.87%	43.52%	18.18%	54.05%	20.87%	40.33%	28.39%	45.78%	37.53%	15.90%	45.28%	41.30%	39.86%	57.89%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	0	1	0	1	1	0	1	6	0	1	0	0	0	0	0	1	0	0	1	0	0	0	2	1	2	0	0	0	2	0	0	0	0	0	0	2	1	2	0	0	0	1	0	0	0					
		0.21%	0.0%	0.27%	0.0%	0.31%	0.10%	0.0%	0.14%	0.67%	0.0%	0.22%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.60%	0.26%	1.78%	0.0%	0.0%	0.0%	1.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.97%	0.84%	1.23%	0.0%	0.0%	0.0%	0.94%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	15	1	0	0	0	4	2	0	4	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.12%	0.51%	0.0%	0.0%	0.0%	0.41%	0.20%	0.0%	0.45%	0.0%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.55%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1735	24	48	17	50	168	185	98	118	103	47	83	35	2	22	24	36	42	20	60	12	26	5	56	60	10	13	66	15	9	16	3	3	13	19	3	60	16	30	13	47	4	12	9	25	8					
		14.31%	12.43%	13.18%	8.41%	15.52%	17.35%	18.99%	14.47%	13.28%	14.42%	10.53%	20.24%	9.53%	3.22%	8.05%	20.33%	17.14%	13.77%	15.87%	8.0%	11.65%	17.21%	6.84%	16.81%	15.74%	8.92%	11.50%	21.85%	22.05%	6.47%	8.83%	5.55%	9.37%	15.29%	43.18%	8.10%	29.12%	13.44%	18.51%	15.66%	14.46%	9.09%	11.32%	9.78%	8.44%	7.01%					
																																																				
41	Против всех	455	3	14	7	24	38	52	25	53	36	10	15	9	3	6	5	1	10	5	25	6	4	2	4	17	2	1	7	2	0	2	0	1	4	1	2	11	8	8	3	14	2	2	3	6	2					
		3.75%	1.55%	3.84%	3.46%	7.45%	3.92%	5.33%	3.69%	5.96%	5.04%	2.24%	3.65%	2.45%	4.83%	2.19%	4.23%	0.47%	3.27%	3.96%	3.33%	5.82%	2.64%	2.73%	1.20%	4.46%	1.78%	0.88%	2.31%	2.94%	0.0%	1.10%	0.0%	3.12%	4.70%	2.27%	5.40%	5.33%	6.72%	4.93%	3.61%	4.30%	4.54%	1.88%	3.26%	2.02%	1.75%					
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
																																																				
