Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Тотемская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797					
		3.99%	4.00%	3.79%	5.91%	6.42%	5.29%	0.74%	2.08%	1.04%	0.0%	1.50%	0.26%	7.01%	1.68%	2.84%	4.58%	5.42%	2.12%	3.94%	0.82%	1.86%	1.75%	2.12%	4.34%	2.92%	2.48%	7.19%	16.22%	3.82%	2.45%	1.12%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	386	30	21	37	26	20	6	11	7	3	4	8	10	16	6	2	11	16	8	13	8	6	19	31	10	18	9	11	2	10	7					
		3.22%	3.43%	2.65%	3.64%	2.87%	2.94%	2.24%	3.81%	2.43%	2.85%	3.00%	2.08%	5.84%	5.38%	2.84%	1.52%	8.52%	4.25%	3.50%	5.34%	2.49%	1.17%	2.12%	4.49%	2.65%	3.72%	6.47%	2.23%	1.27%	4.90%	3.95%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	108	8	3	14	10	11	0	3	1	1	0	2	0	5	0	1	0	1	2	1	0	4	20	6	5	3	1	5	0	0	1					
		0.90%	0.91%	0.37%	1.38%	1.10%	1.61%	0.0%	1.04%	0.34%	0.95%	0.0%	0.52%	0.0%	1.68%	0.0%	0.76%	0.0%	0.26%	0.87%	0.41%	0.0%	0.78%	2.23%	0.86%	1.32%	0.62%	0.71%	1.01%	0.0%	0.0%	0.56%					
22	"5. ""За Русь Святую"""	35	6	2	4	2	6	0	2	0	0	1	2	0	0	1	0	0	0	1	0	0	4	1	0	0	0	0	0	1	1	1					
		0.29%	0.68%	0.25%	0.39%	0.22%	0.88%	0.0%	0.69%	0.0%	0.0%	0.75%	0.52%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.43%	0.0%	0.0%	0.78%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.63%	0.49%	0.56%					
23	"6. ""Объединенная Российская партия ""Русь"""	19	2	0	1	3	1	0	0	2	0	1	1	0	0	0	0	0	3	0	0	0	1	1	1	2	0	0	0	0	0	0					
		0.15%	0.22%	0.0%	0.09%	0.33%	0.14%	0.0%	0.0%	0.69%	0.0%	0.75%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.79%	0.0%	0.0%	0.0%	0.19%	0.11%	0.14%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	59	3	3	4	11	4	0	1	0	0	0	2	0	3	1	0	2	0	1	0	2	2	10	2	4	1	1	1	1	0	0					
		0.49%	0.34%	0.37%	0.39%	1.21%	0.58%	0.0%	0.34%	0.0%	0.0%	0.0%	0.52%	0.0%	1.01%	0.47%	0.0%	1.55%	0.0%	0.43%	0.0%	0.62%	0.39%	1.11%	0.28%	1.06%	0.20%	0.71%	0.20%	0.63%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	14	0	0	0	0	2	0	3	0	0	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	0	1	0	1	0					
		0.11%	0.0%	0.0%	0.0%	0.0%	0.29%	0.0%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.76%	0.0%	0.26%	0.0%	0.41%	0.0%	0.19%	0.11%	0.0%	0.0%	0.20%	0.0%	0.20%	0.0%	0.49%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	29	3	3	3	2	4	1	2	0	0	0	0	1	1	1	0	0	0	0	0	3	0	2	1	1	0	0	0	0	1	0					
		0.24%	0.34%	0.37%	0.29%	0.22%	0.58%	0.37%	0.69%	0.0%	0.0%	0.0%	0.0%	0.58%	0.33%	0.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.93%	0.0%	0.22%	0.14%	0.26%	0.0%	0.0%	0.0%	0.0%	0.49%	0.0%					
27	"10. ""Аграрная партия России"""	1815	78	93	117	90	80	76	145	121	7	35	78	5	100	73	14	21	10	78	8	132	45	42	64	43	106	12	35	68	26	13					
		15.18%	8.93%	11.77%	11.53%	9.96%	11.76%	28.46%	50.34%	42.16%	6.66%	26.31%	20.36%	2.92%	33.67%	34.59%	10.68%	16.27%	2.65%	34.21%	3.29%	41.12%	8.78%	4.70%	9.27%	11.43%	21.94%	8.63%	7.09%	43.31%	12.74%	7.34%					
28	"11. ""Истинные патриоты России"""	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.43%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	109	16	4	11	8	9	3	3	1	0	1	9	1	1	1	1	0	2	1	5	2	4	6	3	1	7	2	7	0	0	0					
		0.91%	1.83%	0.50%	1.08%	0.88%	1.32%	1.12%	1.04%	0.34%	0.0%	0.75%	2.34%	0.58%	0.33%	0.47%	0.76%	0.0%	0.53%	0.43%	2.05%	0.62%	0.78%	0.67%	0.43%	0.26%	1.44%	1.43%	1.41%	0.0%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	26	0	1	1	2	2	0	0	0	0	1	0	1	0	0	0	0	4	1	0	1	0	4	2	1	1	1	1	0	0	2					
		0.21%	0.0%	0.12%	0.09%	0.22%	0.29%	0.0%	0.0%	0.0%	0.0%	0.75%	0.0%	0.58%	0.0%	0.0%	0.0%	0.0%	1.06%	0.43%	0.0%	0.31%	0.0%	0.44%	0.28%	0.26%	0.20%	0.71%	0.20%	0.0%	0.0%	1.12%					
31	"14. ""Великая Россия - Евразийский Союз"""	22	3	1	0	3	0	1	1	0	0	1	0	0	3	0	0	1	0	1	0	0	2	1	1	3	0	0	0	0	0	0					
		0.18%	0.34%	0.12%	0.0%	0.33%	0.0%	0.37%	0.34%	0.0%	0.0%	0.75%	0.0%	0.0%	1.01%	0.0%	0.0%	0.77%	0.0%	0.43%	0.0%	0.0%	0.39%	0.11%	0.14%	0.79%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	18	4	0	3	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	4	0	0	0	0	0	0	0	1					
		0.15%	0.45%	0.0%	0.29%	0.11%	0.14%	0.0%	0.0%	0.34%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	0.0%	0.77%	0.0%	0.0%	0.41%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.56%					
33	"16. ""Родина"" (народно-патриотический союз)"""	580	63	37	79	56	41	4	3	3	10	3	15	3	6	6	4	2	12	1	7	5	26	40	45	17	32	8	30	5	13	4					
		4.85%	7.21%	4.68%	7.79%	6.20%	6.02%	1.49%	1.04%	1.04%	9.52%	2.25%	3.91%	1.75%	2.02%	2.84%	3.05%	1.55%	3.19%	0.43%	2.88%	1.55%	5.07%	4.47%	6.52%	4.52%	6.62%	5.75%	6.08%	3.18%	6.37%	2.25%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	27	0	0	4	1	1	1	0	1	0	0	3	0	1	0	2	0	0	1	1	4	0	1	2	1	1	0	1	0	0	1					
		0.22%	0.0%	0.0%	0.39%	0.11%	0.14%	0.37%	0.0%	0.34%	0.0%	0.0%	0.78%	0.0%	0.33%	0.0%	1.52%	0.0%	0.0%	0.43%	0.41%	1.24%	0.0%	0.11%	0.28%	0.26%	0.20%	0.0%	0.20%	0.0%	0.0%	0.56%					
35	"18. ""ЛДПР"""	1304	112	90	106	106	78	21	17	25	8	9	40	16	13	25	9	10	27	25	10	13	59	171	70	52	66	21	50	13	24	18					
		10.90%	12.82%	11.39%	10.45%	11.73%	11.47%	7.86%	5.90%	8.71%	7.61%	6.76%	10.44%	9.35%	4.37%	11.84%	6.87%	7.75%	7.18%	10.96%	4.11%	4.04%	11.52%	19.14%	10.14%	13.82%	13.66%	15.10%	10.14%	8.28%	11.76%	10.16%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	289	22	15	26	21	15	4	8	4	1	1	7	8	8	4	2	4	13	5	7	17	15	25	7	11	20	3	6	1	5	4					
		2.41%	2.52%	1.89%	2.56%	2.32%	2.20%	1.49%	2.77%	1.39%	0.95%	0.75%	1.82%	4.67%	2.69%	1.89%	1.52%	3.10%	3.45%	2.19%	2.88%	5.29%	2.92%	2.79%	1.01%	2.92%	4.14%	2.15%	1.21%	0.63%	2.45%	2.25%					
37	"20. ""Политическая партия ""Единая Россия"""	4622	306	343	350	373	248	124	48	100	62	50	158	86	102	50	58	56	127	63	148	80	283	406	298	145	160	55	169	24	51	99					
		38.66%	35.05%	43.41%	34.51%	41.30%	36.47%	46.44%	16.66%	34.84%	59.04%	37.59%	41.25%	50.29%	34.34%	23.69%	44.27%	43.41%	33.77%	27.63%	60.90%	24.92%	55.27%	45.46%	43.18%	38.56%	33.12%	39.56%	34.27%	15.28%	25.0%	55.93%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	1	0	0	2	1	0	0	0	0	0	1	0	1	0	1	1	2	0	1	0	0	0	2	1	0	0	2	0	0	0					
		0.13%	0.11%	0.0%	0.0%	0.22%	0.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.33%	0.0%	0.76%	0.77%	0.53%	0.0%	0.41%	0.0%	0.0%	0.0%	0.28%	0.26%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	27	3	5	0	5	1	0	0	0	0	1	4	0	0	0	0	0	0	0	0	2	1	2	2	1	0	0	0	0	0	0					
		0.22%	0.34%	0.63%	0.0%	0.55%	0.14%	0.0%	0.0%	0.0%	0.0%	0.75%	1.04%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.19%	0.22%	0.28%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1142	106	96	125	76	72	17	22	14	3	15	29	10	21	21	14	4	112	16	15	31	18	37	71	27	37	8	41	28	46	10					
		9.55%	12.14%	12.15%	12.32%	8.41%	10.58%	6.36%	7.63%	4.87%	2.85%	11.27%	7.57%	5.84%	7.07%	9.95%	10.68%	3.10%	29.78%	7.01%	6.17%	9.65%	3.51%	4.14%	10.28%	7.18%	7.66%	5.75%	8.31%	17.83%	22.54%	5.64%					
																																					
41	Против всех	390	25	24	44	29	23	4	6	3	3	6	15	4	3	9	4	4	11	7	7	6	18	61	17	21	8	1	13	1	9	4					
		3.26%	2.86%	3.03%	4.33%	3.21%	3.38%	1.49%	2.08%	1.04%	2.85%	4.51%	3.91%	2.33%	1.01%	4.26%	3.05%	3.10%	2.92%	3.07%	2.88%	1.86%	3.51%	6.83%	2.46%	5.58%	1.65%	0.71%	2.63%	0.63%	4.41%	2.25%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
