Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Павловская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	467	30	32	35	25	10	10	17	15	22	11	6	27	7	25	19	25	9	8	27	29	8	6	10	20	19	15					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	112	12	5	5	16	5	2	0	2	11	2	0	0	2	3	4	5	3	2	4	10	6	0	0	8	5	0					
14	Число погашенных неиспользованных открепительных удостоверений	23	0	0	0	0	0	0	0	5	3	0	4	3	3	0	1	0	1	0	0	0	2	0	0	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	10	0	2	1	4	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	133	12	14	6	16	1	2	6	4	2	0	3	9	1	8	5	14	1	1	5	5	1	0	1	14	1	1					
		1.32%	1.45%	1.66%	0.62%	2.51%	0.28%	0.59%	2.86%	0.78%	0.53%	0.00%	3.26%	2.13%	1.35%	4.44%	1.83%	1.98%	1.41%	0.88%	0.99%	1.11%	0.48%	0.00%	0.86%	3.10%	0.18%	0.44%					
19	2.Всероссийская политическая партия «Гражданская Сила»	11	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0					
		0.11%	0.12%	0.36%	0.21%	0.16%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%	0.67%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	601	56	66	78	29	8	13	9	29	17	15	6	41	2	29	10	75	2	1	9	10	4	0	13	46	28	5					
		5.94%	6.76%	7.82%	8.04%	4.55%	2.21%	3.82%	4.29%	5.63%	4.52%	2.84%	6.52%	9.72%	2.70%	16.11%	3.66%	10.62%	2.82%	0.88%	1.79%	2.21%	1.90%	0.00%	11.21%	10.20%	5.08%	2.20%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	8	2	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0					
		0.08%	0.24%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.86%	0.22%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	4	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0					
		0.04%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	358	37	53	57	25	3	10	10	13	7	2	0	23	1	5	17	22	1	6	12	12	8	2	5	19	3	5					
		3.54%	4.46%	6.28%	5.88%	3.92%	0.83%	2.94%	4.76%	2.52%	1.86%	0.38%	0.00%	5.45%	1.35%	2.78%	6.23%	3.12%	1.41%	5.31%	2.39%	2.65%	3.81%	3.51%	4.31%	4.21%	0.54%	2.20%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	435	48	53	41	50	9	4	11	13	13	5	1	8	1	16	33	15	1	10	14	16	11	1	11	39	7	4					
		4.30%	5.79%	6.28%	4.23%	7.84%	2.49%	1.18%	5.24%	2.52%	3.46%	0.95%	1.09%	1.90%	1.35%	8.89%	12.09%	2.12%	1.41%	8.85%	2.79%	3.54%	5.24%	1.75%	9.48%	8.65%	1.27%	1.76%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	26	4	3	1	2	1	1	0	1	0	0	1	0	2	0	1	3	0	0	1	0	2	1	0	2	0	0					
		0.26%	0.48%	0.36%	0.10%	0.31%	0.28%	0.29%	0.00%	0.19%	0.00%	0.00%	1.09%	0.00%	2.70%	0.00%	0.37%	0.42%	0.00%	0.00%	0.20%	0.00%	0.95%	1.75%	0.00%	0.44%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	8389	667	635	780	508	338	310	173	452	332	463	81	334	67	121	205	574	65	95	455	400	182	52	85	325	481	209					
		82.98%	80.46%	75.24%	80.41%	79.62%	93.37%	91.18%	82.38%	87.77%	88.30%	87.52%	88.04%	79.15%	90.54%	67.22%	75.09%	81.30%	91.55%	84.07%	90.64%	88.50%	86.67%	91.23%	73.28%	72.06%	87.30%	92.07%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	28	1	7	1	3	0	0	0	0	1	0	0	4	0	0	2	2	0	0	2	2	0	1	0	1	0	1					
		0.28%	0.12%	0.83%	0.10%	0.47%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.95%	0.00%	0.00%	0.73%	0.28%	0.00%	0.00%	0.40%	0.44%	0.00%	1.75%	0.00%	0.22%	0.00%	0.44%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
