Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
Наименование Избирательной комиссии:    Хорольская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091	УИК №1092	УИК №1093	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105					
		0.09%	0.00%	0.00%	0.00%	0.09%	0.11%	0.00%	0.53%	0.18%	0.10%	0.12%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.81%	0.15%	0.00%	0.17%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1699	143	49	170	214	158	61	11	148	79	88	38	110	17	69	26	17	14	39	7	32	29	9	56	68	30	17					
		11.27%	16.63%	13.80%	16.67%	19.21%	16.77%	11.11%	5.88%	9.02%	7.74%	10.30%	18.18%	11.39%	7.14%	11.62%	4.93%	4.30%	12.73%	9.42%	3.57%	15.69%	9.97%	7.32%	8.25%	8.65%	5.16%	7.80%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	40	5	0	10	5	2	0	1	7	0	3	0	0	0	0	1	1	0	1	0	0	0	0	0	2	1	1					
		0.27%	0.58%	0.00%	0.98%	0.45%	0.21%	0.00%	0.53%	0.43%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.19%	0.25%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.17%	0.46%					
23	6.Политическая партия «Партия социальной справедливости»	37	2	2	1	6	6	1	0	8	3	1	1	1	1	0	1	0	0	2	0	1	0	0	0	0	0	0					
		0.25%	0.23%	0.56%	0.10%	0.54%	0.64%	0.18%	0.00%	0.49%	0.29%	0.12%	0.48%	0.10%	0.42%	0.00%	0.19%	0.00%	0.00%	0.48%	0.00%	0.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1851	126	41	131	166	121	49	13	197	157	124	29	125	30	92	37	40	13	48	36	19	26	16	58	75	61	21					
		12.28%	14.65%	11.55%	12.84%	14.90%	12.85%	8.93%	6.95%	12.00%	15.38%	14.52%	13.88%	12.94%	12.61%	15.49%	7.02%	10.13%	11.82%	11.59%	18.37%	9.31%	8.93%	13.01%	8.54%	9.54%	10.50%	9.63%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1360	97	50	124	107	138	47	10	123	78	87	4	112	13	82	22	12	3	24	14	24	26	4	65	39	45	10					
		9.02%	11.28%	14.08%	12.16%	9.61%	14.65%	8.56%	5.35%	7.50%	7.64%	10.19%	1.91%	11.59%	5.46%	13.80%	4.17%	3.04%	2.73%	5.80%	7.14%	11.76%	8.93%	3.25%	9.57%	4.96%	7.75%	4.59%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	123	6	4	2	13	7	2	1	11	7	8	3	14	2	5	9	4	2	1	1	4	3	0	3	5	5	1					
		0.82%	0.70%	1.13%	0.20%	1.17%	0.74%	0.36%	0.53%	0.67%	0.69%	0.94%	1.44%	1.45%	0.84%	0.84%	1.71%	1.01%	1.82%	0.24%	0.51%	1.96%	1.03%	0.00%	0.44%	0.64%	0.86%	0.46%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9106	440	183	516	529	459	358	142	1051	656	491	114	564	154	301	409	310	73	262	134	96	188	82	466	555	411	162					
		60.41%	51.16%	51.55%	50.59%	47.49%	48.73%	65.21%	75.94%	64.05%	64.25%	57.49%	54.55%	58.39%	64.71%	50.67%	77.61%	78.48%	66.36%	63.29%	68.37%	47.06%	64.60%	66.67%	68.63%	70.61%	70.74%	74.31%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	102	6	2	10	13	14	2	0	14	2	10	1	6	2	5	1	0	0	1	0	2	0	1	4	3	3	0					
		0.68%	0.70%	0.56%	0.98%	1.17%	1.49%	0.36%	0.00%	0.85%	0.20%	1.17%	0.48%	0.62%	0.84%	0.84%	0.19%	0.00%	0.00%	0.24%	0.00%	0.98%	0.00%	0.81%	0.59%	0.38%	0.52%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
