Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																		
Дата голосования: 02.12.2007																																																		
																																																		
Наименование Избирательной комиссии:    Комсомольская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1467	139	68	116	8	35	5	5	35	20	33	11	25	24	0	20	15	16	15	30	25	10	50	40	10	35	31	75	30	40	30	25	35	30	10	10	86	13	80	50	56	32	37	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1440	139	68	115	8	30	5	3	34	20	33	10	25	20	0	16	15	16	15	29	25	7	50	40	10	35	29	75	30	40	29	25	35	30	10	10	86	11	80	50	56	32	37	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	222	16	11	26	2	9	2	4	9	6	7	2	0	2	2	5	3	2	6	3	0	3	5	3	2	8	7	3	7	11	4	6	2	3	4	3	7	2	4	3	4	6	8	0					
14	Число погашенных неиспользованных открепительных удостоверений	27	0	0	1	0	5	0	2	1	0	0	1	0	4	0	4	0	0	0	1	0	3	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	33	2	2	6	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	3	0	0	0	4	0	0	0	0	1	2	6	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
18	1.Политическая партия «Аграрная партия России»	235	12	9	8	4	17	3	0	8	7	4	2	0	5	0	13	1	1	2	2	5	5	1	4	4	1	0	1	4	10	9	4	3	8	1	3	8	6	13	5	23	10	9	0					
		1.40%	1.24%	1.11%	1.03%	2.52%	3.83%	2.38%	0.00%	1.97%	3.20%	1.46%	1.32%	0.00%	2.02%	0.00%	3.88%	0.29%	0.19%	0.85%	0.58%	1.16%	2.99%	0.19%	1.85%	3.39%	0.09%	0.00%	0.09%	0.81%	1.83%	1.63%	1.07%	1.29%	3.01%	0.78%	1.65%	1.84%	5.31%	3.67%	1.32%	3.94%	3.68%	3.35%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	20	1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	0	0	0	0	0	0	0	0	1	1	1	3	0	2	0	0	0	0	1	1	0	0					
		0.12%	0.10%	0.25%	0.13%	0.63%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.43%	0.29%	0.47%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.27%	0.43%	1.13%	0.00%	1.10%	0.00%	0.00%	0.00%	0.00%	0.17%	0.37%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	19	1	2	3	0	1	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	1	0	1	0	0	1	0	0	1					
		0.11%	0.10%	0.25%	0.39%	0.00%	0.23%	0.79%	0.00%	0.00%	0.00%	0.00%	0.00%	0.55%	0.00%	0.00%	0.00%	0.00%	0.19%	0.43%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.78%	0.55%	0.00%	0.88%	0.00%	0.00%	0.17%	0.00%	0.00%	1.23%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1729	144	156	114	21	59	19	18	33	33	26	13	7	26	39	40	44	11	39	77	58	38	70	15	12	22	47	33	20	25	46	52	41	41	11	20	51	22	56	26	47	24	25	8					
		10.30%	14.85%	19.31%	14.67%	13.21%	13.29%	15.08%	24.32%	8.11%	15.07%	9.49%	8.55%	3.83%	10.48%	17.81%	11.94%	12.79%	2.08%	16.60%	22.19%	13.49%	22.75%	13.06%	6.94%	10.17%	1.92%	5.05%	2.91%	4.07%	4.57%	8.33%	13.94%	17.60%	15.41%	8.59%	10.99%	11.75%	19.47%	15.82%	6.86%	8.05%	8.82%	9.29%	9.88%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	14	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	1	0	3	0	0	0					
		0.08%	0.00%	0.12%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.43%	0.29%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.00%	0.55%	0.00%	0.00%	0.28%	0.00%	0.51%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	22	1	2	2	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	3	0	0	0	3	0	0	5	0	1	0	0	1					
		0.13%	0.10%	0.25%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.19%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.18%	0.00%	0.80%	0.00%	0.00%	0.00%	1.65%	0.00%	0.00%	1.41%	0.00%	0.17%	0.00%	0.00%	1.23%					
24	7.Политическая партия «Либерально-демократическая партия России»	758	87	67	50	16	31	3	5	33	10	10	12	3	10	6	38	18	16	2	18	21	4	25	16	6	8	12	4	5	4	28	21	12	5	3	1	18	9	18	22	37	21	21	2					
		4.52%	8.97%	8.29%	6.44%	10.06%	6.98%	2.38%	6.76%	8.11%	4.57%	3.65%	7.89%	1.64%	4.03%	2.74%	11.34%	5.23%	3.02%	0.85%	5.19%	4.88%	2.40%	4.66%	7.41%	5.08%	0.70%	1.29%	0.35%	1.02%	0.73%	5.07%	5.63%	5.15%	1.88%	2.34%	0.55%	4.15%	7.96%	5.08%	5.80%	6.34%	7.72%	7.81%	2.47%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	903	80	76	73	11	25	7	3	81	8	12	5	15	13	0	18	8	13	27	26	34	22	25	6	8	13	25	21	11	14	27	12	13	8	6	4	21	3	15	17	51	25	17	4					
		5.38%	8.25%	9.41%	9.40%	6.92%	5.63%	5.56%	4.05%	19.90%	3.65%	4.38%	3.29%	8.20%	5.24%	0.00%	5.37%	2.33%	2.45%	11.49%	7.49%	7.91%	13.17%	4.66%	2.78%	6.78%	1.14%	2.69%	1.85%	2.24%	2.56%	4.89%	3.22%	5.58%	3.01%	4.69%	2.20%	4.84%	2.65%	4.24%	4.49%	8.73%	9.19%	6.32%	4.94%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	130	13	22	3	4	0	0	1	5	0	3	3	1	2	1	3	2	1	2	3	2	0	2	2	2	0	7	2	0	3	5	0	1	2	5	1	7	0	3	4	4	5	4	0					
		0.77%	1.34%	2.72%	0.39%	2.52%	0.00%	0.00%	1.35%	1.23%	0.00%	1.09%	1.97%	0.55%	0.81%	0.46%	0.90%	0.58%	0.19%	0.85%	0.86%	0.47%	0.00%	0.37%	0.93%	1.69%	0.00%	0.75%	0.18%	0.00%	0.55%	0.91%	0.00%	0.43%	0.75%	3.91%	0.55%	1.61%	0.00%	0.85%	1.06%	0.68%	1.84%	1.49%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	12628	606	463	510	100	307	92	44	241	151	215	115	154	189	167	217	266	458	155	211	301	97	404	172	85	1053	810	1068	442	487	421	276	159	186	95	141	323	71	233	304	408	182	184	65					
		75.24%	62.47%	57.30%	65.64%	62.89%	69.14%	73.02%	59.46%	59.21%	68.95%	78.47%	75.66%	84.15%	76.21%	76.26%	64.78%	77.33%	86.42%	65.96%	60.81%	70.00%	58.08%	75.37%	79.63%	72.03%	92.13%	87.00%	94.26%	90.02%	89.03%	76.27%	73.99%	68.24%	69.92%	74.22%	77.47%	74.42%	62.83%	65.82%	80.21%	69.86%	66.91%	68.40%	80.25%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	46	0	2	2	0	1	1	0	1	2	1	0	1	0	1	1	4	0	3	3	2	0	0	0	0	2	1	1	0	1	0	1	0	3	1	1	2	0	1	0	3	1	3	0					
		0.27%	0.00%	0.25%	0.26%	0.00%	0.23%	0.79%	0.00%	0.25%	0.91%	0.36%	0.00%	0.55%	0.00%	0.46%	0.30%	1.16%	0.00%	1.28%	0.86%	0.47%	0.00%	0.00%	0.00%	0.00%	0.17%	0.11%	0.09%	0.00%	0.18%	0.00%	0.27%	0.00%	1.13%	0.78%	0.55%	0.46%	0.00%	0.28%	0.00%	0.51%	0.37%	1.12%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
