Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
Наименование Избирательной комиссии:    Комсомольская																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1483	108	100	95	15	50	10	5	50	10	15	10	10	15	10	25	35	50	15	25	50	10	50	10	15	90	90	90	40	50	50	25	15	15	5	15	50	5	25	25	70	15	15	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	647	108	29	26	15	23	7	5	12	7	15	3	8	4	0	0	32	50	3	2	10	1	16	10	15	4	3	12	1	1	11	20	15	15	4	15	50	0	10	25	50	4	1	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	110	17	11	10	1	3	2	1	10	1	0	1	1	0	2	3	2	0	2	4	0	2	3	1	0	4	10	1	0	2	0	0	1	3	2	0	0	1	2	1	1	4	0	1					
14	Число погашенных неиспользованных открепительных удостоверений	836	0	71	69	0	27	3	0	38	3	0	7	2	11	10	25	3	0	12	23	40	9	34	0	0	86	87	78	39	49	39	5	0	0	1	0	0	5	15	0	20	11	14	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	17	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	2	0	1	0	1	1	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1486	130	133	119	37	56	11	3	49	8	29	14	26	29	4	34	30	46	20	37	35	18	32	21	4	69	43	28	46	26	57	27	16	16	7	5	35	11	22	37	62	31	21	2					
		11.47%	16.43%	18.50%	17.98%	27.01%	14.00%	9.57%	5.36%	13.57%	4.04%	12.95%	10.85%	17.33%	14.08%	2.74%	13.03%	11.63%	13.37%	10.20%	14.86%	11.04%	13.24%	7.80%	13.13%	4.49%	9.07%	7.00%	3.26%	13.26%	5.47%	17.07%	9.93%	8.47%	7.34%	6.73%	3.03%	11.04%	12.09%	7.33%	14.40%	14.73%	12.65%	10.00%	3.45%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	892	74	54	58	21	32	11	7	41	13	16	8	8	14	3	24	21	20	11	15	30	5	28	16	6	13	22	21	21	9	20	26	13	17	6	12	38	5	12	24	49	21	23	4					
		6.89%	9.36%	7.51%	8.76%	15.33%	8.00%	9.57%	12.50%	11.36%	6.57%	7.14%	6.20%	5.33%	6.80%	2.05%	9.20%	8.14%	5.81%	5.61%	6.02%	9.46%	3.68%	6.83%	10.00%	6.74%	1.71%	3.58%	2.44%	6.05%	1.89%	5.99%	9.56%	6.88%	7.80%	5.77%	7.27%	11.99%	5.49%	4.00%	9.34%	11.64%	8.57%	10.95%	6.90%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	150	4	14	15	3	6	1	0	1	2	3	2	2	3	1	7	2	1	0	2	3	1	5	3	1	9	9	3	2	2	2	7	1	1	1	1	3	3	4	2	5	10	3	0					
		1.16%	0.51%	1.95%	2.27%	2.19%	1.50%	0.87%	0.00%	0.28%	1.01%	1.34%	1.55%	1.33%	1.46%	0.68%	2.68%	0.78%	0.29%	0.00%	0.80%	0.95%	0.74%	1.22%	1.88%	1.12%	1.18%	1.47%	0.35%	0.58%	0.42%	0.60%	2.57%	0.53%	0.46%	0.96%	0.61%	0.95%	3.30%	1.33%	0.78%	1.19%	4.08%	1.43%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2841	219	216	140	31	97	28	16	72	28	47	18	20	42	40	66	58	41	61	70	69	33	100	27	21	172	141	153	30	53	79	60	59	63	28	40	71	29	67	34	85	50	52	15					
		21.93%	27.69%	30.04%	21.15%	22.63%	24.25%	24.35%	28.57%	19.94%	14.14%	20.98%	13.95%	13.33%	20.39%	27.40%	25.29%	22.48%	11.92%	31.12%	28.11%	21.77%	24.26%	24.39%	16.88%	23.60%	22.60%	22.96%	17.79%	8.65%	11.16%	23.65%	22.06%	31.22%	28.90%	26.92%	24.24%	22.40%	31.87%	22.33%	13.23%	20.19%	20.41%	24.76%	25.86%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	112	4	8	8	0	7	1	1	3	0	5	0	3	1	3	0	1	2	1	3	1	0	2	1	1	12	8	6	1	5	0	3	3	0	0	1	3	1	2	2	6	2	1	0					
		0.86%	0.51%	1.11%	1.21%	0.00%	1.75%	0.87%	1.79%	0.83%	0.00%	2.23%	0.00%	2.00%	0.49%	2.05%	0.00%	0.39%	0.58%	0.51%	1.20%	0.32%	0.00%	0.49%	0.63%	1.12%	1.58%	1.30%	0.70%	0.29%	1.05%	0.00%	1.10%	1.59%	0.00%	0.00%	0.61%	0.95%	1.10%	0.67%	0.78%	1.43%	0.82%	0.48%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6853	328	273	306	41	187	60	26	180	128	118	81	91	112	82	120	135	213	90	109	169	65	219	84	53	446	359	591	228	374	168	138	85	101	53	89	147	41	182	154	190	112	93	32					
		52.91%	41.47%	37.97%	46.22%	29.93%	46.75%	52.17%	46.43%	49.86%	64.65%	52.68%	62.79%	60.67%	54.37%	56.16%	45.98%	52.33%	61.92%	45.92%	43.78%	53.31%	47.79%	53.41%	52.50%	59.55%	58.61%	58.47%	68.72%	65.71%	78.74%	50.30%	50.74%	44.97%	46.33%	50.96%	53.94%	46.37%	45.05%	60.67%	59.92%	45.13%	45.71%	44.29%	55.17%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	3	1	2	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	1	1	2	0	0	0	5	0	0	0	0	0	1	0	1	1	0	0	0	3	3	0	0					
		0.24%	0.38%	0.14%	0.30%	0.00%	0.25%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.00%	0.49%	0.68%	0.38%	0.39%	0.00%	0.00%	0.40%	0.00%	0.74%	0.24%	1.25%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	0.00%	0.46%	0.00%	0.61%	0.32%	0.00%	0.00%	0.00%	0.71%	1.22%	0.00%	0.00%					
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
