Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																						
Дата голосования: 07.12.2003 0:00:00																																																						
																																																						
Наименование Избирательной комиссии:    Акушинская																																																						
																																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																						
																																																						
		Сумма	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	10	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
14	Число погашенных открепительных удостоверений	199	3	5	3	3	3	3	3	10	3	3	3	36	3	3	3	3	2	3	3	3	3	3	3	3	20	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3					
15	Число открепительных удостоверений выданных ТИК	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																						
18	"1. ""ЕДИНЕНИЕ"""	47	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	8	2	17	0	0	0	10	0	0					
		0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.41%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.15%	0.0%	0.0%	0.80%	0.42%	2.36%	0.0%	0.0%	0.0%	0.85%	0.0%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	913	47	12	41	0	31	21	101	0	37	43	42	17	31	5	0	9	0	9	26	11	14	0	8	4	21	6	1	31	75	16	0	0	0	23	31	0	20	33	0	24	39	41	12	20	1	10	0					
		3.76%	5.04%	5.12%	5.05%	0.0%	4.99%	5.0%	8.46%	0.0%	5.08%	5.02%	5.10%	4.98%	4.42%	4.76%	0.0%	5.66%	0.0%	5.17%	4.93%	5.21%	5.28%	0.0%	4.90%	4.59%	7.63%	5.30%	0.24%	5.08%	5.02%	10.66%	0.0%	0.0%	0.0%	5.14%	4.0%	0.0%	4.84%	4.97%	0.0%	5.10%	5.41%	5.00%	5.19%	5.08%	0.08%	4.85%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.27%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	18	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	1	0	0	0	0	3	0	1					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.51%	0.4%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.71%					
22	"5. ""За Русь Святую"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	18	0	0	0	0	2	0	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	3	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.50%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.25%	0.25%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.32%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.62%	0.40%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	113	5	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	9	0	0	1	1	0	1	1	0	0	3	0	10	0	0	0	0	0	0	62	0	0	0	7	4	0	0	0	6	0	0					
		0.46%	0.53%	0.0%	0.0%	0.0%	0.16%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.47%	0.37%	0.0%	0.61%	1.14%	0.0%	0.0%	0.74%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	9.39%	0.0%	0.0%	0.0%	1.48%	0.55%	0.0%	0.0%	0.0%	0.51%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	143	0	7	0	0	2	0	7	0	18	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	3	0	0	0	3	4	0	0	0	0	7	0	12	2	0	0	0	0	70	0	3					
		0.59%	0.0%	2.99%	0.0%	0.0%	0.32%	0.0%	0.58%	0.0%	2.47%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.53%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.74%	0.0%	0.0%	0.0%	0.76%	0.4%	0.0%	0.0%	0.0%	0.0%	1.69%	0.0%	1.20%	0.42%	0.0%	0.0%	0.0%	0.0%	5.98%	0.0%	2.14%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0					
		0.03%	0.0%	1.28%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.2%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%					
30	"13. ""Демократическая партия России"""	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0					
		0.01%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0					
		0.00%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	357	47	0	41	0	20	0	12	13	0	13	7	4	0	0	0	0	61	5	0	2	0	0	4	2	4	0	0	4	81	0	2	5	5	0	0	0	8	0	5	2	3	5	0	0	2	0	0					
		1.47%	5.04%	0.0%	5.05%	0.0%	3.22%	0.0%	1.00%	2.54%	0.0%	1.51%	0.85%	1.17%	0.0%	0.0%	0.0%	0.0%	8.18%	2.87%	0.0%	0.94%	0.0%	0.0%	2.45%	2.29%	1.45%	0.0%	0.0%	0.65%	5.42%	0.0%	0.51%	0.5%	1.65%	0.0%	0.0%	0.0%	1.93%	0.0%	0.50%	0.42%	0.41%	0.61%	0.0%	0.0%	0.17%	0.0%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
		0.02%	0.0%	0.42%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%					
35	"18. ""ЛДПР"""	30	0	0	0	0	1	0	3	1	2	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	1	0	0	0	0	0	3	0	0	0	9	0	1					
		0.12%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.25%	0.19%	0.27%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.3%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.0%	0.41%	0.0%	0.0%	0.0%	0.76%	0.0%	0.71%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	18	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	1	0	0	3	0	0	0	1	0	0	0	0	1	2	0	0	0	2	0	0					
		0.07%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.67%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.16%	0.0%	0.0%	0.76%	0.0%	0.0%	0.0%	0.12%	0.0%	0.0%	0.0%	0.0%	0.21%	0.27%	0.0%	0.0%	0.0%	0.17%	0.0%	0.0%					
37	"20. ""Политическая партия ""Единая Россия"""	20151	737	189	690	266	528	374	906	436	658	720	731	302	608	84	230	142	321	148	443	168	212	124	136	73	234	102	323	499	1265	125	299	882	257	365	676	530	349	588	960	396	599	695	206	334	953	185	103					
		83.17%	79.16%	80.76%	85.08%	80.12%	85.02%	89.04%	75.94%	85.49%	90.38%	84.11%	88.92%	88.56%	86.85%	80.0%	78.49%	89.30%	43.08%	85.05%	84.06%	79.62%	80.0%	80.0%	83.43%	83.90%	85.09%	90.26%	79.75%	81.80%	84.78%	83.33%	76.27%	88.2%	84.81%	81.65%	87.22%	80.30%	84.50%	88.68%	96.19%	84.25%	83.19%	84.85%	89.17%	84.98%	81.45%	89.80%	73.57%					
38	"21. ""Российская Конституционно-демократическая партия"""	8	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2					
		0.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.42%					
39	"22. ""Развитие предпринимательства"""	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0					
		0.02%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.21%	0.13%	0.0%	0.0%	0.0%	0.08%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	2273	86	22	39	66	31	25	139	55	6	79	42	18	61	16	60	7	315	10	53	27	35	31	11	6	15	5	72	73	55	9	80	94	35	58	56	67	25	40	13	26	49	69	13	38	102	11	28					
		9.38%	9.23%	9.40%	4.80%	19.87%	4.99%	5.95%	11.65%	10.78%	0.82%	9.22%	5.10%	5.27%	8.71%	15.23%	20.47%	4.40%	42.28%	5.74%	10.05%	12.79%	13.20%	20.0%	6.74%	6.89%	5.45%	4.42%	17.77%	11.96%	3.68%	6.0%	20.40%	9.4%	11.55%	12.97%	7.22%	10.15%	6.05%	6.03%	1.30%	5.53%	6.80%	8.42%	5.62%	9.66%	8.71%	5.33%	19.99%					
																																																						
41	Против всех	28	5	0	0	0	1	0	3	0	0	1	0	0	0	0	0	0	2	2	0	1	1	0	0	0	0	0	1	0	2	0	0	4	2	0	0	0	1	0	0	2	0	0	0	0	0	0	0					
		0.11%	0.53%	0.0%	0.0%	0.0%	0.16%	0.0%	0.25%	0.0%	0.0%	0.11%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	1.14%	0.0%	0.47%	0.37%	0.0%	0.0%	0.0%	0.0%	0.0%	0.24%	0.0%	0.13%	0.0%	0.0%	0.4%	0.66%	0.0%	0.0%	0.0%	0.24%	0.0%	0.0%	0.42%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
																																																						
